S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM210900169,1,Y,24/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,10PX12A06XXX,1000.00 ,680.50 ,7.00,,,,,,,,,,,,7.00,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000296,1,Y,24/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,4000.00 ,4000.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000297,1,Y,24/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,5000.00 ,4826.50 ,7.00,,,,,,,,,,,,,,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM211100490,1,Y,24/11/2021,FERDY WIDASMARA,CT03079,BP IRWAN INDRIYANTO SH SE MM (NIK 3275111305770005),DRIIO00004,PEMBANGUNAN MASJID D'GREEN TERRACE BLOK D RT 006 RW 024 CIMUNING MUSTIKA JAYA,BEKASI    , ,25FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,12.00,,,,,,,,,,,,,,,,CPS,C0000E,,,
SO03-IDM211100230,1,Y,24/11/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,452.35 ,452.35 ,84.00,,,,,,,,,,,,,,,,,,,14.00,14.00,14.00,14.00,14.00,14.00,CPS,C3000D,,,
SO03-IDM211100317,1,Y,24/11/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,35.00 ,20.00,,,,,,,,,5.00,5.00,5.00,5.00,,,,,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM210900403,1,Y,24/11/2021,DEDE JUNAEDI,CU04168,PT BINA NUSANTARA RAYA,DPBNR00006,CLUSTER KENCANA KAWASAN VIDA BEKASI 17151,VIDA BEKASI    , ,30FI12A06XXX,100.00 ,70.50 ,50.00,,,,,,,,,,21.00,14.00,15.00,,,,,,,,,,,,,CPS,C3000D,,,
SO02-IDM211100497,1,Y,24/11/2021,FERDY WIDASMARA,CU04546,PT. INDOJAYA BERKAH BERSAMA,DPIBB00062,LOCO. BP WIJAYADI JL TOLE ISKANDAR PERUMAHAN GRIYA DEPOK ASRI BLOK G2/1 DEPOK,JAWA BARAT    , ,30FI12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211100418,1,Y,24/11/2021,DEDE JUNAEDI,CU00190,PT. DUA PUTRA PERKASA PRATAMA,DPDPP00025,PT DUA PUTRA PERKASA KWS INDUSTRI CIPENDAWA JL BARU CIPENDAWA NO 88,KEL BOJONG MENTENG KEC RAWA LUMBU KOTA BEKASI    , ,35PX12A06XXX,100.00 ,65.00 ,20.00,,,,,,,,,7.00,7.00,6.00,,,,,,,,,,,,,,MANUAL,C0000A,,,
SO03-IDM210800179,1,Y,24/11/2021,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00023,MULIA RAYA PANGKALAN 6 BEKASI,BEKASI    , ,30PX12A06XXX,1000.00 ,173.00 ,14.00,,,,,,,,,,,,,,,,,,7.00,7.00,,,,,,MANUAL,C3000D,,,
SO02-IDM211000244,1,Y,24/11/2021,FERDY WIDASMARA,CU04773,PT. MULTI CIPTA BANGUN SERASI,DPMCS00012,RUKO DAN PERGUDANGAN MULTI BIZPARK SUMUR BATU,BANTARGEBANG    , ,LCPX12A06XXX,28.00 ,24.00 ,3.00,,,,,,,,,,,,,3.00,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM211100363,1,Y,24/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,280.00 ,259.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211100364,1,Y,24/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,140.00 ,140.00 ,3.00,,,,,,,,,,,,,,3.00,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM211100506,1,Y,24/11/2021,DEDE JUNAEDI,CU04884,PT. CAHAYA PARAS UTAMA,DPCPU00004,SILOAM HOSPITALS BEKASI SEPANJANG JAYA. JL PRAMUKA NO 12 RT 004 RW 002,SEPANJANG JAYA RAWALUMBU BEKASI JAWA BARAT 17114    , ,35PX16A06XXX,5.00 ,5.00 ,5.00,,,,,,,,,5.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211100296,1,Y,24/11/2021,DEDE JUNAEDI,CU04598,PT. MITRA PRATAMA MANDIRI JAYA PERKASA,DPMPJ00008,JL DEPAN PT MONI 2,BEKASI    , ,25PX12A06XXX,15.00 ,5.00 ,5.00,,,,,,,,,,,5.00,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211100504,1,Y,24/11/2021,FERDY WIDASMARA,CT05130,BP HENDRA GUNAWAN (NIK 3174082109830003),DRHGW00002,PERUM BALI INDAH BLOK B/13 RT 003/020 SETIA MULYA TARUMA JAYA,BEKASI    , ,30FI12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,MANUAL,C3000E,,,
