S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM211000360,1,Y,20/11/2021,DARMA UJUR SIMBOLON,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,VIPER45-03,150.00 ,19.70 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210900168,1,Y,20/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,5000.00 ,3508.50 ,7.00,,,,,,,,,,,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210900169,1,Y,20/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,10PX12A06XXX,1000.00 ,680.50 ,7.00,,,,,,,,,,,,7.00,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000296,1,Y,20/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,4000.00 ,4000.00 ,35.00,,,,,,,,,,,,,7.00,,14.00,14.00,,,,,,,,,CPS,C3000D,,,
SO03-IDM211000297,1,Y,20/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,5000.00 ,4826.50 ,7.00,,,,,,,,,,,,,,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211100349,1,Y,20/11/2021,FERDY WIDASMARA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00103,BP DENY. PEMBANGUNAN TOKO BESI BANTAR GEBANG RT 001 RW 009 KEL BANTAR GEBANG,KEC BANTAR GEBANG BEKASI    , ,30FI12A06XXX,117.00 ,117.00 ,117.00,,,,,,,,21.00,14.00,21.00,14.00,21.00,14.00,12.00,,,,,,,,,,,CPS,,,,
SO02-IDM211100358,1,Y,20/11/2021,DEDE JUNAEDI,CU04904,CV. RAIHAN PUTERA,DPRAP00004,JALAN LINGKUNGAN RT 05 RW 27 THB KEL PERJUANGAN,BEKASI    , ,30MX12A06BKS,35.00 ,35.00 ,35.00,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,,MANUAL,C0000E,,,
SO02-IDM211100359,1,Y,20/11/2021,DEDE JUNAEDI,CU04904,CV. RAIHAN PUTERA,DPRAP00006,JALAN LINGKUNGAN RW 25 DEPAN MASJID AR RAUDHAH KEL PERJUANGAN,BEKASI    , ,30MX12A06BKS,38.00 ,38.00 ,35.00,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,,MANUAL,C0000E,,,
SO02-IDM211000244,1,Y,20/11/2021,FERDY WIDASMARA,CU04773,PT. MULTI CIPTA BANGUN SERASI,DPMCS00012,RUKO DAN PERGUDANGAN MULTI BIZPARK SUMUR BATU,BANTARGEBANG    , ,LCPX12A06XXX,28.00 ,24.00 ,3.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM211000527,1,Y,20/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,21.00 ,14.00 ,3.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211100231,1,Y,20/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,98.00 ,63.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800179,1,Y,20/11/2021,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00023,MULIA RAYA PANGKALAN 6 BEKASI,BEKASI    , ,30PX12A06XXX,1000.00 ,173.00 ,21.00,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211100183,1,Y,20/11/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,10.00 ,10.00,,,,,,,,,,,,,,,5.00,5.00,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM211100345,1,Y,20/11/2021,DEDE JUNAEDI,CU02964,CV BUNGA AGUNG PERKASA,DPBUP00070,JL WALI SONGO RT 05 RW 05 KEL AREN JAYA KEC BEKASI TIMUR,KOTA BEKASI    , ,30MX12A06BKS,35.00 ,35.00 ,35.00,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,,MANUAL,C3000D,,,
SO02-IDM211100399,1,Y,20/11/2021,DEDE JUNAEDI,CU02642,PT SANGGA KARYA MANDIRI,DPSKM00003,JALAN MASUK PERUMAHAN METLAND CILEUNGSI JL RAYA CILEUNGSI SETU SERANG KM 2,CILEUNGSI BOGOR    , ,35PX12A06BKS,10.00 ,10.00 ,10.00,,,,,,,,,,,,,5.00,5.00,,,,,,,,,,,MANUAL,C0000E,,,
