S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220700117,1,Y,19/09/2022,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00025,WSK BEKASI,BEKASI    , ,30FI12A06XXX,200.00 ,33.00 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM220900349,1,Y,19/09/2022,FERDY WIDASMARA,CU05372,PT. BERKAH SEMANGAT SENTOSA,DPBSS00059,JL TRANSYOGI CIBUBUR (SAMPING RUMAH MAKAN KEMANGI),CIBUBUR    , ,30FN12A06XXX,70.00 ,70.00 ,70.00,,,,,,,,21.00,14.00,21.00,14.00,,,,,,,,,,,,,,CPS,C0000E,,,
SO02-IDM220900320,1,Y,19/09/2022,FERDY WIDASMARA,CU05376,PT. RORA PERMATA INDAH,DPRPI00007,JL RAYA PADURENAN RT 03 RW 06 KEC MUSTIKA JAYA KOTA BEKASI,DEPAN SMP 10 KOTA BEKASI    , ,22FN12A06XXX,78.00 ,64.00 ,21.00,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,MANUAL,C0000E,,,
SO03-IDM220900167,1,Y,19/09/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00091,12001446. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,140.00 ,84.00 ,21.00,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220900168,1,Y,19/09/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00091,12001446. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC14XXC11XXX,84.00 ,84.00 ,14.00,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220400429,1,Y,19/09/2022,HERRU KUSTANTO,CU05016,PT. MEGA CITRA PRATAMA,DPMCP00004,BUKIT PODOMORO JL I GUSTI NGURAH RAI KLENDER,JAKARTA    , ,30PX10A06XXX,1000.00 ,533.00 ,21.00,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220900165,1,Y,19/09/2022,HERI KUSWANTO,CU00280,PT OKTA DUTA INTI PERKASA,DPOIA00068,PT OKTA DUTA INTI PERKASA. CLS MISSISSIPI KOTA WISATA CIBUBUR,CIBUBUR    , ,LCFN12A06XXX,50.00 ,36.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO02-IDM220900370,1,Y,19/09/2022,HERI KUSWANTO,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00012,CLUSTER CHERRY VILLE GRAND WISATA LAMBANGSARI TAMBUN,BEKASI    , ,22FI12A06XXX,14.00 ,14.00 ,14.00,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,,MANUAL,C0000E,,,
