S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO11-IDM230300001,1,Y,19/06/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,352.70 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C3000C,,
SO21-IDM230300002,1,Y,19/06/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,630.00 ,114.38 ,14.00,,,,,,,,,,,,,,,,,,,,,,7.00,7.00,,MANUAL,C1400D,,
SO21-IDM230300003,1,Y,19/06/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-06,110.00 ,110.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C1400D,,
SO08-IDM230600012,1,Y,19/06/2023,HERI KUSWANTO,CU01201,PT. WAHANACIPTA MULIAGRAHA,DPWCM00011,PABRIK PT RUSLI VINILON SAKTI NAROGONG,BEKASI    , ,25PX12A06XXX,4.00 ,4.00 ,3.00,,,,,,,,,,3.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO08-IDM230600013,1,Y,19/06/2023,HERI KUSWANTO,CU01201,PT. WAHANACIPTA MULIAGRAHA,DPWCM00011,PABRIK PT RUSLI VINILON SAKTI NAROGONG,BEKASI    , ,30PX12A06XXX,4.00 ,4.00 ,3.00,,,,,,,,,,3.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO08-IDM230600014,1,Y,19/06/2023,HERI KUSWANTO,CU01201,PT. WAHANACIPTA MULIAGRAHA,DPWCM00011,PABRIK PT RUSLI VINILON SAKTI NAROGONG,BEKASI    , ,40PX12A06XXX,4.00 ,4.00 ,3.00,,,,,,,,,,3.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230600146,1,Y,19/06/2023,FERDY WIDASMARA,CU05749,CV. VARFORCEA NOWLY,DPVRW00002,PENINGKATAN JALAN SRIJAYA - PASAR MINI TAMBUN (JEJALEN),KAB BEKASI    , ,35PX12A06BKR,250.00 ,250.00 ,189.00,,,,,,,,,,,,,,,,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,MANUAL,C3000E,,
SO02-IDM230600244,1,Y,19/06/2023,FERDY WIDASMARA,CU05624,PT. PILAR ALFA OMEGA,DPPAO00002,RUKO AYARA JL RAYA JAKARTA BOGOR KM 31 NO 19 CISALAK,KOTA DEPOK    , ,22FV12A06XXX,21.00 ,21.00 ,21.00,,,,,,,,21.00,,,,,,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM230600069,1,Y,19/06/2023,FERDY WIDASMARA,CU00146,PT ARTHURINDO ARTHAMAS GRAHA,DPAAG00038,CLUSTER DANISHA SRIAMUR BABELAN,KAB BEKASI    , ,22FI12A06XXX,50.00 ,29.00 ,14.00,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230600118,1,Y,19/06/2023,FERDY WIDASMARA,CU00146,PT ARTHURINDO ARTHAMAS GRAHA,DPAAG00038,CLUSTER DANISHA SRIAMUR BABELAN,KAB BEKASI    , ,LCFI12A06XXX,63.00 ,42.00 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO11-IDM230300001,1,Y,18/06/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,352.70 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C3000C,,
SO21-IDM230300002,1,Y,18/06/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,630.00 ,114.38 ,14.00,,,,,,,,,,,,,,,,,,,,,,7.00,7.00,,MANUAL,C1400D,,
SO21-IDM230300003,1,Y,18/06/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-06,110.00 ,110.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C1400D,,
