S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM230100246,1,Y,04/02/2023,HERI KUSWANTO,CU05278,PT. INTISUKSES MITRA SEJATI,DPIMS00007,PERUMAHAN Z LIVING GRAND WISATA JL WESTERN BOULEVARD RW 12 LAMBANG SARI,BEKASI SELATAN - BEKASI    , ,22FI12A06XXX,205.00 ,205.00 ,35.00,,,,,,,,14.00,21.00,,,,,,,,,,,,,,,,CPS,C3000A,,
SO03-IDM230100240,1,Y,04/02/2023,FERDY WIDASMARA,CU02387,PT KHASEA BERSAUDARA HA9NKOE,DRKBH00105,PENINGKATAN JALAN NAROGONG RAYA ELOK RW 10 KEC RAWALUMBU,KOTA BEKASI    , ,30MX12A06XXX,85.00 ,85.00 ,85.00,,,,,,,,,,,,,,,,,21.00,21.00,21.00,21.00,1.00,,,,MANUAL,C3000E,,
SO03-IDM221200031,1,Y,04/02/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00020,PERUM GRAND WISATA - LEMONADE BLOK CC8 CC9 CC10 CC12 CC17,BEKASI    , ,22FI12A06XXX,49.00 ,2.50 ,2.50,,,,,,,,2.50,,,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO02-IDM230100420,1,Y,04/02/2023,HERI KUSWANTO,CU00190,PT. DUA PUTRA PERKASA PRATAMA,DPDPP00025,PT DUA PUTRA PERKASA KWS INDUSTRI CIPENDAWA JL BARU CIPENDAWA NO 88,KEL BOJONG MENTENG KEC RAWA LUMBU KOTA BEKASI    , ,35PX12A06XXX,140.00 ,58.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C0000A,,
SO03-IDM230100225,1,Y,04/02/2023,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,20.00 ,14.00,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM230200025,1,Y,04/02/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00023,PERUM GRAND WISATA - LEMONADE BLOK CC10 CC11 CC15,BEKASI    , ,22FI12A06XXX,85.00 ,85.00 ,4.00,,,,,,,,,,4.00,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO02-IDM230200030,1,Y,04/02/2023,DEDE JUNAEDI,CU01974,CV. BERKAT MANUNGGAL RAYA,DPBMR00007,KAVLING POLRI RAGUNAN JAKARTA SELATAN,JAKARTA    , ,30FV12A06XXX,18.00 ,18.00 ,18.00,,,,,,,,7.00,7.00,4.00,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230100025,1,Y,04/02/2023,HERI KUSWANTO,CU04598,PT. MITRA PRATAMA MANDIRI JAYA PERKASA,DPMPJ00009,PT MONI 1 - BEKASI,BEKASI    , ,25PX12A06XXX,40.00 ,32.50 ,9.00,,,,,,,,,,,7.00,2.00,,,,,,,,,,,,,MANUAL,C3000A,,
SO02-IDM230200003,1,Y,04/02/2023,FERDY WIDASMARA,CU05377,PT. KAPEZTA MULTI MANDIRI,DPKMM00011,PROYEK CLUSTER Z LIVING GRAND WISATA,BEKASI TIMUR    , ,40FI12A06XXX,55.00 ,49.00 ,49.00,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230200032,1,Y,04/02/2023,FERDY WIDASMARA,CU05520,PT. DIAN JAYA PERTIWI,DPDJP00003,CLUSTER GOLDEN CIKEAS DESA CIKEAS UDIK KEC GUNUNG PUTRI KAB BOGOR,JAWA BARAT    , ,22FV12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,,,6.00,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO21-IDM221000013,1,Y,04/02/2023,FERDY WIDASMARA,CU01857,PT HAKAASTON,DPHKS00013,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VIPER45-03,641.55 ,90.25 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,6.00,MANUAL,C9000D,,
SO11-IDM221000003,1,Y,04/02/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,BC25XXA06JOR,641.55 ,484.45 ,6.00,,,,,,,,,,,,,,,,,,,6.00,,,,,,MANUAL,C3000C,,
SO11-IDM221000004,1,Y,04/02/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VCTB,641.55 ,162.45 ,6.00,,,,,,,,,,,,,,,,,,,,6.00,,,,,MANUAL,C3000C,,
