S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R28CMP - Plant Cempaka Putih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM190700439,1,Y,12/08/2019,SULAIMAN,CU02062,PT PARAMITA BANGUN SARANA TBK,DPPBS00013,WH-SMARTFREN (JKT) - EXT OFFICE SMARTFREN,SABANG    , ,35MI18A06XXX,932.50 ,41.0,,,,,,,,,,,,21.0,20.0,,,,,,,,,,,,MANUAL,C3000C,,
SO03-IDM190300337,1,Y,12/08/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,M5FNXXS06XXX,57.50 ,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,CPS,C3000D,,
SO03-IDM190500062,1,Y,12/08/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,35MI16A06SP1,189.00 ,42.0,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,CPS,C3000D,,
SO03-IDM190700225,1,Y,12/08/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI12A06RAJ,269.50 ,14.0,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,MANUAL,C3000D,,
SO03-IDM190700533,1,Y,12/08/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,30MI12A06RAJ,421.50 ,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,MANUAL,C3000D,,
SO03-IDM190300337,1,Y,11/08/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,M5FNXXS06XXX,57.50 ,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,CPS,C3000D,,
SO03-IDM190500062,1,Y,11/08/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,35MI16A06SP1,189.00 ,42.0,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,CPS,C3000D,,
SO03-IDM190700225,1,Y,11/08/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI12A06RAJ,269.50 ,14.0,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,MANUAL,C3000D,,
SO03-IDM190700533,1,Y,11/08/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,30MI12A06RAJ,421.50 ,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,MANUAL,C3000D,,
