S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO21-IDM230700003,1,Y,26/07/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00011,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) & REKONSTRUKSI,PERKERASAN JALAN PADA RUAS JALAN TOL DALAM KOTA DAN SEDYATMO TAHUN 2023    , ,VIPER45-03,160.00 ,160.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C6000D,,
SO21-IDM230700001,1,Y,26/07/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,150.00 ,150.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,,5.00,,MANUAL,C1400D,,
SO02-IDM230700213,1,Y,26/07/2023,HERI KUSWANTO,CT06233,BP RASIMAN (NIK 3208241602870004),DRSIM00006,LANJUTAN PEMBANGUNAN PONDOK SOGA TANJUNG AIR,BABELAN    , ,10FV12A06XXX,93.00 ,93.00 ,70.00,,,,,,,,,,,,,,,,,,,,14.00,14.00,14.00,14.00,14.00,MANUAL,C0000E,,
SO03-IDM230500111,1,Y,26/07/2023,SULAIMAN,CU00165,PT BIN SALAMUN,DPBIN00456,CV PUTRA MULIA. REKONSTRUKSI JALAN PANGKALAN MUARABAKTI,MUARABAKTI    , ,LCFV12A06XXX,142.00 ,82.00 ,21.00,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,MANUAL,C3000D,,
SO03-IDM230600265,1,Y,26/07/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00028,"PERUM GRAND WISATA CLUSTER Z LIVING BLOK EF29, EF30",BEKASI    , ,22FI12C06XXX,65.00 ,24.00 ,14.00,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM230700032,1,Y,26/07/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00030,"PERUM GRAND WISATA - LEMONADE BLOK CC9/16, CC16",BEKASI    , ,22FI12A06XXX,49.00 ,11.00 ,11.00,,,,,,,,,,,7.00,4.00,,,,,,,,,,,,,MANUAL,C4500D,,
SO02-IDM230700480,1,Y,26/07/2023,HERI KUSWANTO,CU02356,CV. FRESH CONCRETE,DPFCE00259,BP TOMMY. CLUSTER WATER TERRACE BLOK BE 19 NO 2 GRANWISATA,TAMBUN SELATAN    , ,25FV12A06XXX,10.00 ,10.00 ,10.00,,,,,,,,,,,,,7.00,3.00,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230500177,1,Y,26/07/2023,FERDY WIDASMARA,CU00211,PT IKAGRIYA DARMAPERSADA,DPIDA00283,MC4. CLUSTER DANISA JL TERADAMAI SRIAMUR TAMBUN UTARA,BEKASI    , ,22FI12A06XXX,300.00 ,176.00 ,21.00,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,MANUAL,C6000C,,
SO02-IDM230700454,1,Y,26/07/2023,HERI KUSWANTO,CU05080,PT. FANBEL JAYA BERSAMA,DPFJB00003,POOL BARU PT FANBEL JAYA BERSAMA KP RAWA SAPI NO 14 RT 004 RW 010 KEL JATIMULYA,KEC TAMBUN SELATAN KAB BEKASI JAWA BARAT    , ,30FV12A06XXX,21.00 ,21.00 ,21.00,,,,,,,,7.00,14.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
