S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM211000360,1,Y,05/11/2021,DARMA UJUR SIMBOLON,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,VIPER45-03,150.00 ,107.40 ,7.0,,,,,,,,,,,,,,,,,,,,,7.00,,,,MANUAL,C3000D,,,
SO03-IDM211000361,1,Y,05/11/2021,DARMA UJUR SIMBOLON,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,BC25XXA06JOR,150.00 ,102.50 ,7.0,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,,
SO03-IDM211000523,1,Y,05/11/2021,FERDY WIDASMARA,CU00274,PT. MUSTIKA GRAHASURYA PERSADA,DPMGP00063,PENGECORAN JALAN BARITO RAYA & BARITO 3 RT 007 RW 007 JAKAMULYA,BEKASI SELATAN    , ,35PX12A06BKS,300.00 ,300.00 ,63.0,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000063,1,Y,05/11/2021,FERDY WIDASMARA,CU01745,PT PUSAKA SINAR INTAN,DPPSI00046,CITRA GRAND CBD CIBUBUR CLUSTER CALATHEA,CIBUBUR    , ,22FI12A06XXX,20.00 ,9.00 ,9.0,,,,,,,,7.00 ,2.00,,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO03-IDM211000315,1,Y,05/11/2021,FERDY WIDASMARA,CU01745,PT PUSAKA SINAR INTAN,DPPSI00045,CITRA GRAND CBD CIBUBUR CLUSTER GRANBURRY G01,CIBUBUR    , ,22FI12A06XXX,20.00 ,20.00 ,20.0,,,,,,,,20.00 ,,,,,,,,,,,,,,,,,CPS,C3000C,,,
SO02-IDM211000251,1,Y,05/11/2021,FERDY WIDASMARA,CU04773,PT. MULTI CIPTA BANGUN SERASI,DPMCS00012,RUKO DAN PERGUDANGAN MULTI BIZPARK SUMUR BATU,BANTARGEBANG    , ,35PX12A06XXX,100.00 ,18.00 ,18.0,,,,,,,,,,,7.00,7.00,4.00,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM211100024,1,Y,05/11/2021,HERRU KUSTANTO,CU00474,PT DINAMIKA MITRAKARISMA,DRDMK00022,RUKO ASTAMA SRIAMUR,BEKASI    , ,22PX12A06R1X,55.00 ,55.00 ,7.0,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM211000246,1,Y,05/11/2021,FERDY WIDASMARA,CU04773,PT. MULTI CIPTA BANGUN SERASI,DPMCS00012,RUKO DAN PERGUDANGAN MULTI BIZPARK SUMUR BATU,BANTARGEBANG    , ,22FI12A06XXX,50.00 ,38.00 ,7.0,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM211000565,1,Y,05/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,49.00 ,28.00 ,7.0,,,,,,,,,,,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000527,1,Y,05/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,21.00 ,14.00 ,3.0,,,,,,,,,,,,3.00,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000461,1,Y,05/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,17BI18A06XXX,200.00 ,156.00 ,14.0,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000462,1,Y,05/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,35PX12A06XXX,300.00 ,277.00 ,7.0,,,,,,,,,,,,,,,7.00,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000460,1,Y,05/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,12FI12A06XXX,50.00 ,47.00 ,7.0,,,,,,,,,,,,,,,,7.00,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210900168,1,Y,05/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,5000.00 ,3508.50 ,35.0,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210900169,1,Y,05/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,10PX12A06XXX,1000.00 ,705.00 ,7.0,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210900548,1,Y,05/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,3000.00 ,689.50 ,42.0,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,,,,,,,,MANUAL,C3000D,,,
SO02-IDM211100064,1,Y,05/11/2021,DEDE JUNAEDI,CU02382,CV WAHANA JAYA BETON,DPWJB00269,BP PALEM JL RAYA GRIYA KOTA BEKASI 2 NO 17 SETIAMEKAR KEC TAMBUN UTARA,BEKASI    , ,20FI12A06XXX,26.00 ,26.00 ,27.0,,,,,,,,,,,,,,7.00,,,,,7.00,7.00,6.00,,,,MANUAL,C0000E,,,
SO03-IDM211100049,1,Y,05/11/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,60.00 ,10.0,,,,,,,,,,,5.00,5.00,,,,,,,,,,,,,MANUAL,C3000D,,,
