S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM190300335,1,Y,16/04/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,30MI12A06RAJ,110.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190300336,1,Y,16/04/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI12A06RAJ,254.50 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190300337,1,Y,16/04/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,M5FNXXS06XXX,154.00 ,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190200084,1,Y,18/04/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,45MD12A06ARP,547.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C3000D,,
SO03-IDM190200212,1,Y,18/04/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,LCFI12C06XXX,112.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000D,,
SO03-IDM190200079,1,Y,18/04/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00003,ARANDRA RESIDENCE 2,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,45MD12A06ARP,538.50 ,7.00,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,
SO03-IDM190200316,1,Y,18/04/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,30MD12A06ARP,554.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C3000D,,
