S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO21-IDM230700003,1,Y,07/08/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00011,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) & REKONSTRUKSI,PERKERASAN JALAN PADA RUAS JALAN TOL DALAM KOTA DAN SEDYATMO TAHUN 2023    , ,VIPER45-03,160.00 ,160.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C6000D,,
SO21-IDM230700007,1,Y,07/08/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00008,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR    , ,VIPER45-03,250.00 ,247.60 ,12.00,,,,,,,,,,,,,,,,,,,,,,,6.00,6.00,MANUAL,C3000D,,
SO21-IDM230800001,1,Y,07/08/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,85.00 ,85.00 ,12.00,,,,,,,,,,,,,,,,,,,,,6.00,6.00,,,MANUAL,C6000D,,
SO11-IDM230700001,1,Y,07/08/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00446,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,200.00 ,86.30 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000C,,
SO21-IDM230800001,1,Y,07/08/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,85.00 ,85.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C6000D,,
SO03-IDM230800013,1,Y,07/08/2023,FERDY WIDASMARA,CU04745,CV. CIBALAGUNG INDAH PERSADA,DPCIP00006,"PT RUSLI VINILON SAKTI JL RAYA NAROGONG KM 15,5",KAB BOGOR    , ,30FU12A06XXX,200.00 ,200.00 ,60.00,,,,,,,,,,,,,,,,,,,14.00,14.00,14.00,14.00,4.00,,MANUAL,C3000A,,
SO03-IDM230700195,1,Y,07/08/2023,FERDY WIDASMARA,CU02034,PT REKAGUNATEK PERSADA,DCREP00011,PROJECT STRUKTUR ARSITEKTUR UNIQLO & HI - YOU KOTA HARAPAN INDAH BEKASI (S23005),KOTA HARAPAN INDAH - BEKASI BARAT    , ,LCFV12A06XXX,60.00 ,60.00 ,10.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,MANUAL,C6000D,,
SO03-IDM230800039,1,Y,07/08/2023,FERDY WIDASMARA,CU00146,PT ARTHURINDO ARTHAMAS GRAHA,DPAAG00038,CLUSTER DANISHA SRIAMUR BABELAN,KAB BEKASI    , ,LCFI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,12.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
