S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO11-IDM230300001,1,Y,05/05/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,621.20 ,6.00,,,,,,,,,,,,,,,,,,,6.00,,,,,,MANUAL,C3000C,,
SO21-IDM230300002,1,Y,05/05/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,630.00 ,330.38 ,12.00,,,,,,,,,,,,,,,,,,,,6.00,6.00,,,,MANUAL,C1400D,,
SO21-IDM230300003,1,Y,05/05/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-06,110.00 ,110.00 ,12.00,,,,,,,,,,,,,,,,,,,,,6.00,6.00,,,MANUAL,C1400D,,
SO21-IDM230300015,1,Y,05/05/2023,FERDY WIDASMARA,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00051,DEPARTEMENT BRS BEKASI RAYA CS 2023,BEKASI    , ,VIPER08,1650.00 ,968.50 ,15.00,,,,,,,,,,,,,,,,,,,5.00,5.00,5.00,,,,MANUAL,C3000D,,
SO21-IDM230300016,1,Y,05/05/2023,FERDY WIDASMARA,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00051,DEPARTEMENT BRS BEKASI RAYA CS 2023,BEKASI    , ,VCTB,1300.00 ,807.20 ,15.00,,,,,,,,,,,,,,,,,,,,,,5.00,5.00,5.00,MANUAL,C3000D,,
SO21-IDM230400009,1,Y,05/05/2023,FERDY WIDASMARA,CU01857,PT HAKAASTON,DPHKS00013,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VIPER45-03,142.00 ,142.00 ,12.00,,,,,,,,,,,,,,,,,,,,6.00,6.00,,,,MANUAL,C9000D,,
SO11-IDM230500001,1,Y,05/05/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,BC25XXA06JOR,200.00 ,200.00 ,12.00,,,,,,,,,,,,,,,,,,,,,,6.00,6.00,,MANUAL,C3000C,,
SO02-IDM230400081,1,Y,05/05/2023,HERI KUSWANTO,CU05456,PT. KINDO DWI PERSADA,DPKWA00002,JL PEMUDA NO 52 KRANJI,BEKASI    , ,30FV12A06XXX,159.30 ,65.80 ,21.00,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,MANUAL,C0000E,,
