S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM230600120,1,Y,05/07/2023,HERI KUSWANTO,CU01176,PT STAR NUSA PRIMA,DPSNP00010,PROYEK NIRWANA BOJONG BLOK A 11 KP BOJONG KEC KLAPANUNGGAL CILEUNGSI,CILEUNGSI    , ,35FI12A06XXX,120.00 ,107.00 ,93.00,,,,,,,,14.00,21.00,21.00,14.00,14.00,9.00,,,,,,,,,,,,,C3000D,,
SO03-IDM230600104,1,Y,05/07/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00027,PERUM GRAND WISATA - LEMONADE BLOK CC11 CC16,BEKASI    , ,22FI12A06XXX,100.00 ,9.00 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO02-IDM230600268,1,Y,05/07/2023,HERI KUSWANTO,CU05646,PT. ANGKASA WASTU PRATAMA,DPAWP00002,GUDANG CIANGSANA JL RAYA CIANGSANA KP PABUARAN SEBELAH SDN 2 CIANGSANA,BOGOR    , ,25FV12A06XXX,30.00 ,1.50 ,1.50,,,,,,,,1.50,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230600356,1,Y,05/07/2023,HERI KUSWANTO,CU05646,PT. ANGKASA WASTU PRATAMA,DPAWP00002,GUDANG CIANGSANA JL RAYA CIANGSANA KP PABUARAN SEBELAH SDN 2 CIANGSANA,BOGOR    , ,25FV12A06XXX,59.00 ,10.00 ,10.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230400139,1,Y,05/07/2023,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00188,CLUSTER ZLIVING PERUMAHAN GRAND WISATA TAMBUN,BEKASI    , ,22FI12A06XXX,100.00 ,5.00 ,5.00,,,,,,,,,,,,,5.00,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230600021,1,Y,05/07/2023,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00188,CLUSTER ZLIVING PERUMAHAN GRAND WISATA TAMBUN,BEKASI    , ,22FI12A06XXX,50.00 ,12.00 ,12.00,,,,,,,,,,,,,12.00,,,,,,,,,,,,MANUAL,C3000D,,
SO11-IDM230500001,1,Y,05/07/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,BC25XXA06JOR,200.00 ,132.50 ,7.00,,,,,,,,,,,,,,,,,,,7.00,,,,,,MANUAL,C3000C,,
SO11-IDM230300001,1,Y,05/07/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,352.70 ,5.00,,,,,,,,,,,,,,,,,,,,,,,5.00,,MANUAL,C3000C,,
SO21-IDM230300005,1,Y,05/07/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00008,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR    , ,VIPER45-03,556.50 ,108.95 ,6.00,,,,,,,,,,,,,,,,,,,,,,,6.00,,MANUAL,C3000D,,
SO21-IDM230300002,1,Y,05/07/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,630.00 ,114.38 ,5.00,,,,,,,,,,,,,,,,,,,,,, ,5.00,,MANUAL,C1400D,,
SO21-IDM230300003,1,Y,05/07/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-06,110.00 ,110.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,,,5.00,MANUAL,C1400D,,
SO03-IDM230700014,1,Y,05/07/2023,FERDY WIDASMARA,CU00825,PT KARTIKA EKA JAYA ABADI,DPKEJ00018,GREEN ARA RESIDENCE - HARAPAN INDAH CLUSTER AMARA (HI 12),BEKASI    , ,LCFV12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230700025,1,Y,05/07/2023,FERDY WIDASMARA,CU00825,PT KARTIKA EKA JAYA ABADI,DPKEJ00018,GREEN ARA RESIDENCE - HARAPAN INDAH CLUSTER AMARA (HI 12),BEKASI    , ,LCFV12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM230700019,1,Y,05/07/2023,FERDY WIDASMARA,CU05768,PT. SURYAUTAMA KREASINUSA,DPSUK00002,JL WIBAWA MUKTI RT 003 RW 008 KEC JATIASIH (SEBRANG BENGKEL BAN BRIDGESTONE),KOTA BEKASI    , ,LCFV12A06XXX,50.00 ,29.00 ,26.00,,,,,,,,,7.00,7.00,7.00,5.00,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230700054,1,Y,05/07/2023,FERDY WIDASMARA,CU05219,PT. JAYA KARYA SEMESTA,DPJKS00029,PERUMAHAN METLAND TRANSYOGI CLUSTER SAMARA,CIBUBUR    , ,22FV12A06XXX,22.00 ,22.00 ,22.00,,,,,,,,,,,14.00,8.00,,,,,,,,,,,,,CPS,C0000E,,
