S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220400112,1,Y,15/04/2022,FERDY WIDASMARA,CU02126,PT KADI INTERNATIONAL,DPKII00008,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,VIPER45-03,819.00 ,819.00 ,7.00,,,,,,,,,,,,,,,,,,,,,7.00,,,,MANUAL,C3000D,,
SO03-IDM220400047,1,Y,15/04/2022,FERDY WIDASMARA,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00019,PROYEK JALAN LINGKAR LUAR BARAT,JAKARTA    , ,VIPER08,381.50 ,132.80 ,14.00,,,,,,,,,,,,,,,,,,,,,,,7.00,7.00,MANUAL,C3000D,,
SO11-IDM220400001,1,Y,15/04/2022,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00411,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,BC25XXA06JOR,819.00 ,819.00 ,12.00,,,,,,,,,,,,,,,,,,,12.00,,,,,,MANUAL,C3000C,,
SO03-IDM220400435,1,Y,15/04/2022,FERDY WIDASMARA,CU05088,PT. ROADMIXINDO RAYA,DPRMR00002,PEKERJAAN PEMELIHARAAN PERIODIK DAN REKONSTRUKSI PERKERASAN RUAS JALAN TOL JORR,SEKSI W2 UTARA JALUR A DAN B TAHUN 2022    , ,VIPER45-06,140.00 ,113.50 ,12.00,,,,,,,,,,,,,,,,,,,,,6.00,6.00,,,MANUAL,C6000D,,
SO03-IDM220400323,1,Y,15/04/2022,DEDE JUNAEDI,CU01222,PT MULTI KARYA CEMERLANG,DPMKC00003,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR B DAN ULUJAMI PONDOK AREN JALUR 1    , ,VIPER45-03,813.75 ,808.15 ,12.00,,,,,,,,,,,,,,,,,,,,,,6.00,6.00,,MANUAL,C1400D,,
SO03-IDM220400150,1,Y,15/04/2022,FERDY WIDASMARA,CU04572,PT TOTALINDO EKA PERSADA,DPTBC00022,RUMAH SUSUN CILANGKAP JL RAYA CILANGKAP RT 005 RW 001 CILANGKAP,JAKARTA TIMUR    , ,35MI12A06R1X,638.50 ,510.00 ,35.00,,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,MANUAL,C9000D,,
SO03-IDM220400520,1,Y,15/04/2022,FERDY WIDASMARA,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00019,PROYEK JALAN LINGKAR LUAR BARAT,JAKARTA    , ,VCTB,100.00 ,100.00 ,9.00,,,,,,,,,,,,,,,,,,,,9.00,,,,,MANUAL,C3000D,,
