S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO21-IDM230300005,1,Y,20/07/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00008,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR    , ,VIPER45-03,556.50 ,82.35 ,5.00,,,,,,,,,,,,,,,,,,,,,,,,5.00,MANUAL,C3000D,,
SO21-IDM230700003,1,Y,20/07/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00011,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) & REKONSTRUKSI,PERKERASAN JALAN PADA RUAS JALAN TOL DALAM KOTA DAN SEDYATMO TAHUN 2023    , ,VIPER45-03,160.00 ,160.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C6000D,,
SO11-IDM230300001,1,Y,20/07/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,220.70 ,5.00,,,,,,,,,,,,,,,,,,,,5.00,,,,,MANUAL,C3000C,,
SO21-IDM230700001,1,Y,20/07/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,150.00 ,150.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,,5.00,,MANUAL,C1400D,,
SO03-IDM230700119,1,Y,20/07/2023,FERDY WIDASMARA,CU00146,PT ARTHURINDO ARTHAMAS GRAHA,DPAAG00040,RUKO ANAGATA HARAPAN INDAH,BEKASI    , ,22PX12A06XXX,150.00 ,24.00 ,10.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230500107,1,Y,20/07/2023,FERDY WIDASMARA,CU00165,PT BIN SALAMUN,DPBIN00456,CV PUTRA MULIA. REKONSTRUKSI JALAN PANGKALAN MUARABAKTI,MUARABAKTI    , ,30MX12A06BKS,2500.00 ,1744.00 ,70.00,,,,,,,,,,,,,,,,,,,7.00,14.00,14.00,14.00,14.00,7.00,MANUAL,C3000D,,
SO03-IDM230500111,1,Y,20/07/2023,SULAIMAN,CU00165,PT BIN SALAMUN,DPBIN00456,CV PUTRA MULIA. REKONSTRUKSI JALAN PANGKALAN MUARABAKTI,MUARABAKTI    , ,LCFV12A06XXX,142.00 ,93.00 ,14.00,,,,,,,,,,,,,,,,,,7.00,7.00,,,,,,MANUAL,C3000D,,
SO03-IDM230700141,1,Y,20/07/2023,FERDY WIDASMARA,CU04745,CV. CIBALAGUNG INDAH PERSADA,DPCIP00006,"PT RUSLI VINILON SAKTI JL RAYA NAROGONG KM 15,5",KAB BOGOR    , ,30FU12A06XXX,350.00 ,320.00 ,63.00,,,,,,,,,,,,,,,,21.00,21.00,21.00,,,,,,,MANUAL,C3000A,,
SO03-IDM230600265,1,Y,20/07/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00028,"PERUM GRAND WISATA CLUSTER Z LIVING BLOK EF29, EF30",BEKASI    , ,22FI12C06XXX,65.00 ,38.00 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM230700006,1,Y,20/07/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00028,"PERUM GRAND WISATA CLUSTER Z LIVING BLOK EF29, EF30",BEKASI    , ,LCFV12A06XXX,95.00 ,67.00 ,14.00,,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM230700037,1,Y,20/07/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00028,"PERUM GRAND WISATA CLUSTER Z LIVING BLOK EF29, EF30",BEKASI    , ,22FI12A06XXX,300.00 ,251.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM230700185,1,Y,20/07/2023,FERDY WIDASMARA,CU00226,PT KARANDATU,DPKAR00050,TAMAN HARAPAN INDAH CLUSTER KANA,BEKASI    , ,22FV12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,,,,,,7.00,5.00,,,,,,,,,,MANUAL,C3000A,,
SO21-IDM230300005,1,Y,19/07/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00008,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR    , ,VIPER45-03,556.50 ,82.35 ,5.00,,,,,,,,,,,,,,,,,,5.00,,,,,,,MANUAL,C3000D,,
SO21-IDM230700003,1,Y,19/07/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00011,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) & REKONSTRUKSI,PERKERASAN JALAN PADA RUAS JALAN TOL DALAM KOTA DAN SEDYATMO TAHUN 2023    , ,VIPER45-03,160.00 ,160.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C6000D,,
SO11-IDM230300001,1,Y,19/07/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,220.70 ,5.00,,,,,,,,,,,,,,,,,,,,5.00,,,,,MANUAL,C3000C,,
SO21-IDM230700001,1,Y,19/07/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,150.00 ,150.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,,5.00,,MANUAL,C1400D,,
SO03-IDM230600170,1,Y,19/07/2023,FERDY WIDASMARA,CU05749,CV. VARFORCEA NOWLY,DPVRW00002,PENINGKATAN JALAN SRIJAYA - PASAR MINI TAMBUN (JEJALEN),KAB BEKASI    , ,10PX12A06R1X,40.00 ,3.00 ,3.00,,,,,,,,,,,,,,,,,,,,3.00,,,,,MANUAL,C3000E,,
SO03-IDM230700050,1,Y,19/07/2023,FERDY WIDASMARA,CU05749,CV. VARFORCEA NOWLY,DPVRW00002,PENINGKATAN JALAN SRIJAYA - PASAR MINI TAMBUN (JEJALEN),KAB BEKASI    , ,10PX12A06R1X,42.00 ,14.00 ,14.00,,,,,,,,,,,,,,,,,,,,,7.00,7.00,,,MANUAL,C3000E,,
SO02-IDM230700326,1,Y,19/07/2023,FERDY WIDASMARA,CU05749,CV. VARFORCEA NOWLY,DPVRW00002,PENINGKATAN JALAN SRIJAYA - PASAR MINI TAMBUN (JEJALEN),KAB BEKASI    , ,10PX12A06R1X,49.00 ,49.00 ,21.00,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,MANUAL,C0000E,,
SO02-IDM230700341,1,Y,19/07/2023,FERDY WIDASMARA,CU05749,CV. VARFORCEA NOWLY,DPVRW00002,PENINGKATAN JALAN SRIJAYA - PASAR MINI TAMBUN (JEJALEN),KAB BEKASI    , ,35PX12A06BKR,105.00 ,105.00 ,42.00,,,,,,,,,,,,,,,,,,,,,,,7.00,35.00,MANUAL,C0000E,,
SO02-IDM230700334,1,Y,19/07/2023,FERDY WIDASMARA,CU02387,PT KHASEA BERSAUDARA HA9NKOE,DRKBH00116,JALAN GG DARURAT JL TANIBAR 1 RT 005/007 KEL AREN JAYA,BEKASI TIMUR    , ,30MX12A06BKS,32.00 ,32.00 ,32.00,,,,,,,,,,,,,,,,,,,14.00,14.00,4.00,,,,MANUAL,C0000E,,
SO03-IDM230700141,1,Y,19/07/2023,FERDY WIDASMARA,CU04745,CV. CIBALAGUNG INDAH PERSADA,DPCIP00006,"PT RUSLI VINILON SAKTI JL RAYA NAROGONG KM 15,5",KAB BOGOR    , ,30FU12A06XXX,350.00 ,320.00 ,63.00,,,,,,,,,,,,,,,,,,,,,21.00,21.00,21.00,,MANUAL,C3000A,,
SO02-IDM230700336,1,Y,19/07/2023,HERI KUSWANTO,CU00396,PT. LENTERA PERMAI OETAMA,DPLPO00015,HIGHSCOPE ECO SOSIO TECH LEARNING CENTER. HR RASUNA SAID MENTENG ATAS SETIABUDI,RT 17 RW 1 JAKARTA SELATAN    , ,LCFV12A06XXX,33.00 ,33.00 ,21.00,,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,MANUAL,C0000E,,
SO02-IDM230700298,1,Y,19/07/2023,HERI KUSWANTO,CU05367,PT. LINITA KREASI PERSADA,DPLKP00008,PENINGKATAN JALAN DUKUH 1 GG ANDALUSIA RT 002 RW 007 JATIASIH,BEKASI    , ,30MX12A06BKS,23.00 ,23.00 ,24.00,,,,,,,,,,,,,,,,,,21.00,3.00,,,,,,MANUAL,C0000E,,
