S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM231100030,1,Y,03/11/2023,SULAIMAN,CU00286,PT. PANCARAN SEWU SEJAHTERA,DPPSS00006,TOKO SDJ JONGGOL DEPAN PASAR BARU JONGGOL,SEBERANG TOKO VICTORIA BUSANA    , ,30PX12A06XXX,38.00 ,38.00 ,38.00,,,,,,,,,21.00,14.00,3.00,,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM231000602,1,Y,03/11/2023,SULAIMAN,CU05627,PT. ALFA BANGUN NUSANTARA,DPABN00009,PT ANUGERAH BANGUN PERSADA. JL SATOPATI NO 9A - JATIASIH,KOTA BEKASI JAWA BARAT    , ,30FU12A06XXX,8.00 ,8.00 ,8.00,,,,,,,,8.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230900143,1,Y,03/11/2023,SULAIMAN,CU00165,PT BIN SALAMUN,DPBIN00460,"CV PUTRA MULIA, PEMBANGUNAN JALAN CIMUNING TAMAN SARI (TPA BURANGKENG)",BEKASI    , ,LCFU12A06XXX,250.00 ,145.00 ,21.00,,,,,,,,,,,,,,,,,,,,,21.00,,,,MANUAL,C3000D,,
SO03-IDM230900149,1,Y,03/11/2023,SULAIMAN,CU00165,PT BIN SALAMUN,DPBIN00461,CV PUTRA MULIA. PEMBANGUNAN JALAN CIMUNING TAMAN SARI (TPA BURANGKENG),CIMUNING    , ,35PXFLA06A1D,1230.00 ,865.00 ,63.00,,,,,,,,,,,,,,,,,,,,,,21.00,21.00,21.00,MANUAL,C3000D,,
SO08-IDM231100001,1,Y,03/11/2023,SULAIMAN,CU05341,PT. EKA GRAHAINTAN MAKMUR,DPEGM00005,RESTO CIBUBUR,JAKARTA TIMUR    , ,30PX12A06XXX,4.00 ,4.00 ,2.00,,,,,,,,,2.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM231100005,1,Y,03/11/2023,FERDY WIDASMARA,CU05377,PT. KAPEZTA MULTI MANDIRI,DPKMM00013,PEKERJAAN PELEBARAN JALAN DARI SISI AREA MALL LIVING WORLD KE ARAH CELEBRATION,BOULEVARD GRAND WISATA BEKASI TIMUR    , ,40FI10C06XXX,40.00 ,40.00 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM231000031,1,Y,03/11/2023,FERDY WIDASMARA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00036,CELLA WAREHOUSE 3 NAROGONG JL GRIYA ALAM SENTOSA CIKETING UDIK PASIR ANGIN,CILEUNGSI KAB BOGOR    , ,LCFI12A06XXX,500.00 ,475.00 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM231000032,1,Y,03/11/2023,FERDY WIDASMARA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00036,CELLA WAREHOUSE 3 NAROGONG JL GRIYA ALAM SENTOSA CIKETING UDIK PASIR ANGIN,CILEUNGSI KAB BOGOR    , ,30FI12A06CLA,500.00 ,500.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM231000182,1,Y,03/11/2023,FERDY WIDASMARA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00036,CELLA WAREHOUSE 3 NAROGONG JL GRIYA ALAM SENTOSA CIKETING UDIK PASIR ANGIN,CILEUNGSI KAB BOGOR    , ,35FI12A06CLA,500.00 ,444.00 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM231000191,1,Y,03/11/2023,FERDY WIDASMARA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00036,CELLA WAREHOUSE 3 NAROGONG JL GRIYA ALAM SENTOSA CIKETING UDIK PASIR ANGIN,CILEUNGSI KAB BOGOR    , ,30FI14A06CLA,750.00 ,743.00 ,7.00,,,,,,,,,,,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM231100016,1,Y,03/11/2023,FERDY WIDASMARA,CU04607,PT. DEKA CIPTA CEMERLANG,DPDCC00026,PERUMAHAN CITRAGRAND CBD-CIBUBUR - BRUNNERA RUMAH CONTOH L-8,CIBUBUR    , ,30FI12A06XXX,4.00 ,4.00 ,4.00,,,,,,,,4.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM231000444,1,Y,03/11/2023,FERDY WIDASMARA,CU05377,PT. KAPEZTA MULTI MANDIRI,DPKMM00015,PEKERJAAN JALAN DAN SALURAN DI CLUSTER MD-2B GRAND WISATA,BEKASI TIMUR    , ,40FI12A06XXX,215.00 ,12.00 ,7.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM231100038,1,Y,03/11/2023,FERDY WIDASMARA,CU05377,PT. KAPEZTA MULTI MANDIRI,DPKMM00015,PEKERJAAN JALAN DAN SALURAN DI CLUSTER MD-2B GRAND WISATA,BEKASI TIMUR    , ,40FI12A06XXX,235.00 ,235.00 ,91.00,,,,,,,,,,,,,,,7.00,14.00,14.00,14.00,14.00,14.00,14.00,,,,MANUAL,C0000E,,
