S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM211000360,1,Y,03/11/2021,DARMA UJUR SIMBOLON,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,VIPER45-03,150.00 ,118.50 ,7.0,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,,
SO03-IDM211000361,1,Y,03/11/2021,DARMA UJUR SIMBOLON,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,BC25XXA06JOR,150.00 ,113.80 ,7.0,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,,
SO03-IDM210800179,1,Y,03/11/2021,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00023,MULIA RAYA PANGKALAN 6 BEKASI,BEKASI    , ,30PX12A06XXX,1000.00 ,439.00 ,14.0,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800180,1,Y,03/11/2021,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00023,MULIA RAYA PANGKALAN 6 BEKASI,BEKASI    , ,M5PXXXS06XXX,200.00 ,194.00 ,7.0,,,,,,,,,,,,,,,,,,7.00,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800267,1,Y,03/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,35BI18A06XXX,300.00 ,17.00 ,7.0,,,,,,,,,,,,,,,,,,,7.00,,,,,,MANUAL,C3000D,,,
SO03-IDM211000461,1,Y,03/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,17BI18A06XXX,200.00 ,156.00 ,7.0,,,,,,,,,,,,,,,,,,,,7.00,,,,,MANUAL,C3000D,,,
SO03-IDM211000462,1,Y,03/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,35PX12A06XXX,300.00 ,277.00 ,7.0,,,,,,,,,,,,,,,,,,,,,7.00,,,,MANUAL,C3000D,,,
SO03-IDM211000460,1,Y,03/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,12FI12A06XXX,50.00 ,47.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,,
SO02-IDM211000246,1,Y,03/11/2021,FERDY WIDASMARA,CU04773,PT. MULTI CIPTA BANGUN SERASI,DPMCS00012,RUKO DAN PERGUDANGAN MULTI BIZPARK SUMUR BATU,BANTARGEBANG    , ,22FI12A06XXX,50.00 ,44.00 ,7.0,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211000251,1,Y,03/11/2021,FERDY WIDASMARA,CU04773,PT. MULTI CIPTA BANGUN SERASI,DPMCS00012,RUKO DAN PERGUDANGAN MULTI BIZPARK SUMUR BATU,BANTARGEBANG    , ,35PX12A06XXX,100.00 ,25.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C0000E,,,
SO03-IDM211000565,1,Y,03/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,49.00 ,35.00 ,14.0,,,,,,,,,,,,,,,,,7.00,,,,,,7.00,,MANUAL,C3000D,,,
SO03-IDM211000527,1,Y,03/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,21.00 ,14.00 ,3.0,,,,,,,,,,,,,3.00,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000492,1,Y,03/11/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,25.00 ,10.0,,,,,,,,,,,,5.00,5.00,,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM211000564,1,Y,03/11/2021,DEDE JUNAEDI,CU00550,PT MARGA MULIA DWI PERKASA,DRMDP00021,PEK RUMAH MASSAL CLUSTER O2+ T52 GRAND WISATA,BEKASI    , ,22FI12A06XXX,39.00 ,25.00 ,7.0,,,,,,,,,,,,,,,,,,7.00,,,,,,,MANUAL,C0000E,,,
SO02-IDM211000077,1,Y,03/11/2021,DEDE JUNAEDI,CU04772,PT. FITAMA PUTRI MANDIRI,DPFPM00007,PEKERJAAN LANJUTAN PENAMBAHAN IPAL BERSAMA UNTUK MENGELOLA SIR SUNGAI,YANG TERCEMAR AIR LINDI KEL SUMUR BATU KEC BANTARGEBANG BEKASI    , ,35PX12A06BKS,500.00 ,1.50 ,1.5,,,,,,,,,,,,,,,,,1.5,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211000131,1,Y,03/11/2021,DEDE JUNAEDI,CU04772,PT. FITAMA PUTRI MANDIRI,DPFPM00007,PEKERJAAN LANJUTAN PENAMBAHAN IPAL BERSAMA UNTUK MENGELOLA SIR SUNGAI,YANG TERCEMAR AIR LINDI KEL SUMUR BATU KEC BANTARGEBANG BEKASI    , ,35PX12A06BKS,120.00 ,6.50 ,6.5,,,,,,,,,,,,,,,,,6.5,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211000530,1,Y,03/11/2021,DEDE JUNAEDI,CU04772,PT. FITAMA PUTRI MANDIRI,DPFPM00007,PEKERJAAN LANJUTAN PENAMBAHAN IPAL BERSAMA UNTUK MENGELOLA SIR SUNGAI,YANG TERCEMAR AIR LINDI KEL SUMUR BATU KEC BANTARGEBANG BEKASI    , ,35PX12A06BKS,264.00 ,132.00 ,126.0,,,,,,,,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,,,,,,,,,CPS,C0000E,,,
SO03-IDM211000280,1,Y,03/11/2021,DEDE JUNAEDI,CU02514,PT SURYA MAJU JAYA,DPSMJ00028,PENGECORAN RETAINING WALL METLAND CILEUNGSI,CILEUNGSI    , ,25PX10A06XXX,70.00 ,34.00 ,6.0,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM210900548,1,Y,03/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,3000.00 ,689.50 ,98.0,,,,,,,,,14.00,14.00,14.00,14.00,14.00,14.00,14.00,,,,,,,,,,CPS,C3000D,,,
SO03-IDM211000297,1,Y,03/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,5000.00 ,5000.00 ,57.0,,,,,,,,,7.00,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,1.00,MANUAL,C3000D,,,
SO02-IDM211100040,1,Y,03/11/2021,DEDE JUNAEDI,CU03193,PT SHOFAL MUTTOR,DPSFM00040,LOCO. MALL REVO,BEKASI    , ,30MX18A06XXX,6.00 ,6.00 ,6.0,,,,,,,,,,,,,,,,6.00,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM211000332,1,Y,03/11/2021,DEDE JUNAEDI,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00086,CV PUTRA BONANSA JAYA. REHABILITASI TANGGUL SUNGAI,PEMBANGUNAN SHEET PILE KALI ASEM    , ,35PX12A06XXX,96.00 ,26.00 ,7.0,,,,,,,,,,,,,,,,7.00,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM211100026,1,Y,03/11/2021,HERRU KUSTANTO,CU04437,PT KARYAPRIMA SUKSES MANDIRI,DPKSM00012,RUKO ASTAMA PERUMAHAN TERA DAMAI SRIAMUR TAMBUN UTARA,BEKASI WEST JAVA 17510    , ,22FI12A06R1X,110.00 ,110.00 ,7.0,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211100007,1,Y,03/11/2021,FERDY WIDASMARA,CU04865,PT. PUTRACON PRIMA MANUNGGAL,DPPPM00020,MARKET CITY KOTA WISATA CIBUBUR,PERUM KOTA WISATA CIBUBUR    , ,30FD12A06XXX,70.00 ,70.00 ,10.0,,,,,,,,,,,,,,,,5.00,5.00,,,,,,,,MANUAL,C0000E,,,
