S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM210900168,1,Y,16/12/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,5000.00 ,3479.50 ,21.00,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000296,1,Y,16/12/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,4000.00 ,3688.50 ,21.00,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211200139,1,Y,16/12/2021,DEDE JUNAEDI,CU04939,PT. MITRA ANDALAN SAKTI,DPMAI00007,PENINGKATAN JEMBATAN AKSES RUSUN PESAKIH CENGKARENG,JAKARTA BARAT    , ,VIPER08,225.00 ,225.00 ,42.00,,,,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,21.00,MANUAL,C3000D,,,
SO03-IDM211100363,1,Y,16/12/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,280.00 ,49.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211100364,1,Y,16/12/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,140.00 ,140.00 ,3.00,,,,,,,,,,3.00,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211200177,1,Y,16/12/2021,FERDY WIDASMARA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00113,TRIBUANA MULTI KARYA. MABES TNI CILANGKAP JL PINTU 2 MABES TNI AL CILANGKAP,CIPAYUNG JAKARTA TIMUR    , ,35BX18A06XXX,500.00 ,500.00 ,42.00,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211100317,1,Y,16/12/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,5.00 ,5.00,,,,,,,,,,,,5.00,,,,,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM211100442,1,Y,16/12/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,5.00 ,5.00,,,,,,,,,,,,5.00,,,,,,,,,,,,,MANUAL,C3000A,,,
SO03-IDM211200186,1,Y,16/12/2021,DEDE JUNAEDI,CU00280,PT OKTA DUTA INTI PERKASA,DPOIA00062,CLUSTER NASHBILLE BLOK TD6,CIBUBUR    , ,LCFI12A06XXX,45.00 ,45.00 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO03-IDM211200156,1,Y,16/12/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,10.00 ,10.00,,,,,,,,,,,,,10.00,,,,,,,,,,,,MANUAL,C3000A,,,
SO02-IDM211200345,1,Y,16/12/2021,DEDE JUNAEDI,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00002,CLUSTER TORENA GRAND WISATA LAMBANGSARI TAMBUN,BEKASI    , ,22FI12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO03-IDM211200274,1,Y,16/12/2021,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00042,PEMBANGUNAN RUMAH TIPE VIOLA (74/104) DI BLOK CC11 NO 05,PERUMAHAN CITRA GRAND CIBUBUR    , ,22FI12A06XXX,6.50 ,6.50 ,6.50,,,,,,,,6.50,,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
