S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO11-IDM230300001,1,Y,11/04/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,758.00 ,24.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,,MANUAL,C3000C,,,
SO21-IDM230300002,1,Y,11/04/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,630.00 ,469.68 ,24.00,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,MANUAL,C1400D,,,
SO21-IDM230300003,1,Y,11/04/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-06,110.00 ,110.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,,6.00,,MANUAL,C1400D,,,
SO02-IDM230400061,1,Y,11/04/2023,HERI KUSWANTO,CU05660,PT. DEWIMAS BAHTERA,DPDWB00002,RUKO JL METROPOLITAN RAYA NO 692 KEL BOJONG RAWALUMBU KEC RAWALUMBU,KOTA BEKASI    , ,30FV12A06XXX,20.00 ,20.00 ,20.00,,,,,,,,20.00,,,,,,,,,,,,,,,,,CPS,C0000E,,,
SO03-IDM230400076,1,Y,11/04/2023,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00058,JL KARTIKA JAYA LIMA DI PERUMAHAN CIKEAS GUNUNG PUTRI CIKEAS UDIK KEC GN PUTRI,KAB BOGOR JAWA BARAT 16966    , ,22FV12A06XXX,22.00 ,22.00 ,22.00,,,,,,,,7.00,15.00,,,,,,,,,,,,,,,,CPS,C3000D,,,
SO02-IDM230400058,1,Y,11/04/2023,DEDE JUNAEDI,CT06150,BP HERBIN SIREGAR (NIK 3275052504780019),DRHIN00002,PEMELIHARAAN KOTA BEKASI (PENGECORAN JL BADAK 1 DAN 2 RT 008 RW 035 TELUK PUCUNG,KOTA BEKASI    , ,30MX12A06BKS,100.00 ,24.00 ,20.00,,,,,,,, , , ,,,,,,,,20.00,,,,,,,MANUAL,C0000E,,,
SO02-IDM230400091,1,Y,11/04/2023,HERI KUSWANTO,CU05659,PT. TRIADI CASA RECTA,DPTCR00002,LODJI RESIDENCE - BEKASI. JL CARINGIN NO 02 RT 003 RW 005 KEL BOJONG RAWA,KEC RAWALUMBU BEKASI    , ,22PX12A06XXX,33.00 ,28.00 ,28.00,,,,,,,,7.00,7.00,14.00, ,,,, , , , ,,,,,,,MANUAL,C0000E,,,
SO02-IDM230400137,1,Y,11/04/2023,HERI KUSWANTO,CU05659,PT. TRIADI CASA RECTA,DPTCR00002,LODJI RESIDENCE - BEKASI. JL CARINGIN NO 02 RT 003 RW 005 KEL BOJONG RAWA,KEC RAWALUMBU BEKASI    , ,22PX12A06XXX,9.00 ,9.00 ,9.00,,,,,,,,,,9.00,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM230400092,1,Y,11/04/2023,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00061,PEMBANGUNAN RUMAH TINGGAL 2 UNIT 3A & 5A DI CLUSTER GARDENIA GOLDEN CITY,BEKASI    , ,22FV12A06XXX,11.50 ,11.50 ,11.50,,,,,,,,,11.50, ,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM230400081,1,Y,11/04/2023,HERI KUSWANTO,CU05456,PT. KINDO DWI PERSADA,DPKWA00002,JL PEMUDA NO 52 KRANJI,BEKASI    , ,30FV12A06XXX,159.30 ,154.80 ,40.00,,,,,,,,,,7.00,7.00,14.00,12.00,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM230400101,1,Y,11/04/2023,DEDE JUNAEDI,CU01176,PT STAR NUSA PRIMA,DPSNP00009,KP BOJONG KEC KLAPANUNGGAL CILEUNGSI,CILEUNGSI    , ,35FN12A06XXX,40.00 ,40.00 ,40.00,,,,,,,,,,,7.00,7.00,14.00,12.00,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM230400104,1,Y,11/04/2023,DEDE JUNAEDI,CU04497,CV. SURYA PRATAMA INDONESIA,DPSPT00019,CITRAGRAN CLUSTER TERRACE,CIBUBUR    , ,22FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,,6.00,6.00,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM230400105,1,Y,11/04/2023,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00062,PERUMAHAN GOLDEN CITY BEKASI JL KALIABANG TENGAH CLUSTER GRENDWOOD,BEKASI    , ,22FV12A06XXX,23.00 ,23.00 ,23.00,,,,,,,,,,,14.00,9.00,,,,,,,,,,,,,CPS,C3000D,,,
SO03-IDM230400021,1,Y,11/04/2023,FERDY WIDASMARA,CU04437,PT KARYAPRIMA SUKSES MANDIRI,DPKSM00016,TRANSERA - HARAPAN INDAH JL HARAPAN INDAH BOULEVARD PUSAKA RAKYAT KEC TARUMAJAYA,KAB BEKASI 17510    , ,22PX12A06XXX,16.00 ,7.00 ,7.00,,,,,,,,,,,,,,7.00,,,,,,,,,,,MANUAL,C3000A,,,
SO03-IDM230400108,1,Y,11/04/2023,FERDY WIDASMARA,CU04437,PT KARYAPRIMA SUKSES MANDIRI,DPKSM00016,TRANSERA - HARAPAN INDAH JL HARAPAN INDAH BOULEVARD PUSAKA RAKYAT KEC TARUMAJAYA,KAB BEKASI 17510    , ,22PX12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,,,,,,12.00,,,,,,,,,,,MANUAL,C3000A,,,
SO03-IDM230400110,1,Y,11/04/2023,LUDI PURNAMA,CU01781,PT PAGAR BATU LESTARI,DPPBL00004,PODOMORO GOLF VIEW,CIMANGGIS    , ,30FI12A06XXX,100.00 ,100.00 ,7.00,,,,,,,,,,,,,,,,,7.00,,,,,,,,MANUAL,C4500D,,,
SO02-IDM230400163,1,Y,11/04/2023,HERI KUSWANTO,CT06163,BP AHMAD BUSHIRI (NIK 3271031708820018),DRAHD00010,PONPES DAARUL RAHMAN JL PURWA RAYA I JL KAVLING KOMPLEK DKI RT 6 RW 6 CIPEDAK,JAGAKARSA JAKARTA    , ,25FV12A06XXX,6.50 ,6.50 ,6.50,,,,,,,,,,,,,6.50,,,,,,,,,,,,MANUAL,C0000E,,,
