S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM220900279,1,Y,15/09/2022,FERDY WIDASMARA,CU02964,CV BUNGA AGUNG PERKASA,DPBUP00137,JL KP JALEN RT 01 RW 07 DESA JEJALEN JAYA KEC TAMBUN UTARA,KAB BEKASI    , ,22FU12A06XXX,10.00 ,10.00 ,10.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220900190,1,Y,15/09/2022,FERDY WIDASMARA,CU02387,PT KHASEA BERSAUDARA HA9NKOE,DRKBH00078,PENINGKATAN JALAN LINGKUNGAN RT 21 RW 07 KEL JATICEMPAKA,BEKASI    , ,30MX12A06XXX,77.00 ,77.00 ,77.00,,,,,,,,,,,,,,,,,,21.00,21.00,21.00,14.00,,,,MANUAL,C3000E,,
SO03-IDM220900053,1,Y,15/09/2022,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,25.00 ,15.00,,,,,,,,,,7.00,8.00,,,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM220800252,1,Y,15/09/2022,FERDY WIDASMARA,CU01012,PT REKACIPTA BANGUN PRATAMA,DPRBP00049,VD-29. PERUMAHAN VIDA JL KENCANA 2 DAN 3 BANTAR GEBANG,BEKASI    , ,30FI12A06XXX,65.00 ,23.50 ,23.50,,,,,,,,,23.50,,,,,,,,,,,,,,,,CPS,C3000C,,
SO03-IDM220900176,1,Y,15/09/2022,LUDI PURNAMA,CU04994,PT. KOTAKDESIGN MEGAHINDO,DPKDM00003,RUMAH TINGGAL MARGATTA CIMANGGIS GOLF ESTATE,CIMANGGIS    , ,25FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,12.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220900200,1,Y,15/09/2022,FERDY WIDASMARA,CU04437,PT KARYAPRIMA SUKSES MANDIRI,DPKSM00015,CLUSTER CURTINA - TERA DAMAI JL GREEN CITY NO 1 SRIAMUR KEC TAMBUN UTARA,KAB BEKASI JAWA BARAT 17510    , ,22PX12A06XXX,110.00 ,110.00 ,20.00,,,,,,,,,,7.00,7.00,6.00,,,,,,,,,,,,,MANUAL,C3000A,,
SO02-IDM220900294,1,Y,15/09/2022,HERI KUSWANTO,CU05375,CV. TOBA INDONESIA PERSADA,DPTIA00002,PENINGKATAN JALAN KOTA BEKASI (JL INPRES GG IPU RW 04 KEL BOJONG),BEKASI    , ,30MX12A06BKS,21.00 ,21.00 ,21.00,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,MANUAL,C3000A,,
SO03-IDM220900106,1,Y,15/09/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00089,12001444. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC14XXC11XXX,56.00 ,35.00 ,21.00,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220900167,1,Y,15/09/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00091,12001446. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,140.00 ,133.00 ,21.00,,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,MANUAL,C3000D,,
SO02-IDM220900295,1,Y,15/09/2022,FERDY WIDASMARA,CU05372,PT. BERKAH SEMANGAT SENTOSA,DPBSS00059,JL TRANSYOGI CIBUBUR (SAMPING RUMAH MAKAN KEMANGI),CIBUBUR    , ,30FN12A06XXX,70.00 ,70.00 ,70.00,,,,,,,,,,21.00,21.00,21.00,7.00,,,,,,,,,,,,CPS,C3000A,,
SO02-IDM220800552,1,Y,15/09/2022,HERI KUSWANTO,CU05330,PT. SURYA ASRI MANDIRI,DPSAI00008,JALAN DAN SALURAN CLUSTER CALATHEA BLOK C CITRA GRAND CBD,CIBUBUR    , ,30FV08C06XXX,6.00 ,6.00 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
