S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM210800073,1,Y,02/09/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,10PX12A06XXX,820.00 ,10.0,,,,,,,,,7.00,3.00,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800322,1,Y,02/09/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,155.00 ,105.0,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,,MANUAL,C3000D,,,
SO03-IDM210800323,1,Y,02/09/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,630.50 ,42.0,,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800121,1,Y,02/09/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,50.00 ,15.0,,,,,,,,,,,,,5.00,5.00,5.00,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM210800407,1,Y,02/09/2021,DEDE JUNAEDI,CT04945,BP RINAL RIGJEN SITORUS (NIK 3201070404790024),DRRRS00002,PASIR ANGIN KEC CILEUNGSI BOGOR,BOGOR    , ,25PX12A06XXX,42.00 ,14.0,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM210800461,1,Y,02/09/2021,DEDE JUNAEDI,CU04745,CV. CIBALAGUNG INDAH PERSADA,DPCIP00006,"PT RUSLI VINILON SAKTI JL RAYA NAROGONG KM 15,5",KAB BOGOR    , ,30PX12A06XXX,215.00 ,35.0,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,,,,,,,,,,MANUAL,C3000A,,,
SO03-IDM200900039,1,Y,02/09/2021,FERDY WIDASMARA,CU00337,PT TATAMULIA NUSANTARA INDAH,DPTNI00039,SOUTH SIDE APARTEMENT,DEPOK    , ,LCFV12A06R1G,319.50 ,11.0,,,,,,,,,,7.00,4.00,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO02-IDM210800397,1,Y,02/09/2021,FERDY WIDASMARA,CU04632,PT. LARIS TRIO BERSAUDARA,DPLTB00002,PEMBANGUNAN RUSUN JAWA BARAT 5 KOMP. DEPSOS RT 002 RW 021 MARGAHAYU,KEC. BEKASI TIMUR KOTA BEKASI JAWA BARAT 17113    , ,30PX12A06RDB,79.50 ,7.0,,,,,,,,,,,7.00,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM210800402,1,Y,02/09/2021,FERDY WIDASMARA,CU02387,PT KHASEA BERSAUDARA HA9NKOE,DRKBH00045,PENINGKATAN JLN KAV HMU BLOK B1 B2 DAN A1 RT 09/24 KEL KALIABANG TENGAH,MEDAN SATRIA BEKASI    , ,30MX12A06BKS,70.00 ,70.0,,,,,,,,,,,,,,,,,,,,14.00,14.00,14.00,14.00,14.00,MANUAL,C3000E,,,
