S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220900283,1,Y,07/10/2022,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00020,PERUM GRAND WISATA - LEMONADE BLOK CC8 CC9 CC10 CC12 CC17,BEKASI    , ,22FI12A06XXX,100.00 ,93.00 ,75.00,,,,,,,,21.00,14.00,21.00,14.00,,5.00,,,,,,,,,,,,CPS,C4500D,,,
SO03-IDM221000066,1,Y,07/10/2022,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,70.00 ,14.00,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM221000023,1,Y,07/10/2022,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00117,PERUMAHAN CITRA LAND DEPAN HOTEL MEKARSARI CLUB HOUSE,JL RAYA CILEUNGSI-JONGGOL KM 4 CIPICUNG MEKARSARI    , ,22FI12A06XXX,20.00 ,20.00 ,20.00,,,,,,,,14.00,6.00,,,,,,,,,,,,,,,,CPS,C3000D,,,
SO03-IDM221000070,1,Y,07/10/2022,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00054,JL RAYA KALIABANG GOLDEN CITY RUKO DIAMOND UJUNG LINGKAR UTARA,BEKASI UTARA    , ,25FN12A06XXX,56.00 ,56.00 ,56.00,,,,,,,,,14.00,14.00,21.00,,7.00,,,,,,,,,,,,CPS,C3000D,,,
SO03-IDM220900397,1,Y,07/10/2022,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00025,WSK BEKASI,BEKASI    , ,30FI12A06XXX,100.00 ,73.00 ,7.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,MANUAL,C3000D,,,
SO21-IDM221000006,1,Y,07/10/2022,FAJAR TIRTASARI BAHRI,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00043,DEPARTEMEN CIPUTAT RAYA,CIPUTAT    , ,VCTB,352.50 ,312.50 ,18.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,,,,MANUAL,C3000D,,,
SO21-IDM221000007,1,Y,07/10/2022,FAJAR TIRTASARI BAHRI,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00043,DEPARTEMEN CIPUTAT RAYA,CIPUTAT    , ,VIPER08,470.00 ,402.10 ,30.00,,,,,,,,,,,,,,,,,,,,,,12.00,12.00,6.00,MANUAL,C3000D,,,
SO03-IDM220900376,1,Y,07/10/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00093,12001457. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,600.00 ,467.00 ,35.00,,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220900377,1,Y,07/10/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00094,12001458. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC14XXC11XXX,200.00 ,144.00 ,14.00,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220400429,1,Y,07/10/2022,HERRU KUSTANTO,CU05016,PT. MEGA CITRA PRATAMA,DPMCP00004,BUKIT PODOMORO JL I GUSTI NGURAH RAI KLENDER,JAKARTA    , ,30PX10A06XXX,1000.00 ,244.00 ,50.00,,,,,,,,,,,,,,,14.00,14.00,14.00,8.00,,,,,,,MANUAL,C3000D,,,
