S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM210900392,1,Y,05/10/2021,DARMA UJUR SIMBOLON,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,VIPER45-03,212.00 ,14.0,,,,,,,,,,,,,,,,,,,,,,,7.00,7.00,MANUAL,C3000D,,,
SO03-IDM210900393,1,Y,05/10/2021,DARMA UJUR SIMBOLON,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,BC25XXA06JOR,225.00 ,10.0,,,,,,,,,,,,,,,,,,,,,5.00,5.00,,,MANUAL,C3000D,,,
SO02-IDM210900559,1,Y,05/10/2021,FERDY WIDASMARA,CU04773,PT. MULTI CIPTA BANGUN SERASI,DPMCS00012,RUKO DAN PERGUDANGAN MULTI BIZPARK SUMUR BATU,BANTARGEBANG    , ,35PX12A06XXX,150.00 ,21.0,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM210700407,1,Y,05/10/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,82.00 ,14.0,,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM211000011,1,Y,05/10/2021,DEDE JUNAEDI,CU04825,PT. TIANG DUA MANDIRI,DPTDI00002,PERUM VIDA KENCANA - BANTAR GEBANG,BEKASI    , ,25FI12A06XXX,13.00 ,9.0,,,,,,,,,,,,,9.00,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM210900568,1,Y,05/10/2021,DEDE JUNAEDI,CU00211,PT IKAGRIYA DARMAPERSADA,DPIDA00259,CITRALAND14. CLUSTER MONTEREY KM 4 BLOK F6 NO 3,JONGGOL    , ,17FI12A06XXX,50.00 ,14.0,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO03-IDM210900093,1,Y,05/10/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,15.00 ,10.0,,,,,,,5.00,5.00,,,,,,,,,,,,,,,,,MANUAL,C3000A,,,
SO03-IDM210900433,1,Y,05/10/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,19.00 ,3.0,,,,,,,,,,,,,,,,3.00,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800263,1,Y,05/10/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,17BI18A06XXX,105.00 ,7.0,,,,,,,,,,,,,,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800266,1,Y,05/10/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,35PX12A06XXX,142.50 ,7.0,,,,,,,,,,,,,,,7.00,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800267,1,Y,05/10/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,35BI18A06XXX,244.00 ,7.0,,,,,,,,,,,,,,,,,7.00,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210900168,1,Y,05/10/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,4170.00 ,105.0,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,,MANUAL,C3000D,,,
SO03-IDM210900548,1,Y,05/10/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,3000.00 ,98.0,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,,,MANUAL,C3000D,,,
SO02-IDM211000049,1,Y,05/10/2021,FERDY WIDASMARA,CU00971,CV GIEN MUDA PRATAMA,DPGMP00373,PERUM VILLA PELANGI BLOK C NO 15 KEL PENGASINAN KEC RAWALUMBU,BEKASI    , ,25FI12A06XXX,15.00 ,15.0,,,,,,,,15.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211000059,1,Y,05/10/2021,DEDE JUNAEDI,CT05030,BP IRFAN SETIAWAN (NIK 3602221511980002),DRIRS00006,PT JUIDA KARYA UTAMA. GUDANG BPBD DAN DINSOS TPU PEDURENAN JATIASIH,BEKASI    , ,22FI12A06XXX,5.00 ,5.0,,,,,,,,,,,,,,,,,5.00,,,,,,,,MANUAL,C0000E,,,
SO03-IDM210900169,1,Y,05/10/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,10PX12A06XXX,880.00 ,14.0,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM211000041,1,Y,05/10/2021,DEDE JUNAEDI,CU00190,PT. DUA PUTRA PERKASA PRATAMA,DPDPP00025,PT DUA PUTRA PERKASA KWS INDUSTRI CIPENDAWA JL BARU CIPENDAWA NO 88,KEL BOJONG MENTENG KEC RAWA LUMBU KOTA BEKASI    , ,35PX12A06XXX,158.00 ,21.00,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,,,,C0000A,,,
