S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM210900168,1,Y,21/12/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,5000.00 ,3268.00 ,21.00,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211000296,1,Y,21/12/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,4000.00 ,2994.50 ,21.00,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211100364,1,Y,21/12/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,140.00 ,140.00 ,7.00,,,,,,,,,,,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200304,1,Y,21/12/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,280.00 ,280.00 ,3.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200139,1,Y,21/12/2021,DEDE JUNAEDI,CU04939,PT. MITRA ANDALAN SAKTI,DPMAI00007,PENINGKATAN JEMBATAN AKSES RUSUN PESAKIH CENGKARENG,JAKARTA BARAT    , ,VIPER08,225.00 ,169.00 ,30.00,,,,,,,,,,,,,,,,,,,,,,,21.00,9.00,MANUAL,C3000D,,
SO03-IDM211200177,1,Y,21/12/2021,FERDY WIDASMARA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00113,TRIBUANA MULTI KARYA. MABES TNI CILANGKAP JL PINTU 2 MABES TNI AL CILANGKAP,CIPAYUNG JAKARTA TIMUR    , ,35BX18A06XXX,500.00 ,458.00 ,21.00,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM211200437,1,Y,21/12/2021,DEDE JUNAEDI,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00003,CLUSTER GARDEN HOUS GRAND WISATA LAMBANGSARI TAMBUN,BEKASI    , ,22FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,7.00,5.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM211200186,1,Y,21/12/2021,DEDE JUNAEDI,CU00280,PT OKTA DUTA INTI PERKASA,DPOIA00062,CLUSTER NASHBILLE BLOK TD6,CIBUBUR    , ,LCFI12A06XXX,45.00 ,31.00 ,14.00,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,,MANUAL,C3000C,,
SO03-IDM211200273,1,Y,21/12/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,25.00 ,15.00,,,,,,,,,,5.00,5.00,5.00,,,,,,,,,,,,,MANUAL,C3000A,,
SO03-IDM211200302,1,Y,21/12/2021,DEDE JUNAEDI,CU02514,PT SURYA MAJU JAYA,DPSMJ00035,PENGECORAN JALAN CLUSTER SI PERUMAHAN HARVEST CITY,BEKASI    , ,25PX10A06XXX,100.00 ,100.00 ,21.00,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM211100560,1,Y,21/12/2021,FERDY WIDASMARA,CU04632,PT. LARIS TRIO BERSAUDARA,DPLTB00002,PEMBANGUNAN RUSUN JAWA BARAT 5 KOMP. DEPSOS RT 002 RW 021 MARGAHAYU,KEC. BEKASI TIMUR KOTA BEKASI JAWA BARAT 17113    , ,30FD12A06WTT,83.00 ,40.00 ,7.00,,,,,,,,,,,7.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM211200096,1,Y,21/12/2021,LUDI PURNAMA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00061,PT TRIBANGUN PILAR PERSADA. PT GIVAUDAN INDONESIA JL RAYA JAKARTA BOGOR KM 35,CIMANGGIS DEPOK JAWA BARAT    , ,35FI12A06XXX,120.00 ,78.00 ,35.00,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,,,,,,,,MANUAL,C3000D,,
