S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220600364,1,Y,01/07/2022,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00082,CLUSTER LUMI HOUSE (3) PERUMAHAN LEGENDA WISATA,CIBUBUR    , ,22FI12A06XXX,50.00 ,50.00 ,50.00,,,,,,,,14.00,21.00,15.00,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220600312,1,Y,01/07/2022,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,70.00 ,20.00,,,,,,,,,,,,,,7.00,7.00,6.00,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM220600271,1,Y,01/07/2022,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00024,037 - KIAT ANANDA PANGKALAN 6 BEKASI,BEKASI    , ,35FI12A06XXX,1500.00 ,1473.00 ,12.00,,,,,,,,,7.00,5.00,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220600246,1,Y,01/07/2022,FERDY WIDASMARA,CU04492,PT. PEMBANGUNAN PERUMAHAN (PESERO) TBK,DPPPV00003,RENOVASI KAWASAN TMII JAKARTA,JAKARTA    , ,LCPX12A06XXX,50.00 ,26.00 ,7.00,,,,,,,,,,,,,,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220600247,1,Y,01/07/2022,FERDY WIDASMARA,CU04492,PT. PEMBANGUNAN PERUMAHAN (PESERO) TBK,DPPPV00003,RENOVASI KAWASAN TMII JAKARTA,JAKARTA    , ,30PX12A06TMI,650.00 ,416.00 ,28.00,,,,,,,,,,,,,,,7.00,7.00,7.00,7.00,,,,,,,MANUAL,C3000D,,,
SO02-IDM220600499,1,Y,01/07/2022,FERDY WIDASMARA,CU05219,PT. JAYA KARYA SEMESTA,DPJKS00028,PERUMAHAN METLAND TRANSYOGI CLUSTER AUCKLAND,CIBUBUR    , ,22FN12A06XXX,5.00 ,5.00 ,5.00,,,,,,,,,,,5.00,,,,,,,,,,,,,,,C0000E,,,
SO02-IDM220600500,1,Y,01/07/2022,FERDY WIDASMARA,CU05219,PT. JAYA KARYA SEMESTA,DPJKS00027,PERUMAHAN METLAND CILEUNGSI PEM. RUMAH ADENIA SEKTOR VI,BOGOR    , ,25FN12A06XXX,11.00 ,11.00 ,11.00,,,,,,,,,,,11.00,,,,,,,,,,,,,,,C0000E,,,
SO03-IDM220600349,1,Y,01/07/2022,HERI KUSWANTO,CU04503,PT. CITRA BUANA KREASI PRATAMA,DPCBK00012,JL PANGKALAN V RT 004 RW 004 KEL CIKIWUL KEC BANTARGEBANG,BEKASI    , ,30PX12A06XXX,235.00 ,235.00 ,18.00,,,,,,,,7.00,7.00,4.00,,,,,,,,,,,,,,,MANUAL,C3000D,,,
