S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R28CMP - Plant Cempaka Putih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM190700132,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU00279,"PT. NUSA RAYA CIPTA, Tbk",DPNRC00016,57 PROMINADE THAMRIN,JAKARTA    , ,LCFU12A06XXX,21.00 ,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190700241,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU00279,"PT. NUSA RAYA CIPTA, Tbk",DPNRC00016,57 PROMINADE THAMRIN,JAKARTA    , ,25FI10A06XXX,184.00 ,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM180400513,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,10MI12A06XXX,72.50 ,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM180700106,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,55MI12A06RAJ,450.00 ,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190500062,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,35MI16A06SP1,189.00 ,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190600074,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,35MI12A06SP1,306.00 ,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190700224,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,30MI12A06RAJ,467.00 ,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190700225,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI12A06RAJ,888.00 ,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM180900258,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI16A06FS1,139.50 ,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190500061,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,30MI16A06FS2,94.50 ,21.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190100119,1,Y,23/07/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,M5FNXXS06XXX,122.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
