S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO11-IDM221000003,1,Y,12/02/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,BC25XXA06JOR,641.55 ,484.45 ,7.00,,,,,,,,,,,,,,,,,,7.00,,,,,,,MANUAL,C3000C,,,
SO21-IDM221000013,1,Y,12/02/2023,FERDY WIDASMARA,CU01857,PT HAKAASTON,DPHKS00013,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VIPER45-03,700.00 ,2.25 ,2.25,,,,,,,,,,,,,,,,,,,2.25,,,,,,MANUAL,C9000D,,,
SO11-IDM221000004,1,Y,12/02/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VCTB,641.55 ,75.05 ,7.00,,,,,,,,,,,,,,,,,,,7.00,,,,,,MANUAL,C3000C,,,
SO21-IDM230200001,1,Y,12/02/2023,FERDY WIDASMARA,CU01857,PT HAKAASTON,DPHKS00013,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VIPER45-03,25.45 ,8.85 ,8.85,,,,,,,,,,,,,,,,,,,,8.85,,,,,MANUAL,C9000D,,,
SO21-IDM230100009,1,Y,12/02/2023,FERDY WIDASMARA,CU04677,PT. MITRA SETYA UTAMA,DPMSU00050,PEKERJAAN RAMP JORR S,JORR    , ,VIPER45-3D,672.00 ,567.50 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,C9000D,,,
SO21-IDM230100010,1,Y,12/02/2023,FERDY WIDASMARA,CU04677,PT. MITRA SETYA UTAMA,DPMSU00050,PEKERJAAN RAMP JORR S,JORR    , ,VIPER45-1D,90.00 ,78.50 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,C9000D,,,
SO21-IDM230100011,1,Y,12/02/2023,FERDY WIDASMARA,CU04677,PT. MITRA SETYA UTAMA,DPMSU00050,PEKERJAAN RAMP JORR S,JORR    , ,VIPER45-03,150.00 ,150.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,C9000D,,,
SO21-IDM230100012,1,Y,12/02/2023,FERDY WIDASMARA,CU04677,PT. MITRA SETYA UTAMA,DPMSU00050,PEKERJAAN RAMP JORR S,JORR    , ,VCTB,480.00 ,455.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,C9000D,,,
