S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM211000246,1,Y,04/11/2021,FERDY WIDASMARA,CU04773,PT. MULTI CIPTA BANGUN SERASI,DPMCS00012,RUKO DAN PERGUDANGAN MULTI BIZPARK SUMUR BATU,BANTARGEBANG    , ,22FI12A06XXX,50.00 ,38.00 ,7.0,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211000251,1,Y,04/11/2021,FERDY WIDASMARA,CU04773,PT. MULTI CIPTA BANGUN SERASI,DPMCS00012,RUKO DAN PERGUDANGAN MULTI BIZPARK SUMUR BATU,BANTARGEBANG    , ,35PX12A06XXX,100.00 ,18.00 ,7.0,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM211000565,1,Y,04/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,49.00 ,28.00 ,7.0,,,,,,,,,,,,,,,,7.00,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000527,1,Y,04/11/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,21.00 ,14.00 ,3.0,,,,,,,,,,,,,,,,3.00,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800267,1,Y,04/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,35BI18A06XXX,300.00 ,17.00 ,7.0,,,,,,,,,,,,,,,,,,,7.00,,,,,,MANUAL,C3000D,,,
SO03-IDM211000461,1,Y,04/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,17BI18A06XXX,200.00 ,156.00 ,7.0,,,,,,,,,,,,,,,,,,,,7.00,,,,,MANUAL,C3000D,,,
SO03-IDM211000462,1,Y,04/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,35PX12A06XXX,300.00 ,277.00 ,7.0,,,,,,,,,,,,,,,,,,7.00,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000460,1,Y,04/11/2021,FERDY WIDASMARA,CU04725,PUTRA NANGGROE ACEH - INTAN CIPTA PERDANA KSO,DPPAC00004,PEMBUATAN DUPLIKASI CROSSING TOLL DAN TARUM BARAT (SALURAN BSK),JAKARTA    , ,12FI12A06XXX,50.00 ,47.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000D,,,
SO03-IDM211000523,1,Y,04/11/2021,FERDY WIDASMARA,CU00274,PT. MUSTIKA GRAHASURYA PERSADA,DPMGP00063,PENGECORAN JALAN BARITO RAYA & BARITO 3 RT 007 RW 007 JAKAMULYA,BEKASI SELATAN    , ,35PX12A06BKS,300.00 ,300.00 ,21.0,,,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,MANUAL,C3000D,,,
SO03-IDM210900392,1,Y,04/11/2021,DARMA UJUR SIMBOLON,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,VIPER45-03,231.00 ,9.10 ,5.0,,,,,,,,,,,,,,,,,,,,5.00,,,,,MANUAL,C3000D,,,
SO03-IDM210900168,1,Y,04/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,5000.00 ,3508.50 ,14.0,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210900169,1,Y,04/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,10PX12A06XXX,1000.00 ,705.00 ,7.0,,,,,,,,,,,,7.00,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211000296,1,Y,04/11/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,4000.00 ,4000.00 ,84.0,,,,,,,,,,,,14.00,14.00,14.00,14.00,14.00,14.00,,,,,,,,CPS,C3000D,,,
SO02-IDM211000077,1,Y,04/11/2021,DEDE JUNAEDI,CU04772,PT. FITAMA PUTRI MANDIRI,DPFPM00007,PEKERJAAN LANJUTAN PENAMBAHAN IPAL BERSAMA UNTUK MENGELOLA SIR SUNGAI,YANG TERCEMAR AIR LINDI KEL SUMUR BATU KEC BANTARGEBANG BEKASI    , ,35PX12A06BKS,500.00 ,1.50 ,1.5,,,,,,,,,,,,,,1.50,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211000131,1,Y,04/11/2021,DEDE JUNAEDI,CU04772,PT. FITAMA PUTRI MANDIRI,DPFPM00007,PEKERJAAN LANJUTAN PENAMBAHAN IPAL BERSAMA UNTUK MENGELOLA SIR SUNGAI,YANG TERCEMAR AIR LINDI KEL SUMUR BATU KEC BANTARGEBANG BEKASI    , ,35PX12A06BKS,120.00 ,6.50 ,6.5,,,,,,,,,,,,,,6.50,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM211000530,1,Y,04/11/2021,DEDE JUNAEDI,CU04772,PT. FITAMA PUTRI MANDIRI,DPFPM00007,PEKERJAAN LANJUTAN PENAMBAHAN IPAL BERSAMA UNTUK MENGELOLA SIR SUNGAI,YANG TERCEMAR AIR LINDI KEL SUMUR BATU KEC BANTARGEBANG BEKASI    , ,35PX12A06BKS,264.00 ,132.00 ,112.0,,,,,,,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,,,,,,,,,,,CPS,C0000E,,,
SO03-IDM211000332,1,Y,04/11/2021,DEDE JUNAEDI,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00086,CV PUTRA BONANSA JAYA. REHABILITASI TANGGUL SUNGAI,PEMBANGUNAN SHEET PILE KALI ASEM    , ,35PX12A06XXX,96.00 ,20.00 ,7.0,,,,,,,,,,,,,,,,7.00,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM211100047,1,Y,04/11/2021,DEDE JUNAEDI,CU02737,CV NU ASA,DPNUA00372,BP NAJUN. KOMPLEK AL JT BENING JL ENGGANO/JL SUMATERA JATI BENING PONDOK GEDE,BEKASI    , ,25FI12A06XXX,54.00 ,54.00 ,28.0,,,,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,7.00,MANUAL,C0000E,,,
SO03-IDM211000492,1,Y,04/11/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,15.00 ,10.0,,,,,,,10.00,,,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
