S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM230600242,1,Y,02/07/2023,FERDY WIDASMARA,CU05749,CV. VARFORCEA NOWLY,DPVRW00002,PENINGKATAN JALAN SRIJAYA - PASAR MINI TAMBUN (JEJALEN),KAB BEKASI    , ,35PX12A06BKR,408.00 ,273.00 ,126.00,,,,,,,,,,,,,,,,,,,21.00,21.00,21.00,21.00,21.00,21.00,MANUAL,C3000E,,
SO03-IDM230600262,1,Y,02/07/2023,FERDY WIDASMARA,CU05749,CV. VARFORCEA NOWLY,DPVRW00002,PENINGKATAN JALAN SRIJAYA - PASAR MINI TAMBUN (JEJALEN),KAB BEKASI    , ,10PX12A06R1X,20.00 ,20.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000E,,
SO11-IDM230300001,1,Y,03/07/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,352.70 ,5.00,,,,,,,,,,,,,,,,,,,,,,,5.00,,MANUAL,C3000C,,
SO21-IDM230300005,1,Y,03/07/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00008,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR    , ,VIPER45-03,556.50 ,108.95 ,6.00,,,,,,,,,,,,,,,,,,,,,,,6.00,,MANUAL,C3000D,,
SO21-IDM230300002,1,Y,03/07/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,630.00 ,114.38 ,5.00,,,,,,,,,,,,,,,,,,,,,, ,5.00,,MANUAL,C1400D,,
SO21-IDM230300003,1,Y,03/07/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-06,110.00 ,110.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,,,5.00,MANUAL,C1400D,,
SO03-IDM230600069,1,Y,03/07/2023,FERDY WIDASMARA,CU00146,PT ARTHURINDO ARTHAMAS GRAHA,DPAAG00038,CLUSTER DANISHA SRIAMUR BABELAN,KAB BEKASI    , ,22FI12A06XXX,50.00 ,3.00 ,3.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM230700010,1,Y,03/07/2023,FERDY WIDASMARA,CU05520,PT. DIAN JAYA PERTIWI,DPDJP00004,GOLDEN CITY BEKASI CLUSTER DIAMOND,BEKASI    , ,22FV12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230700004,1,Y,03/07/2023,HERI KUSWANTO,CU05659,PT. TRIADI CASA RECTA,DPTCR00002,LODJI RESIDENCE - BEKASI. JL CARINGIN NO 02 RT 003 RW 005 KEL BOJONG RAWA,KEC RAWALUMBU BEKASI    , ,22PX12A06XXX,20.00 ,20.00 ,20.00,,,,,,,,,20.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230700003,1,Y,03/07/2023,FERDY WIDASMARA,CU01147,PT TAKENAKA INDONESIA,DPTNI00066,PT. NITERRA MOBILITY INDONESIA. JL RAYA JAKARTA - BOGOR JL KIWI NO KM 26 RT 10,RW 04 CIRACAS KEC CIRACAS KOTA JAKARTA TIMUR    , ,25MX12A06XXX,3.00 ,3.00 ,3.00,,,,,,,,,,3.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
