S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO11-IDM230300001,1,Y,25/06/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,352.70 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C3000C,,
SO21-IDM230300002,1,Y,25/06/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,630.00 ,114.38 ,14.00,,,,,,,,,,,,,,,,,,,,,,7.00,7.00,,MANUAL,C1400D,,
SO21-IDM230300003,1,Y,25/06/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-06,110.00 ,110.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C1400D,,
SO03-IDM230600154,1,Y,25/06/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00029,"PERUM GRAND WISATA - CLUSTER WATER TERRACE BLOK BE3, BE12",BEKASI    , ,22FI12A06XXX,150.00 ,122.00 ,21.00,,,,,,,,21.00,,,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM230600160,1,Y,25/06/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00028,"PERUM GRAND WISATA CLUSTER Z LIVING BLOK EF29, EF30",BEKASI    , ,22FI12A06XXX,100.00 ,100.00 ,35.00,,,,,,,,,35.00,,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO02-IDM230600485,1,Y,25/06/2023,HERI KUSWANTO,CU02356,CV. FRESH CONCRETE,DPFCE00248,BP ADI JL BATUR 1 CIBUBUR KEC CIRACAS,JAKARTA TIMUR    , ,30FV12A06XXX,31.00 ,31.00 ,31.00,,,,,,,,,,14.00,14.00,3.00,,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM230600223,1,Y,25/06/2023,HERI KUSWANTO,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00013,CLUSTER Z LIVING GRANDWISATA LAMBANGSARI TAMBUN,BEKASI    , ,22FI12A06XXX,65.00 ,65.00 ,65.00,,,,,,,,14.00,,21.00,21.00,9.00,,,,,,,,,,,,,CPS,C3000A,,
