S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM231000259,1,Y,05/11/2023,FERDY WIDASMARA,CU05782,PT. BERKAH MAJU PERKASA,DPBMP00024,PT PLIB JL PANGKALAN 2 KEL SUMUR BATU BANTARGEBANG,BEKASI    , ,30PX12A06XXX,250.00 ,5.00 ,5.00,,,,,,,,,5.00,,,,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM231000398,1,Y,05/11/2023,FERDY WIDASMARA,CU05782,PT. BERKAH MAJU PERKASA,DPBMP00024,PT PLIB JL PANGKALAN 2 KEL SUMUR BATU BANTARGEBANG,BEKASI    , ,30PX12A06XXX,300.00 ,6.00 ,6.00,,,,,,,,,6.00,,,,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM231000530,1,Y,05/11/2023,FERDY WIDASMARA,CU05782,PT. BERKAH MAJU PERKASA,DPBMP00024,PT PLIB JL PANGKALAN 2 KEL SUMUR BATU BANTARGEBANG,BEKASI    , ,30PX12A06XXX,250.00 ,34.50 ,33.00,,,,,,,,,21.00,12.00,,,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM231100089,1,Y,05/11/2023,FERDY WIDASMARA,CU02356,CV. FRESH CONCRETE,DPFCE00287,"PT PANCA KARYA WIJAYA, TAMAN SEGITIGA PASAR REBO, KEL. SUSUKAN, KEC. CIRACAS",JAKARTA TIMUR    , ,30FU12A06XXX,9.00 ,9.00 ,9.00,,,,,,,,,,,9.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM231100067,1,Y,05/11/2023,FERDY WIDASMARA,CU05782,PT. BERKAH MAJU PERKASA,DPBMP00024,PT PLIB JL PANGKALAN 2 KEL SUMUR BATU BANTARGEBANG,BEKASI    , ,30PX12A06XXX,250.00 ,250.00 ,245.00,,,,,,,,,,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,21.00,14.00,,,,CPS,C0000E,,
SO02-IDM231100087,1,Y,06/11/2023,FERDY WIDASMARA,CU02356,CV. FRESH CONCRETE,DPFCE00286,"BP BUDI HARYONO, PT. SUMBER ALFARIA TRIJAYA","JL. RAYA NAROGONG NO.KM.38.8, DAYEUH, KEC. CILEUNGSI, KABUPATEN BOGOR, JAWA BARAT 16820    ", ,30PX14A06XXX,4.50 ,4.50 ,4.50,,,,,,,,,4.50,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM231100089,1,Y,06/11/2023,FERDY WIDASMARA,CU02356,CV. FRESH CONCRETE,DPFCE00287,"PT PANCA KARYA WIJAYA, TAMAN SEGITIGA PASAR REBO, KEL. SUSUKAN, KEC. CIRACAS",JAKARTA TIMUR    , ,30FU12A06XXX,9.00 ,9.00 ,9.00,,,,,,,,,,9.00,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM231100091,1,Y,06/11/2023,ANDRY CHRISTIANTO,CU02356,CV. FRESH CONCRETE,DPFCE00273,CV TETRA MITRA SINERGIS. JL BEND KOJA BOJONG KULUR GN PUTRI,BOGOR    , ,25FU12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,,,6.00,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM231000182,1,Y,06/11/2023,FERDY WIDASMARA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00036,CELLA WAREHOUSE 3 NAROGONG JL GRIYA ALAM SENTOSA CIKETING UDIK PASIR ANGIN,CILEUNGSI KAB BOGOR    , ,35FI12A06CLA,500.00 ,444.00 ,7.00,,,,,,,,,,,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM231000191,1,Y,06/11/2023,FERDY WIDASMARA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00036,CELLA WAREHOUSE 3 NAROGONG JL GRIYA ALAM SENTOSA CIKETING UDIK PASIR ANGIN,CILEUNGSI KAB BOGOR    , ,30FI14A06CLA,750.00 ,743.00 ,7.00,,,,,,,,,,,,7.00,,,,,,,,,,,,,MANUAL,C3000D,,
