S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM230100247,1,Y,14/02/2023,HERI KUSWANTO,CU05278,PT. INTISUKSES MITRA SEJATI,DPIMS00007,PERUMAHAN Z LIVING GRAND WISATA JL WESTERN BOULEVARD RW 12 LAMBANG SARI,BEKASI SELATAN - BEKASI    , ,22FI12C06XXX,60.00 ,25.00 ,14.00,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,MANUAL,C3000A,,,
SO03-IDM230200031,1,Y,14/02/2023,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,10.00 ,7.00,,,,,,,,,,,7.00, ,,,,,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM230200096,1,Y,14/02/2023,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,60.00 ,7.00,,,,,,,,,,,,7.00,,,,,,,,,,,,,MANUAL,C4500D,,,
SO02-IDM230200219,1,Y,14/02/2023,FERDY WIDASMARA,CU05219,PT. JAYA KARYA SEMESTA,DPJKS00029,PERUMAHAN METLAND TRANSYOGI CLUSTER SAMARA,CIBUBUR    , ,22FV12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,12.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM230200173,1,Y,14/02/2023,HERI KUSWANTO,CU00190,PT. DUA PUTRA PERKASA PRATAMA,DPDPP00025,PT DUA PUTRA PERKASA KWS INDUSTRI CIPENDAWA JL BARU CIPENDAWA NO 88,KEL BOJONG MENTENG KEC RAWA LUMBU KOTA BEKASI    , ,35PX12A06XXX,47.00 ,44.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C0000A,,,
SO03-IDM230200115,1,Y,14/02/2023,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00057,PEMBANGUNAN RUMAH TINGGAL 4 UNIT DI CLUSTER GARDENIA GOLDEN CITY,BEKASI    , ,22FV12A06XXX,6.50 ,6.50 ,6.50,,,,,,,,,,6.50,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM230200222,1,Y,14/02/2023,HERI KUSWANTO,CU04485,PT. INDOPRECAST MITRA KARYA,DPIPM00022,RUMAH TINGGAL JL DR RATNA NO 98A JATIASIH,BEKASI    , ,30FV12A06XXX,20.00 ,20.00 ,20.00,,,,,,,,,7.00,7.00,6.00,,,,,,,,,,,,,,MANUAL,C0000E,,,
