S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO21-IDM230800001,1,Y,03/08/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,85.00 ,85.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C6000D,,
SO11-IDM230700001,1,Y,03/08/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00446,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,200.00 ,74.30 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000C,,
SO21-IDM230700003,1,Y,03/08/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00011,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) & REKONSTRUKSI,PERKERASAN JALAN PADA RUAS JALAN TOL DALAM KOTA DAN SEDYATMO TAHUN 2023    , ,VIPER45-03,160.00 ,160.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C6000D,,
SO03-IDM230700324,1,Y,03/08/2023,FERDY WIDASMARA,CU00146,PT ARTHURINDO ARTHAMAS GRAHA,DPAAG00040,RUKO ANAGATA HARAPAN INDAH,BEKASI    , ,22PX12A06XXX,60.00 ,60.00 ,15.00,,,,,,,,7.00,8.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230700323,1,Y,03/08/2023,DANU KURNIA,CU00492,PT LANTANA ADIGRAHA,DRLAG00012,JL BARU UNDERPASS BLOK B31 SPRINGVILLE,BEKASI TIMUR    , ,22FU12A06XXX,18.00 ,18.00 ,18.00,,,,,,,,7.00,7.00,4.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM230800037,1,Y,03/08/2023,FERDY WIDASMARA,CU03193,PT SHOFAL MUTTOR,DPSFM00095,LOCO. BP NUR ANDI VILA GALAXI,BEKASI    , ,25FV12A06XXX,7.50 ,7.50 ,7.50,,,,,,,,,7.50,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230800019,1,Y,03/08/2023,FERDY WIDASMARA,CU00825,PT KARTIKA EKA JAYA ABADI,DPKEJ00018,GREEN ARA RESIDENCE - HARAPAN INDAH CLUSTER AMARA (HI 12),BEKASI    , ,22PX12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230500107,1,Y,03/08/2023,FERDY WIDASMARA,CU00165,PT BIN SALAMUN,DPBIN00456,CV PUTRA MULIA. REKONSTRUKSI JALAN PANGKALAN MUARABAKTI,MUARABAKTI    , ,30MX12A06BKS,2500.00 ,1422.00 ,56.00,,,,,,,,,,,,,,,,,,,,,14.00,14.00,14.00,14.00,MANUAL,C3000D,,
SO03-IDM230500111,1,Y,03/08/2023,SULAIMAN,CU00165,PT BIN SALAMUN,DPBIN00456,CV PUTRA MULIA. REKONSTRUKSI JALAN PANGKALAN MUARABAKTI,MUARABAKTI    , ,LCFV12A06XXX,142.00 ,82.00 ,14.00,,,,,,,,,,,,,,,,,,,7.00,7.00,,,,,MANUAL,C3000D,,
SO03-IDM230700216,1,Y,03/08/2023,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00188,CLUSTER ZLIVING PERUMAHAN GRAND WISATA TAMBUN,BEKASI    , ,22FI12A06XXX,100.00 ,40.50 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230700326,1,Y,03/08/2023,DANU KURNIA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00034,MMP WAREHOUSE 13 PONDOK UNGU - B JL KAMPUNG PENGAIRAN MEDAN SATRIA,BEKASI    , ,30MI12A06WPU,200.00 ,200.00 ,13.00,,,,,,,,,,,13.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230800005,1,Y,03/08/2023,FERDY WIDASMARA,CU04607,PT. DEKA CIPTA CEMERLANG,DPDCC00022,"PERUMAHAN CITRAGRAND CBD - CIBUBUR (B02/09, B02/11, B02/07) CLUSTER BRUNNERA",CUBUBUR    , ,22FI12A06XXX,13.50 ,13.50 ,6.50,,,,,,,,,,6.50,,,,,,,,,,,,,,,MANUAL,C3000D,,
