S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM221100102,1,Y,21/11/2022,FERDY WIDASMARA,CU01012,PT REKACIPTA BANGUN PRATAMA,DPRBP00049,VD-29. PERUMAHAN VIDA JL KENCANA 2 DAN 3 BANTAR GEBANG,BEKASI    , ,30FI12A06XXX,50.00 ,29.00 ,5.00,,,,,,,,,5.00,,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO03-IDM220900376,1,Y,21/11/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00093,12001457. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,600.00 ,61.00 ,7.00,,,,,,,,,,,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM221100171,1,Y,21/11/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00097,12001505. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC14XXC11XXX,210.00 ,203.00 ,21.00,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM221000198,1,Y,21/11/2022,FERDY WIDASMARA,CU05016,PT. MEGA CITRA PRATAMA,DPMCP00004,BUKIT PODOMORO JL I GUSTI NGURAH RAI KLENDER,JAKARTA    , ,30PX12A06XXX,1000.00 ,691.00 ,21.00,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,MANUAL,C3000D,,,
SO03-IDM221100188,1,Y,21/11/2022,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00054,JL RAYA KALIABANG GOLDEN CITY RUKO DIAMOND UJUNG LINGKAR UTARA,BEKASI UTARA    , ,22FN12A06XXX,60.00 ,60.00 ,60.00,,,,,,,,14.00,14.00,14.00,18.00,,,,,,,,,,,,,,CPS,C3000D,,,
SO03-IDM221100186,1,Y,21/11/2022,HERI KUSWANTO,CU04598,PT. MITRA PRATAMA MANDIRI JAYA PERKASA,DPMPJ00009,PT MONI 1 - BEKASI,BEKASI    , ,25PX12A06XXX,60.00 ,60.00 ,14.00,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,,CPS,C3000A,,,
SO03-IDM221100106,1,Y,21/11/2022,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,35.00 ,14.00,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM221100025,1,Y,21/11/2022,FERDY WIDASMARA,CU04745,CV. CIBALAGUNG INDAH PERSADA,DPCIP00006,"PT RUSLI VINILON SAKTI JL RAYA NAROGONG KM 15,5",KAB BOGOR    , ,30FN12A06XXX,200.00 ,77.00 ,21.00,,,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,MANUAL,C3000A,,,
