S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220500103,1,Y,09/06/2022,FERDY WIDASMARA,CU05088,PT. ROADMIXINDO RAYA,DPRMR00002,PEKERJAAN PEMELIHARAAN PERIODIK DAN REKONSTRUKSI PERKERASAN RUAS JALAN TOL JORR,SEKSI W2 UTARA JALUR A DAN B TAHUN 2022    , ,VIPER45-06,140.00 ,88.50 ,6.00,,,,,,,,,,,,,,,,,,,,,,6.00,,,MANUAL,C6000D,,
SO03-IDM220400323,1,Y,09/06/2022,DEDE JUNAEDI,CU01222,PT MULTI KARYA CEMERLANG,DPMKC00003,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR B DAN ULUJAMI PONDOK AREN JALUR 1    , ,VIPER45-03,813.75 ,612.05 ,18.00,,,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,MANUAL,C1400D,,
SO11-IDM220400001,1,Y,09/06/2022,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00411,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,BC25XXA06JOR,819.00 ,397.70 ,7.00,,,,,,,,,,,,,,,,,,,,7.00,,,,,MANUAL,C3000C,,
SO03-IDM220400112,1,Y,09/06/2022,FERDY WIDASMARA,CU02126,PT KADI INTERNATIONAL,DPKII00008,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,VIPER45-03,819.00 ,542.60 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000D,,
SO11-IDM220400002,1,Y,09/06/2022,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00411,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,BC25XXA06JOR,813.75 ,780.75 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000C,,
SO03-IDM220500183,1,Y,09/06/2022,FERDY WIDASMARA,CU01012,PT REKACIPTA BANGUN PRATAMA,DPRBP00049,VD-29. PERUMAHAN VIDA JL KENCANA 2 DAN 3 BANTAR GEBANG,BEKASI    , ,30FI12A06XXX,200.00 ,195.50 ,70.00,,,,,,,,21.00,14.00,21.00,14.00,,,,,,,,,,,,,,CPS,C3000C,,
SO02-IDM220500093,1,Y,09/06/2022,HERI KUSWANTO,CU04598,PT. MITRA PRATAMA MANDIRI JAYA PERKASA,DPMPJ00008,JL DEPAN PT MONI 2,BEKASI    , ,25PX12A06XXX,200.00 ,56.00 ,49.00,,,,,,,,14.00,21.00,14.00,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220600049,1,Y,09/06/2022,HERI KUSWANTO,CU04598,PT. MITRA PRATAMA MANDIRI JAYA PERKASA,DPMPJ00008,JL DEPAN PT MONI 2,BEKASI    , ,25PX12A06XXX,200.00 ,200.00 ,200.00,,,,,,,,,,,21.00,14.00,21.00,14.00,21.00,14.00,21.00,14.00,21.00,14.00,21.00,4.00,,,MANUAL,C0000E,,
SO03-IDM220600054,1,Y,09/06/2022,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,70.00 ,14.00,,,,,,,,,,,,,,,7.00,7.00,,,,,,,,,MANUAL,C4500D,,
SO02-IDM220600073,1,Y,09/06/2022,HERI KUSWANTO,CU05204,ABIPRAYA-DAKA KSO,DPADK00006,PROYEK PENGENDALIAN BANJIR KALI BEKASI PAKET 7,BEKASI    , ,30BX18A06R1X,140.00 ,104.00 ,21.00,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220600119,1,Y,09/06/2022,HERI KUSWANTO,CU05214,CV. GIAMA MEGA PERSADA,DPGMP00385,"JL SETU BANTAR GEBANG RT 02/02 PADURENAN, MUSTIKAJAYA (SAMPING INDOMART BENDA)",BEKASI    , ,LCFN12A06XXX,11.00 ,11.00 ,11.00,,,,,,,,,,,,11.00,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220500032,1,Y,09/06/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00064,12001399. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,50.00 ,36.00 ,7.00,,,,,,,,,,,,,,7.00,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220600035,1,Y,09/06/2022,FERDY WIDASMARA,CU01745,PT PUSAKA SINAR INTAN,DPPSI00046,CITRA GRAND CBD CIBUBUR CLUSTER CALATHEA,CIBUBUR    , ,LCFU12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,,,,,,,,7.00,,,,,,,,,,MANUAL,C3000C,,
SO03-IDM220600036,1,Y,09/06/2022,FERDY WIDASMARA,CU01745,PT PUSAKA SINAR INTAN,DPPSI00046,CITRA GRAND CBD CIBUBUR CLUSTER CALATHEA,CIBUBUR    , ,22FI12A06XXX,5.00 ,5.00 ,5.00,,,,,,,,,,,,,,5.00,,,,,,,,,,,MANUAL,C3000C,,
SO02-IDM220600135,1,Y,09/06/2022,FERDY WIDASMARA,CT02667,BP ABDULLAH MUKMIN (NIK 3201071009890006),DRABM00018,JALAN PABRIK FRISIAN FLAG INDONESIA. JL RAYA BOGOR KM 5,JAKARTA    , ,30FI12A06XXX,3.50 ,3.50 ,3.50,,,,,,,,,,,,,3.50,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220400671,1,Y,09/06/2022,FERDY WIDASMARA,CU00306,PT PUTRI INTAN ANUGERAH,DPPAH00040,089 - CLS BOTANY HILL FATMAWATI CITY CENTER CILANDAK BARAT,JAKARTA SELATAN    , ,17FI12A06R1X,189.00 ,103.00 ,10.00,,,,,,,,,,,,,,,,,7.00,3.00,,,,,,,MANUAL,C3000C,,
SO02-IDM220600110,1,Y,09/06/2022,FERDY WIDASMARA,CU04337,PT. BAHTERA MADYA UTAMA,DPBMU00002,"PT UNIVERSAL AGRI BISNISINDO. JL RAYA NAROGONG KM 13,5 BANTAR GEBANG",BEKASI    , ,35PX12A06XXX,3.00 ,3.00 ,3.00,,,,,,,,,,,,,,,,,,,3.00,,,,,,MANUAL,C0000E,,
SO02-IDM220600135,1,Y,09/06/2022,FERDY WIDASMARA,CT02667,BP ABDULLAH MUKMIN (NIK 3201071009890006),DRABM00018,JALAN PABRIK FRISIAN FLAG INDONESIA. JL RAYA BOGOR KM 5,JAKARTA    , ,30FI12A06XXX,3.50 ,3.50 ,3.50,,,,,,,,,,,,,,,,,3.50,,,,,,,,MANUAL,C0000E,,
