S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220500103,1,Y,17/06/2022,FERDY WIDASMARA,CU05088,PT. ROADMIXINDO RAYA,DPRMR00002,PEKERJAAN PEMELIHARAAN PERIODIK DAN REKONSTRUKSI PERKERASAN RUAS JALAN TOL JORR,SEKSI W2 UTARA JALUR A DAN B TAHUN 2022    , ,VIPER45-06,140.00 ,32.75 ,6.00,,,,,,,,,,,,,,,,,,,,,,6.00,,,MANUAL,C6000D,,,
SO03-IDM220400323,1,Y,17/06/2022,DEDE JUNAEDI,CU01222,PT MULTI KARYA CEMERLANG,DPMKC00003,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR B DAN ULUJAMI PONDOK AREN JALUR 1    , ,VIPER45-03,813.75 ,489.35 ,12.00,,,,,,,,,,,,,,,,,,,,,,6.00,6.00,,MANUAL,C1400D,,,
SO11-IDM220400001,1,Y,17/06/2022,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00411,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,BC25XXA06JOR,819.00 ,397.70 ,7.00,,,,,,,,,,,,,,,,,,,,7.00,,,,,MANUAL,C3000C,,,
SO03-IDM220400112,1,Y,17/06/2022,FERDY WIDASMARA,CU02126,PT KADI INTERNATIONAL,DPKII00008,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,VIPER45-03,819.00 ,542.60 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,6.00,MANUAL,C3000D,,,
SO11-IDM220400002,1,Y,17/06/2022,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00411,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,BC25XXA06JOR,813.75 ,780.75 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000C,,,
SO03-IDM220600160,1,Y,17/06/2022,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00065,PERUMAHAN CITRA LAND DEPAN HOTEL MEKARSARI CLUSTER MONTERREY,JL RAYA CILEUNGSI-JONGGOL KM 4 CIPICUNG MEKARSARI    , ,22FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220500183,1,Y,17/06/2022,FERDY WIDASMARA,CU01012,PT REKACIPTA BANGUN PRATAMA,DPRBP00049,VD-29. PERUMAHAN VIDA JL KENCANA 2 DAN 3 BANTAR GEBANG,BEKASI    , ,30FI12A06XXX,200.00 ,120.50 ,5.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO02-IDM220600230,1,Y,17/06/2022,HERI KUSWANTO,CU01922,PT THOMSON TUNGGAL PERKASA,DPTTP00003,PABRIK KARUNG BEKASI JL PANGKALAN V KAMPUNG CIKETING UDIK RT 03 RW 05,BANTARGEBANG BEKASI    , ,35FI12A06XXX,125.00 ,125.00 ,120.00,,,,,,,,14.00,21.00,28.00,14.00,21.00,14.00,8.00,,,,,,,,,,,CPS,C0000E,,,
SO03-IDM220600177,1,Y,17/06/2022,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00082,CLUSTER LUMI HOUSE (3) PERUMAHAN LEGENDA WISATA,CIBUBUR    , ,22FI12A06XXX,60.00 ,60.00 ,60.00,,,,,,,,,,,21.00,14.00,14.00,11.00,,,,,,,,,,,CPS,C3000D,,,
SO03-IDM220600161,1,Y,17/06/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00069,12001412. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,100.00 ,100.00 ,14.00,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM220600250,1,Y,17/06/2022,HERI KUSWANTO,CT05487,BP RAHMATULLAH (NIK 3275020505780029),DRRMT00011,RUMAH SAKIT SELASIH MEDIKA BINTARA,BEKASI    , ,22PX12A06XXX,14.00 ,14.00 ,14.00,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM220400342,1,Y,17/06/2022,FERDY WIDASMARA,CU04222,PT MAKURACIPTA INDAH,DPMCI00008,JALAN DAN SALURAN DI PODOMORO GOLF VIEW CIMANGGIS,CIMANGGIS    , ,22PX12A06XXX,457.00 ,382.00 ,5.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,MANUAL,C3000A,,,
SO03-IDM220400671,1,Y,17/06/2022,FERDY WIDASMARA,CU00306,PT PUTRI INTAN ANUGERAH,DPPAH00040,089 - CLS BOTANY HILL FATMAWATI CITY CENTER CILANDAK BARAT,JAKARTA SELATAN    , ,17FI12A06R1X,189.00 ,55.50 ,10.00,,,,,,,,,,,,,,,7.00,3.00,,,,,,,,,MANUAL,C3000C,,,
