S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220100257,1,Y,31/01/2022,FERDY WIDASMARA,CU04865,PT. PUTRACON PRIMA MANUNGGAL,DPPPM00021,MARKET CITY CIBUBUR. JL RAYA KOTA WISATA CIBUBUR DEPAN BPK PENABUR CIBUBUR,CIBUBUR GUNUNG PUTRI KAB BOGOR    , ,30FD12A06XXX,50.00 ,31.50 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM211200304,1,Y,31/01/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,280.00 ,42.00 ,14.00,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220100413,1,Y,31/01/2022,FERDY WIDASMARA,CU01745,PT PUSAKA SINAR INTAN,DPPSI00046,CITRA GRAND CBD CIBUBUR CLUSTER CALATHEA,CIBUBUR    , ,22FI12A06XXX,10.00 ,10.00 ,10.00,,,,,,,,10.00,,,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO03-IDM220100177,1,Y,31/01/2022,LUDI PURNAMA,CU04427,PT. KARYA ESKA SEJAHTERA,DPKES00002,GERBANG CLUSTER MARGATA CIMANGGIS GOLF ESTATE,CIMANGGIS DEPOK    , ,25FI12A06XXX,300.00 ,92.00 ,70.00,,,,,,,,,21.00,14.00,21.00,14.00, ,,,,,,,,,,,,CPS,C3000D,,,
SO03-IDM220100408,1,Y,31/01/2022,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,80.00 ,80.00 ,15.00,,,,,,,,,,,,5.00,5.00,5.00,,,,,,,,,,,MANUAL,C4500D,,,
SO02-IDM220100494,1,Y,31/01/2022,DEDE JUNAEDI,CU04884,PT. CAHAYA PARAS UTAMA,DPCPU00004,SILOAM HOSPITALS BEKASI SEPANJANG JAYA. JL PRAMUKA NO 12 RT 004 RW 002,SEPANJANG JAYA RAWALUMBU BEKASI JAWA BARAT 17114    , ,30PX12A06XXX,15.00 ,15.00 ,14.00,,,,,,,, , ,7.00,7.00,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM211200138,1,Y,31/01/2022,DEDE JUNAEDI,CU01468,PT TITIK INDAH PERMAI,DPTIP00015,DPT CITRA GRAN CIBUBUR CBD,CIBUBUR    , ,30FI08C06XXX,20.00 ,20.00 ,14.00,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO03-IDM220100329,1,Y,31/01/2022,FERDY WIDASMARA,CU04572,PT TOTALINDO EKA PERSADA,DPTBC00022,RUMAH SUSUN CILANGKAP JL RAYA CILANGKAP RT 005 RW 001 CILANGKAP,JAKARTA TIMUR    , ,35MI12A06R1X,1700.00 ,1485.00 ,49.00,,,,,,,,,,,,,,,,,,,14.00,14.00,14.00,7.00,,,MANUAL,C9000D,,,
SO02-IDM210900221,1,Y,31/01/2022,FERDY WIDASMARA,CU04632,PT. LARIS TRIO BERSAUDARA,DPLTB00002,PEMBANGUNAN RUSUN JAWA BARAT 5 KOMP. DEPSOS RT 002 RW 021 MARGAHAYU,KEC. BEKASI TIMUR KOTA BEKASI JAWA BARAT 17113    , ,30PX12A06RDB,280.00 ,69.50 ,14.00,,,,,,,,,,7.00, ,7.00,,,,,,,,,,,,,MANUAL,C0000E,,,
