S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO11-IDM230300001,1,Y,22/06/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,352.70 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C3000C,,
SO21-IDM230300002,1,Y,22/06/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,630.00 ,114.38 ,14.00,,,,,,,,,,,,,,,,,,,,,,7.00,7.00,,MANUAL,C1400D,,
SO21-IDM230300003,1,Y,22/06/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-06,110.00 ,110.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C1400D,,
SO03-IDM230500124,1,Y,22/06/2023,ANDRY CHRISTIANTO,CU04497,CV. SURYA PRATAMA INDONESIA,DPSPT00010,CITRALAND CIBUBUR,CIBUBUR    , ,22FI12A06XXX,24.00 ,15.50 ,14.00,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,,MANUAL,C3000A,,
SO03-IDM230600168,1,Y,22/06/2023,FERDY WIDASMARA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00135,RENOVASI GEREJA GKPS CIPAYUNG JL BUDI MURNI RT 08/03 CIPAYUNG,JAKARTA TIMUR    , ,25MI12A06XXX,15.00 ,15.00 ,15.00,,,,,,,,15.00,,,,,,,,,,,,,,,,,CPS,C3000D,,
SO03-IDM230600169,1,Y,22/06/2023,FERDY WIDASMARA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00135,RENOVASI GEREJA GKPS CIPAYUNG JL BUDI MURNI RT 08/03 CIPAYUNG,JAKARTA TIMUR    , ,17FV12A06XXX,15.00 ,15.00 ,15.00,,,,,,,,,15.00,,,,,,,,,,,,,,,,CPS,C3000D,,
SO03-IDM230600154,1,Y,22/06/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00029,"PERUM GRAND WISATA - CLUSTER WATER TERRACE BLOK BE3, BE12",BEKASI    , ,22FI12A06XXX,150.00 ,150.00 ,14.00,,,,,,,,14.00,,,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM230600143,1,Y,22/06/2023,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00207,CLUSTER ATHERTOON SM KOMPLEKS PERUMAHAN KOTA WISATA,CIBUBUR    , ,22FI12A06XXX,100.00 ,100.00 ,14.00,,,,,,,,,14.00,,,,,,,,,,,,,,,,CPS,C3000D,,
SO03-IDM230600144,1,Y,22/06/2023,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00207,CLUSTER ATHERTOON SM KOMPLEKS PERUMAHAN KOTA WISATA,CIBUBUR    , ,LCFV12A06XXX,50.00 ,29.00 ,14.00,,,,,,,,,,14.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM230600414,1,Y,22/06/2023,HERI KUSWANTO,CU02356,CV. FRESH CONCRETE,DPFCE00245,BP ARIS PERUM LIMUS PRATAMA REGENCY JL KEDIRI 5 BLOK F8/11 CILEUNGSI,BOGOR    , ,22FV12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,,,6.00,,,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM230600398,1,Y,22/06/2023,HERI KUSWANTO,CT06285,IBU NADILA MARCELINA (NIK 1807114703990001),DRNDM00002,RUMAH TINGGAL JL BOGENVILLE IV BLOK 5 NO 14 TAMAN MODERN,BEKASI    , ,25FV12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,,,12.00,,,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM230600193,1,Y,22/06/2023,FERDY WIDASMARA,CU05749,CV. VARFORCEA NOWLY,DPVRW00002,PENINGKATAN JALAN SRIJAYA - PASAR MINI TAMBUN (JEJALEN),KAB BEKASI    , ,10PX12A06R1X,60.00 ,60.00 ,42.00,,,,,,,,,,,,,,,,,,,,21.00,21.00,,,,MANUAL,C3000E,,
