S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO11-IDM230300001,1,Y,08/04/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00433,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,900.00 ,758.00 ,24.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,,MANUAL,C3000C,,
SO21-IDM230300002,1,Y,08/04/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,630.00 ,469.68 ,24.00,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,MANUAL,C1400D,,
SO21-IDM230300003,1,Y,08/04/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-06,110.00 ,110.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,,6.00,,MANUAL,C1400D,,
SO02-IDM230300498,1,Y,08/04/2023,FERDY WIDASMARA,CU05624,PT. PILAR ALFA OMEGA,DPPAO00002,RUKO AYARA JL RAYA JAKARTA BOGOR KM 31 NO 19 CISALAK,KOTA DEPOK    , ,22FV12A06XXX,21.00 ,21.00 ,21.00,,,,,,,,21.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230400013,1,Y,08/04/2023,FERDY WIDASMARA,CU05624,PT. PILAR ALFA OMEGA,DPPAO00002,RUKO AYARA JL RAYA JAKARTA BOGOR KM 31 NO 19 CISALAK,KOTA DEPOK    , ,30FV12A06XXX,45.00 ,45.00 ,45.00,,,,,,,,,21.00,14.00,10.00,,,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM230400007,1,Y,08/04/2023,FERDY WIDASMARA,CU00211,PT IKAGRIYA DARMAPERSADA,DPIDA00283,MC4. CLUSTER DANISA JL TERADAMAI SRIAMUR TAMBUN UTARA,BEKASI    , ,LCFI12A06XXX,200.00 ,186.00 ,14.00,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,,MANUAL,C6000C,,
SO02-IDM230400101,1,Y,08/04/2023,FERDY WIDASMARA,CU05377,PT. KAPEZTA MULTI MANDIRI,DPKMM00012,PERBAIKAN JALAN ASPAL DARI DEPAN STARBUCK SAMPAI PASAR MODERN METODE COR,SISI KANAN DAN KIRI GRAND WISATA - BEKASI TIMUR    , ,40FI12A06XXX,71.00 ,71.00 ,21.00,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230400035,1,Y,08/04/2023,FERDY WIDASMARA,CU02387,PT KHASEA BERSAUDARA HA9NKOE,DRKBH00109,JALAN LINGKUNGAN RT 02 RW 06 KEL JATILUHUR,BEKASI    , ,30MX12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,,,,,,12.00,,,,,,,,,,,MANUAL,C3000E,,
SO03-IDM230400051,1,Y,08/04/2023,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,70.00 ,14.00,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,MANUAL,C4500D,,
SO02-IDM230400090,1,Y,08/04/2023,HERI KUSWANTO,CU05659,PT. TRIADI CASA RECTA,DPTCR00003,LAPALMA GRANDE - CIJENGKOL JL LETJEN R SUPRAPTO NO 12 CIJENGKOL KEC SETU,KAB BEKASI    , ,25PX12A06XXX,40.00 ,40.00 ,40.00,,,,,,,,,,,,21.00,19.00,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230400121,1,Y,08/04/2023,DEDE JUNAEDI,CU04601,PT. PANCA KARYA WIJAYA,DPPKW00003,JL RAYA NAROGONG KM 15 PANGKALAN 2 RT 03 RW 02 CIKIWUL BANTARGEBANG,BEKASI 17151    , ,25PX12A06XXX,5.50 ,5.50 ,5.60,,,,,,,,,,,5.60,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230400056,1,Y,08/04/2023,DEDE JUNAEDI,CT06153,BP JOHAN SINALSAL SEMBIRING (NIK 3201020204680004),DRJSS00003,JL PESONA DENHAAG KOTA WISATA,BEKASI    , ,30FV12A06XXX,8.00 ,8.00 ,8.00,,,,,,,,,,,8.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230400111,1,Y,08/04/2023,DEDE JUNAEDI,CU04612,PT. PROYEKIN BANGUN NEGERI,DPPBN00072,PT DWI SAKA TUNAS MITRA JL TB SIMATUPANG NO 14 RT 11 RW 4 TJ BARAT KEC JAGAKARSA,JAKARTA SELATAN 12530    , ,35FV12A06XXX,20.00 ,20.00 ,14.00,,,,,,,,,,,,,,,,,,,,,7.00,7.00,,,MANUAL,C0000E,,
SO03-IDM230400069,1,Y,08/04/2023,DEDE JUNAEDI,CU01176,PT STAR NUSA PRIMA,DPSNP00009,KP BOJONG KEC KLAPANUNGGAL CILEUNGSI,CILEUNGSI    , ,35FN12A06XXX,40.00 ,40.00 ,40.00,,,,,,,,14.00,14.00,12.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM230400101,1,Y,08/04/2023,FERDY WIDASMARA,CU05377,PT. KAPEZTA MULTI MANDIRI,DPKMM00012,PERBAIKAN JALAN ASPAL DARI DEPAN STARBUCK SAMPAI PASAR MODERN METODE COR,SISI KANAN DAN KIRI GRAND WISATA - BEKASI TIMUR    , ,40FI12A06XXX,71.00 ,71.00 ,21.00,,,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,MANUAL,C0000E,,
