S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM220900320,1,Y,29/09/2022,FERDY WIDASMARA,CU05376,PT. RORA PERMATA INDAH,DPRPI00007,JL RAYA PADURENAN RT 03 RW 06 KEC MUSTIKA JAYA KOTA BEKASI,DEPAN SMP 10 KOTA BEKASI    , ,22FN12A06XXX,78.00 ,29.00 ,21.00,,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,MANUAL,C0000E,,
SO03-IDM220900395,1,Y,29/09/2022,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,70.00 ,15.00,,,,,,,,,7.00,8.00,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM220900165,1,Y,29/09/2022,HERI KUSWANTO,CU00280,PT OKTA DUTA INTI PERKASA,DPOIA00068,PT OKTA DUTA INTI PERKASA. CLS MISSISSIPI KOTA WISATA CIBUBUR,CIBUBUR    , ,LCFN12A06XXX,50.00 ,8.00 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C3000C,,
SO02-IDM220900596,1,Y,29/09/2022,HERI KUSWANTO,CT02314,BP BUYUNG WIRAWAN/PD.BAJA ASIA,DRBWW00004,SAKURA REGENCY 3 BLOK A4 DAN A5,BEKASI    , ,22FN12A06XXX,17.50 ,17.50 ,17.50,,,,,,,,14.00,3.50,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220400429,1,Y,29/09/2022,HERRU KUSTANTO,CU05016,PT. MEGA CITRA PRATAMA,DPMCP00004,BUKIT PODOMORO JL I GUSTI NGURAH RAI KLENDER,JAKARTA    , ,30PX10A06XXX,1000.00 ,423.00 ,25.00,,,,,,,,,,,7.00,7.00,7.00,4.00,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220900593,1,Y,29/09/2022,FERDY WIDASMARA,CT05151,IR ANDAR M NAPITUPULU (NIK 3275050909670012),DRAMN00017,RUMTING JL DUTA RAYA BLOK II NO 14 KEMANG PRATAMA,BEKASI    , ,22FN12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,,,6.00,,,,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM220900377,1,Y,29/09/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00094,12001458. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC14XXC11XXX,200.00 ,172.00 ,14.00,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220900376,1,Y,29/09/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00093,12001457. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,600.00 ,586.00 ,35.00,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,,,,,,,,,,,MANUAL,C3000D,,
