S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R28CMP - Plant Cempaka Putih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO08-IDM190300037,1,Y,25/03/2019,GUSWILDAN GIOVANI,CU02782,PT  WASKITA KARYA (PERSERO) TBK,DPWKA00042,APARTEMENT SOLTERRA PEJATEN,PEJATEN JAKARTA SELATAN    , ,50FD12A06ASP,6.00 ,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,MANUAL,C3000D,,
SO08-IDM190300038,1,Y,25/03/2019,GUSWILDAN GIOVANI,CU02782,PT  WASKITA KARYA (PERSERO) TBK,DPWKA00042,APARTEMENT SOLTERRA PEJATEN,PEJATEN JAKARTA SELATAN    , ,55FD12A06ASP,6.00 ,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO08-IDM190300039,1,Y,25/03/2019,GUSWILDAN GIOVANI,CU02782,PT  WASKITA KARYA (PERSERO) TBK,DPWKA00042,APARTEMENT SOLTERRA PEJATEN,PEJATEN JAKARTA SELATAN    , ,60FD12A06ASP,6.00 ,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM190200079,1,Y,25/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00003,ARANDRA RESIDENCE 2,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,45MD12A06ARP,538.50 ,7.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,MANUAL,C3000D,,
SO03-IDM190200316,1,Y,25/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,30MD12A06ARP,637.50 ,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,MANUAL,C3000D,,
SO03-IDM190300152,1,Y,25/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,35MD12A06ARP,526.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,MANUAL,C3000D,,
SO03-IDM190300153,1,Y,25/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,LCFI12C06XXX,300.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,MANUAL,C3000D,,
SO03-IDM190300154,1,Y,25/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,LCFI12A06XXX,200.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,MANUAL,C3000D,,
SO03-IDM190200079,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00003,ARANDRA RESIDENCE 2,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,45MD12A06ARP,538.50 ,7.0,,,,,,,,,,,,,,,,,,,,,7.0,,,,MANUAL,C3000D,,
SO03-IDM190200316,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,30MD12A06ARP,637.50 ,7.0,,,,,,,,,,,,,,,,,,,,,,7.0,,,MANUAL,C3000D,,
SO03-IDM190300152,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,35MD12A06ARP,526.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,MANUAL,C3000D,,
SO03-IDM190300153,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,LCFI12C06XXX,300.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,,7.0,,MANUAL,C3000D,,
SO03-IDM190300154,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,LCFI12A06XXX,200.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.0,MANUAL,C3000D,,
SO03-IDM180400513,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,10MI12A06XXX,83.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM180700106,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,55MI12A06RAJ,450.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM180900197,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,35MI16A06SP1,22.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM180900258,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI16A06FS1,139.50 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190100116,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,30MI12A06RAJ,72.50 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190100119,1,Y,24/03/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,M5FNXXS06XXX,146.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
