S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM230200040,1,Y,28/02/2023,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00057,PEMBANGUNAN RUMAH TINGGAL 4 UNIT DI CLUSTER GARDENIA GOLDEN CITY,BEKASI    , ,22FV12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,,6.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM230200213,1,Y,28/02/2023,HERI KUSWANTO,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00012,CLUSTER CHERRY VILLE GRAND WISATA LAMBANGSARI TAMBUN,BEKASI    , ,22FI12A06XXX,50.00 ,50.00 ,49.00,,,,,,,,21.00,21.00,7.00,,,,,,,,,,,,,,,CPS,C3000A,,,
SO03-IDM230200169,1,Y,28/02/2023,HERI KUSWANTO,CU02514,PT SURYA MAJU JAYA,DPSMJ00059,PEKERJAAN JALAN BUNDARAN HEAD OFFICE DI LOKASI PROYEK HARVEST CITY,CILEUNGSI    , ,30PX12A06XXX,27.00 ,27.00 ,27.00,,,,,,,,7.00,7.00,7.00,6.00,,,,,,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM230200216,1,Y,28/02/2023,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,70.00 ,15.00,,,,,,,,,,,5.00,5.00,5.00,,,,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM230200229,1,Y,28/02/2023,HERI KUSWANTO,CU02512,CV BUKIT INDAH,DPBKI00012,MASJID SUBULUSSAM PONDOK CIPTA BINTARA,BEKASI BARAT    , ,30FV12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000A,,,
SO02-IDM230200441,1,Y,28/02/2023,HERI KUSWANTO,CU05080,PT. FANBEL JAYA BERSAMA,DPFJB00003,POOL BARU PT FANBEL JAYA BERSAMA KP RAWA SAPI NO 14 RT 004 RW 010 KEL JATIMULYA,KEC TAMBUN SELATAN KAB BEKASI JAWA BARAT    , ,30FV12A06XXX,21.00 ,21.00 ,21.00,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM230200232,1,Y,28/02/2023,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00061,PEMBANGUNAN RUMAH TINGGAL 2 UNIT 3A & 5A DI CLUSTER GARDENIA GOLDEN CITY,BEKASI    , ,22FV12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO02-IDM230200448,1,Y,28/02/2023,FERDY WIDASMARA,CU01009,PT. RETINDO JAYA,DPRJY00014,JL ALTERNATIF CIBUBUR NO 81-B JATISAMPURNA KEC JATISAMPURNA,KOTA BEKASI    , ,25FV12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM230200173,1,Y,28/02/2023,HERI KUSWANTO,CU00190,PT. DUA PUTRA PERKASA PRATAMA,DPDPP00025,PT DUA PUTRA PERKASA KWS INDUSTRI CIPENDAWA JL BARU CIPENDAWA NO 88,KEL BOJONG MENTENG KEC RAWA LUMBU KOTA BEKASI    , ,35PX12A06XXX,47.00 ,12.00 ,12.00,,,,,,,,,,,7.00,5.00,,,,,,,,,,,,,MANUAL,C0000A,,,
SO02-IDM230200440,1,Y,28/02/2023,HERI KUSWANTO,CU05613,PT. ARTAMA ANUGRAH KONSTRUKSI,DPAAK00002,Z LIVING TAHAP 1 GRAND WISATA,CIBUBUR    , ,22FV12A06XXX,100.00 ,100.00 ,10.00,,,,,,,,,,,7.00,3.00,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM230200450,1,Y,28/02/2023,FERDY WIDASMARA,CU05219,PT. JAYA KARYA SEMESTA,DPJKS00027,PERUMAHAN METLAND CILEUNGSI PEM. RUMAH ADENIA SEKTOR VI,BOGOR    , ,22FV12A06XXX,9.00 ,9.00 ,9.00,,,,,,,,,,,,,9.00,,,,,,,,,,,,MANUAL,C0000E,,,
