S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO11-IDM221100002,1,Y,12/01/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00411,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,BC25XXA06JOR,200.00 ,79.00 ,7.00,,,,,,,,,,,,,,,,,,,,,7.00,,,,MANUAL,C9000D,,
SO21-IDM221100015,1,Y,12/01/2023,FERDY WIDASMARA,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,VIPER45-03,157.05 ,37.65 ,7.00,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,
SO11-IDM221000004,1,Y,12/01/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VCTB,641.55 ,308.55 ,7.00,,,,,,,,,,,,,,,,,,,,,7.00,,,,MANUAL,C3000C,,
SO11-IDM221000003,1,Y,12/01/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,BC25XXA06JOR,641.55 ,525.35 ,7.00,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000C,,
SO21-IDM221000013,1,Y,12/01/2023,FERDY WIDASMARA,CU01857,PT HAKAASTON,DPHKS00013,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VIPER45-03,641.55 ,270.45 ,7.00,,,,,,,,,,,,,,,,,,,,,7.00,,,,MANUAL,C9000D,,
SO03-IDM230100068,1,Y,12/01/2023,HERI KUSWANTO,CU00280,PT OKTA DUTA INTI PERKASA,DPOIA00070,PROYEK PT OKTA DUTA IP RUMAH CONTOH PREMIUM GRAND WISATA,BEKASI    , ,22FI12A06XXX,25.00 ,25.00 ,25.00,,,,,,,,7.00,7.00,7.00,4.00,,,,,,,,,,,,,,MANUAL,C3000C,,
SO02-IDM230100166,1,Y,12/01/2023,HERI KUSWANTO,CU04432,PT ALHADI BERKAH SUKSES,DPABS00199,LOCO. BP AGUS PERUMAHAN CIBUBUR COUNTRY CLUSTER COTTON FIELD 5 NO 10 CIKEAS UDIK,GN PUTRI KAB BOGOR    , ,22FI12A06XXX,4.50 ,4.50 ,4.50,,,,,,,,3.00,1.50,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM221200076,1,Y,12/01/2023,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00098,12001519. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC14XXC11XXX,140.00 ,14.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM221200077,1,Y,12/01/2023,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00099,12001518. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,140.00 ,28.00 ,7.00,,,,,,,,,,,,,,7.00,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM221200541,1,Y,12/01/2023,FERDY WIDASMARA,CU05479,PT. KANAKO PETROTAMA JAYA,DPKTJ00002,SBPU BP-AKR GUNUNG PUTRI,KAB BOGOR    , ,40PX12A06XXX,7.00 ,1.00 ,1.00,,,,,,,,,,,,,,1.00,,,,,,,,,,,MANUAL,C0000E,,
