S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO21-IDM230700003,1,Y,05/08/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00011,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) & REKONSTRUKSI,PERKERASAN JALAN PADA RUAS JALAN TOL DALAM KOTA DAN SEDYATMO TAHUN 2023    , ,VIPER45-03,160.00 ,160.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C6000D,,
SO21-IDM230700007,1,Y,05/08/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00008,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR    , ,VIPER45-03,250.00 ,247.60 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,6.00,MANUAL,C3000D,,
SO11-IDM230700001,1,Y,05/08/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00446,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,200.00 ,86.30 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000C,,
SO21-IDM230800001,1,Y,05/08/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,85.00 ,85.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C6000D,,
SO02-IDM230700578,1,Y,05/08/2023,FERDY WIDASMARA,CU05782,PT. BERKAH MAJU PERKASA,DPBMP00024,PT PLIB JL PANGKALAN 2 KEL SUMUR BATU BANTARGEBANG,BEKASI    , ,30PX12A06XXX,40.00 ,40.00 ,18.00,,,,,,,,7.00,7.00,4.00,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230700195,1,Y,05/08/2023,FERDY WIDASMARA,CU02034,PT REKAGUNATEK PERSADA,DCREP00011,PROJECT STRUKTUR ARSITEKTUR UNIQLO & HI - YOU KOTA HARAPAN INDAH BEKASI (S23005),KOTA HARAPAN INDAH - BEKASI BARAT    , ,LCFV12A06XXX,60.00 ,60.00 ,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,MANUAL,C6000D,,
SO03-IDM230700037,1,Y,05/08/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00028,"PERUM GRAND WISATA CLUSTER Z LIVING BLOK EF29, EF30",BEKASI    , ,22FI12A06XXX,300.00 ,205.00 ,130.00,,,,,,,,14.00,21.00,21.00,21.00,14.00,21.00,18.00,,,,,,,,,,,CPS,C4500D,,
SO03-IDM230700217,1,Y,05/08/2023,FERDY WIDASMARA,CU01594,PT ANTEN ASRI PERKASA,DPAAP00013,WATER TERRACE GRAND WISATA,BEKASI    , ,35PX12A06XXX,90.00 ,90.00 ,28.00,,,,,,,,7.00,7.00,7.00,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230700269,1,Y,05/08/2023,HERI KUSWANTO,CU04923,PT. POLYGON PERKASA INDONUSA,DPPPS00021,PT PJPT SENOPATI JL H WAHAB AFFAN 002/001 KEL MEDAN SATRIA,KOTA BEKASI    , ,30FI12A06XXX,114.00 ,7.00 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230700317,1,Y,05/08/2023,DANU KURNIA,CU04923,PT. POLYGON PERKASA INDONUSA,DPPPS00021,PT PJPT SENOPATI JL H WAHAB AFFAN 002/001 KEL MEDAN SATRIA,KOTA BEKASI    , ,30FI12A06XXX,132.00 ,13.00 ,13.00,,,,,,,,,,7.00,6.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM230800095,1,Y,05/08/2023,FERDY WIDASMARA,CU05520,PT. DIAN JAYA PERTIWI,DPDJP00002,PERUMAHAN ASANA RESIDENCE CIBUBUR JL BARU AKSES TOL CIMANGGIS NAGRAK KPKADUPUGUR,DESA CIKEAS UDIK KEC GN PUTRI KAB BOGOR JAWA BARAT (DEPAN MASJID ASH SHIDIQ)    , ,17FV12A06XXX,9.00 ,9.00 ,9.00,,,,,,,,,,,,9.00,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230700325,1,Y,05/08/2023,DANU KURNIA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00034,MMP WAREHOUSE 13 PONDOK UNGU - B JL KAMPUNG PENGAIRAN MEDAN SATRIA,BEKASI    , ,LCFI12A06XXX,200.00 ,200.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230700326,1,Y,05/08/2023,DANU KURNIA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00034,MMP WAREHOUSE 13 PONDOK UNGU - B JL KAMPUNG PENGAIRAN MEDAN SATRIA,BEKASI    , ,30MI12A06WPU,200.00 ,200.00 ,14.00,,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230800038,1,Y,05/08/2023,DANU KURNIA,CU04923,PT. POLYGON PERKASA INDONUSA,DPPPS00021,PT PJPT SENOPATI JL H WAHAB AFFAN 002/001 KEL MEDAN SATRIA,KOTA BEKASI    , ,30FI12A06XXX,110.00 ,110.00 ,84.00,,,,,,,,,,,,,,,14.00,14.00,14.00,14.00,14.00,14.00,,,,,MANUAL,C3000D,,
SO02-IDM230800102,1,Y,05/08/2023,FERDY WIDASMARA,CT06384,BP MANAEK SINAGA (NIK 3174080609800008),DRMNK00004,TMII ANJUNGAN SUMATERA UTARA,JAKARTA TIMUR    , ,30FV12A06XXX,14.00 ,14.00 ,14.00,,,,,,,,,,,,,,,7.00,7.00,,,,,,,,,MANUAL,C0000E,,
