S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220700095,1,Y,15/11/2022,FERDY WIDASMARA,CU01012,PT REKACIPTA BANGUN PRATAMA,DPRBP00049,VD-29. PERUMAHAN VIDA JL KENCANA 2 DAN 3 BANTAR GEBANG,BEKASI    , ,LCFU12A06XXX,40.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000C,,
SO21-IDM220700018,1,Y,15/11/2022,FERDY WIDASMARA,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00038,DEPARTEMEN KORIDOR 13,JAKARTA    , ,VIPER08,356.00 ,0.10 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM220900376,1,Y,15/11/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00093,12001457. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,600.00 ,68.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM220900364,1,Y,15/11/2022,HERI KUSWANTO,CU04598,PT. MITRA PRATAMA MANDIRI JAYA PERKASA,DPMPJ00009,PT MONI 1 - BEKASI,BEKASI    , ,25PX12A06XXX,50.00 ,1.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000A,,
SO03-IDM220900397,1,Y,15/11/2022,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00025,WSK BEKASI,BEKASI    , ,30FI12A06XXX,100.00 ,62.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO21-IDM220900006,1,Y,15/11/2022,FERDY WIDASMARA,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00040,PROJECT SUNTER PERMAI RAYA,JAKARTA    , ,VIPER08,652.00 ,624.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO21-IDM221000004,1,Y,15/11/2022,FERDY WIDASMARA,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00040,PROJECT SUNTER PERMAI RAYA,JAKARTA    , ,VIPER08,652.00 ,652.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM221000184,1,Y,15/11/2022,HERI KUSWANTO,CU04598,PT. MITRA PRATAMA MANDIRI JAYA PERKASA,DPMPJ00009,PT MONI 1 - BEKASI,BEKASI    , ,30PX12A06XXX,21.00 ,11.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000A,,
SO03-IDM221000198,1,Y,15/11/2022,FERDY WIDASMARA,CU05016,PT. MEGA CITRA PRATAMA,DPMCP00004,BUKIT PODOMORO JL I GUSTI NGURAH RAI KLENDER,JAKARTA    , ,30PX12A06XXX,1000.00 ,769.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO11-IDM221000003,1,Y,15/11/2022,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,BC25XXA06JOR,641.55 ,548.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000C,,
SO02-IDM221000348,1,Y,15/11/2022,FERDY WIDASMARA,CT04003,BP SUJIANTO (NIK 3172060605790004),DRSJT00004,PEMBANGUNAN GEDUNG KARYA PASTORAL GEREJA SANTA CLARA. JL LINGKAR UTARA RT 03,RW 06 HARAPAN BARU BEKASI UTARA 17123    , ,35PX12A06XXX,50.00 ,3.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO02-IDM221000372,1,Y,15/11/2022,FERDY WIDASMARA,CT04003,BP SUJIANTO (NIK 3172060605790004),DRSJT00004,PEMBANGUNAN GEDUNG KARYA PASTORAL GEREJA SANTA CLARA. JL LINGKAR UTARA RT 03,RW 06 HARAPAN BARU BEKASI UTARA 17123    , ,35PX12A06XXX,4.00 ,4.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO07-IDM221000001,1,Y,15/11/2022,FERDY WIDASMARA,CU02126,PT KADI INTERNATIONAL,DPKII00004,PEMELIHARAAN PRIODIK REKONSTRUKSI PADA JALAN TOL LINGKAR LUAR JAKARTA (JORR),SEKSI E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK RANJI JALUR D    , ,VIPER45-03,41.27 ,41.27 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO02-IDM221000361,1,Y,15/11/2022,HERI KUSWANTO,CU01101,PT ARTHA LEO PUTRA,DPALP00090,RUKO JL CHAIRUL ANWAR BEKASI DEPAN BLUE PLAZA,BEKASI    , ,25MX12A06XXX,21.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO11-IDM221000002,1,Y,15/11/2022,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00411,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,BC25XXA06JOR,125.00 ,97.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000C,,
SO08-IDM221000026,1,Y,15/11/2022,FERDY WIDASMARA,CU01857,PT HAKAASTON,DPHKS00012,JALAN TOL AKSES TANJUNG PRIUK (ATP) & JALAN TOL LINGKAR LUAR JAKARTA SEKSI PONDO,(JORRS) JAKARTA - JAGORAWI    , ,VIPER45-03,4.00 ,2.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C9000D,,
SO21-IDM221000011,1,Y,15/11/2022,FERDY WIDASMARA,CU02126,PT KADI INTERNATIONAL,DPKII00008,REKONSTRUKSI PERKERASAN PERKERASAN PADA RUAS JALAN TOL JORR RUAS E1 E2 E3 W2S,JALUR A DAN ULUJAMI - PONDOK RANJI JALUR B TAHUN 2022    , ,VIPER45-03,125.00 ,36.45 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM221000219,1,Y,15/11/2022,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00055,PEMBANGUNAN GERBANG MEGA CLUSTER A B C CITRA GRAN CIBUBUR CBD,CIBUBUR    , ,22FN12A06XXX,13.00 ,2.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM221000232,1,Y,15/11/2022,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00024,037 - KIAT ANANDA PANGKALAN 6 BEKASI,BEKASI    , ,35FI12A06XXX,800.00 ,348.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM221000233,1,Y,15/11/2022,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00024,037 - KIAT ANANDA PANGKALAN 6 BEKASI,BEKASI    , ,35PX12A06XXX,100.00 ,67.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM221000234,1,Y,15/11/2022,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00024,037 - KIAT ANANDA PANGKALAN 6 BEKASI,BEKASI    , ,40PX12A06XXX,1500.00 ,1459.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO21-IDM221000013,1,Y,15/11/2022,FERDY WIDASMARA,CU01857,PT HAKAASTON,DPHKS00013,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VIPER45-03,641.55 ,506.15 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C9000D,,
SO03-IDM221000254,1,Y,15/11/2022,FERDY WIDASMARA,CU02387,PT KHASEA BERSAUDARA HA9NKOE,DRKBH00079,NORMALISASI DAN PENURAPAN KALI JATI KEL KAYURINGIN JAYA,KEL BEKASI SELATAN    , ,20MI12A06XXX,200.00 ,25.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000E,,
SO02-IDM221000439,1,Y,15/11/2022,FAJAR TIRTASARI BAHRI,CU05389,PT. GALAXY INTRANUSA,DPGIN00002,JEMBATAN PERUM CIPAYUNG MAS,CIPUTAT    , ,25BI16A06R1X,15.00 ,6.50 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO11-IDM221000004,1,Y,15/11/2022,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00426,REKONSTRUKSI PERKERASAN JALAN TOL JORR-S KM 19+500 - KM 33+800,JORR-S    , ,VCTB,641.55 ,519.95 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000C,,
SO03-IDM221000269,1,Y,15/11/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00096,12001476. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC14XXC11XXX,210.00 ,21.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO02-IDM221000450,1,Y,15/11/2022,HERI KUSWANTO,CT05700,BP SATRIO PURNOMO (NIK 3275101302680005),DRSAO00007,PENINGKATAN JALAN JL NANGKA RW 04 BOJONG MENTENG CIPENDAWA,BEKASI    , ,30MX12A06BKS,60.00 ,11.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO02-IDM221000442,1,Y,15/11/2022,HERI KUSWANTO,CU04395,PT. GRAHA TEKINDO UTAMA,DPGTU00003,LANTAI PABRIK JL CINYOSOG BURANGKENG KEC SETU,KOTA BEKASI    , ,30FN12A06XXX,6.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO02-IDM221000504,1,Y,15/11/2022,FERDY WIDASMARA,CU05376,PT. RORA PERMATA INDAH,DPRPI00007,JL RAYA PADURENAN RT 03 RW 06 KEC MUSTIKA JAYA KOTA BEKASI,DEPAN SMP 10 KOTA BEKASI    , ,22FN12A06XXX,120.00 ,8.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO08-IDM221000031,1,Y,15/11/2022,FERDY WIDASMARA,CU05433,PT. LESINDO BERSINAR,DPLSB00002,INFRASTRUKTUR UTAMA DAN LANDSCAPE KAWASAN NUANSA CILANGKAP,JAKARTA    , ,30FU12A06XXX,4.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO08-IDM221000032,1,Y,15/11/2022,FERDY WIDASMARA,CU05433,PT. LESINDO BERSINAR,DPLSB00002,INFRASTRUKTUR UTAMA DAN LANDSCAPE KAWASAN NUANSA CILANGKAP,JAKARTA    , ,35FU12A06XXX,4.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO02-IDM221000527,1,Y,15/11/2022,HERI KUSWANTO,CU01101,PT ARTHA LEO PUTRA,DPALP00091,LANJUTAN PEDESTRIAN JL CHAIRIL ANWAR,BEKASI    , ,25MX12A06XXX,47.00 ,12.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO03-IDM221000332,1,Y,15/11/2022,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00082,CLUSTER LUMI HOUSE (3) PERUMAHAN LEGENDA WISATA,CIBUBUR    , ,22FI12A06XXX,10.00 ,10.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO02-IDM221000598,1,Y,15/11/2022,HERI KUSWANTO,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00002,CLUSTER TORENA GRAND WISATA LAMBANGSARI TAMBUN,BEKASI    , ,LCFN12A06XXX,6.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
