S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM231000031,1,Y,09/11/2023,FERDY WIDASMARA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00036,CELLA WAREHOUSE 3 NAROGONG JL GRIYA ALAM SENTOSA CIKETING UDIK PASIR ANGIN,CILEUNGSI KAB BOGOR    , ,LCFI12A06XXX,500.00 ,454.00 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM231000182,1,Y,09/11/2023,FERDY WIDASMARA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00036,CELLA WAREHOUSE 3 NAROGONG JL GRIYA ALAM SENTOSA CIKETING UDIK PASIR ANGIN,CILEUNGSI KAB BOGOR    , ,35FI12A06CLA,500.00 ,375.00 ,7.00,,,,,,,,,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM231000191,1,Y,09/11/2023,FERDY WIDASMARA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00036,CELLA WAREHOUSE 3 NAROGONG JL GRIYA ALAM SENTOSA CIKETING UDIK PASIR ANGIN,CILEUNGSI KAB BOGOR    , ,30FI14A06CLA,750.00 ,729.00 ,7.00,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM231100156,1,Y,09/11/2023,FERDY WIDASMARA,CU02816,CV INDOBARU MANDIRI,DPIBM00230,BP CHEN EFFENDI. KOMPLEK PERUM KOTA WISATA CLUSTER FLORENCE BLOK H5/1 CIANGSANA,GUNUNG PUTRI BOGOR    , ,25FU12A06XXX,48.00 ,48.00 ,48.00,,,,,,,,14.00,14.00,14.00,6.00,,,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM231100064,1,Y,09/11/2023,FERDY WIDASMARA,CU04540,PT. ZENTHA MAHARDDHIKA,DPZTM00006,MONAMI CIRACAS 4 JL RAYA CIRACAS SAMPING KELURAHAN CIRACAS,JAKARTA TIMUR    , ,30PX12A06XXX,11.00 ,11.00 ,11.00,,,,,,,,11.00,,,,,,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM231100062,1,Y,09/11/2023,FERDY WIDASMARA,CU04607,PT. DEKA CIPTA CEMERLANG,DPDCC00026,PERUMAHAN CITRAGRAND CBD-CIBUBUR - BRUNNERA RUMAH CONTOH L-8,CIBUBUR    , ,30FI12A06XXX,3.00 ,3.00 ,3.00,,,,,,,,3.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM231100068,1,Y,09/11/2023,SULAIMAN,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00018,MARKETING OFFICE KOTA WISATA CIBUBUR (DEPAN BPK PENABUR),CIBUBUR    , ,LCFU12A06XXX,47.00 ,47.00 ,47.00,,,,,,,,,,,21.00,21.00,5.00,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM231100069,1,Y,09/11/2023,SULAIMAN,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00018,MARKETING OFFICE KOTA WISATA CIBUBUR (DEPAN BPK PENABUR),CIBUBUR    , ,22FI12A06XXX,4.50 ,4.50 ,4.50,,,,,,,,,,,,,4.50,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230900143,1,Y,09/11/2023,SULAIMAN,CU00165,PT BIN SALAMUN,DPBIN00460,"CV PUTRA MULIA, PEMBANGUNAN JALAN CIMUNING TAMAN SARI (TPA BURANGKENG)",BEKASI    , ,LCFU12A06XXX,250.00 ,127.00 ,7.00,,,,,,,,,,,,,,,,,,,7.00,,,,,,MANUAL,C3000D,,
SO03-IDM230900149,1,Y,09/11/2023,SULAIMAN,CU00165,PT BIN SALAMUN,DPBIN00461,CV PUTRA MULIA. PEMBANGUNAN JALAN CIMUNING TAMAN SARI (TPA BURANGKENG),CIMUNING    , ,35PXFLA06A1D,1230.00 ,500.00 ,63.00,,,,,,,,,,,,,,,,,,,,21.00,21.00,21.00,,,MANUAL,C3000D,,
