S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO21-IDM230700003,1,Y,09/08/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00011,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) & REKONSTRUKSI,PERKERASAN JALAN PADA RUAS JALAN TOL DALAM KOTA DAN SEDYATMO TAHUN 2023    , ,VIPER45-03,160.00 ,160.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C6000D,,
SO21-IDM230700007,1,Y,09/08/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00008,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR    , ,VIPER45-03,250.00 ,205.80 ,7.00,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,
SO11-IDM230700001,1,Y,09/08/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00446,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,200.00 ,86.30 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000C,,
SO11-IDM230800002,1,Y,09/08/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00449,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) DAN REKONSTRUKSI,PERKERASAN PADA RUAS JALAN TOLL DALAM KOTA DAN SEDYATMO 2023    , ,BC25XXA06JOR,160.00 ,160.00 ,7.00,,,,,,,,,,,,,,,,,,,,,7.00,,,,MANUAL,C3000C,,
SO11-IDM230800003,1,Y,09/08/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00434,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR (MARGA MAJU MAPAN)    , ,BC25XXA06JOR,160.00 ,149.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000C,,
SO21-IDM230800001,1,Y,09/08/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-03,85.00 ,85.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C6000D,,
SO03-IDM230800013,1,Y,09/08/2023,FERDY WIDASMARA,CU04745,CV. CIBALAGUNG INDAH PERSADA,DPCIP00006,"PT RUSLI VINILON SAKTI JL RAYA NAROGONG KM 15,5",KAB BOGOR    , ,30FU12A06XXX,200.00 ,200.00 ,63.00,,,,,,,,,,,,,,,,21.00,21.00,21.00,,,,,,,MANUAL,C3000A,,
SO03-IDM230800038,1,Y,09/08/2023,DANU KURNIA,CU04923,PT. POLYGON PERKASA INDONUSA,DPPPS00021,PT PJPT SENOPATI JL H WAHAB AFFAN 002/001 KEL MEDAN SATRIA,KOTA BEKASI    , ,30FI12A06XXX,110.00 ,4.00 ,4.00,,,,,,,,4.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230800060,1,Y,09/08/2023,DANU KURNIA,CU04923,PT. POLYGON PERKASA INDONUSA,DPPPS00021,PT PJPT SENOPATI JL H WAHAB AFFAN 002/001 KEL MEDAN SATRIA,KOTA BEKASI    , ,30FI12A06XXX,116.00 ,116.00 ,116.00,,,,,,,,21.00,14.00,21.00,14.00,21.00,14.00,11.00,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230700206,1,Y,09/08/2023,FERDY WIDASMARA,CU01594,PT ANTEN ASRI PERKASA,DPAAP00014,CHERRY VILLE GRAND WISATA,BEKASI    , ,LCFV12A06XXX,40.00 ,26.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230800048,1,Y,09/08/2023,FERDY WIDASMARA,CU01594,PT ANTEN ASRI PERKASA,DPAAP00010,TANAMAS GRAND WISATA TAMBUN,BEKASI    , ,35FV12A06XXX,200.00 ,144.00 ,70.00,,,,,,,,,21.00,14.00,21.00,14.00,,,,,,,,,,,,,MANUAL,C3000E,,
SO02-IDM230800168,1,Y,09/08/2023,DANU KURNIA,CU00396,PT. LENTERA PERMAI OETAMA,DPLPO00016,HIGHSCOPE ECO SOSIO TECH LEARNING CENTER. JL TB SIMATUPANG NO 8 RT 1 RW 2,CILANDAK BARAT JAKARTA SELATAN    , ,25MI12A06HGS,29.00 ,29.00 ,28.00,,,,,,,,,,,,,14.00,14.00,,,,,,,,,,,MANUAL,C0000E,,
