S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM210800054,1,Y,21/08/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,36.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,,7.00,,MANUAL,C3000D,,,
SO03-IDM210800055,1,Y,21/08/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,8.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000D,,,
SO03-IDM210400123,1,Y,21/08/2021,DWI NOVIYANTI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,10PX12A06XXX,446.40 ,14.0,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210700253,1,Y,21/08/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,22PX12A06XXX,1857.50 ,42.0,,,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,,,,,,MANUAL,C3000D,,,
SO03-IDM210700254,1,Y,21/08/2021,DEDE JUNAEDI,CU04558,ADHI-NINDYA KSO,DPANK00003,PENGENDALIAN BANJIR KALI BEKASI PAKET 1,KOTA BEKASI ANDUNG JAWA BARAT    , ,30BX18A06XXX,2778.00 ,105.0,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,,MANUAL,C3000D,,,
SO03-IDM210800268,1,Y,21/08/2021,DEDE JUNAEDI,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,60.00 ,15.0,,,,,,,,,,,,,5.00,5.00,5.00,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800152,1,Y,21/08/2021,FERDY WIDASMARA,CU04677,PT. MITRA SETYA UTAMA,DPMSU00038,REKON RAMP D & RAMP H,KP RAMBUTAN    , ,VCTB,84.00 ,14.0,,,,,,,,,,,,,,,,,,,7.00,7.00,,,,,MANUAL,C3000D,,,
SO03-IDM210800054,1,Y,21/08/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC25XXA11XXX,36.00 ,14.0,,,,,,,,,,,,,,,,,,,,7.00,7.00,,,,MANUAL,C3000D,,,
SO03-IDM210800055,1,Y,21/08/2021,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00044,PT PRIMA SOLUSI INTEGRA. GUDANG PSI JL ARTERRI JORR JATIWARNA RT 002 RW 003,JATI MELATI PONDOK MELATI KOTA BEKASI    , ,BC14XXC11XXX,8.00 ,7.0,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,,
SO03-IDM210800300,1,Y,21/08/2021,FERDY WIDASMARA,CU02387,PT KHASEA BERSAUDARA HA9NKOE,DRKBH00041,PEKERJAAN JALAN RT 004/024 KEL MARGAHAYU KEC BEKASI TIMUR,BEKASI    , ,30MX12A06BKS,30.00 ,30.0,,,,,,,,,,,,,,,,,,,7.00,7.00,7.00,7.00,2.00,,MANUAL,C3000E,,,
SO03-IDM210700352,1,Y,21/08/2021,DEDE JUNAEDI,CU04324,PT. KUSUMA KARYA ABADI,DPKKA00004,GEREJA TIBERIAS BEKASI TOWN SQUARE (BETOS) JL CUT MEUTIA KEL MARGAHAYU,KEC BEKASI TIMUR    , ,35PX12A06XXX,80.50 ,14.0,,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,MANUAL,C6000D,,,
SO03-IDM210800030,1,Y,21/08/2021,DEDE JUNAEDI,CU01209,PT. KORSA PERSADA ASIA,DDKPA00009,PERUMAHAN GRIYA SRIKANDI RESIDENCE KP ALASMALANG DESA SRIMAHI,KEC TAMBUN UTARA    , ,25FI12A06XXX,175.00 ,60.0,,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,4.00,,,,MANUAL,C3000D,,,
SO02-IDM210800256,1,Y,21/08/2021,DEDE JUNAEDI,CU02111,PT WIRATAMA MULTI ARTA,DPWMA00005,PT SOLUSI PRIMA PACKAGING PLANT 3 (EKS PT LARAS) JL PANGKALAN 1 BANTAR GEBANG,NAROGONG BEKASI    , ,25FI12A06XXX,3.50 ,3.5,,,,,,,,,3.50,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM210700289,1,Y,21/08/2021,DEDE JUNAEDI,CU04503,PT. CITRA BUANA KREASI PRATAMA,DPCBK00007,JL CIKIWUL NO 4 BANTAR GEBANG,BEKASI JAWA BARAT    , ,30BD16C06XXX,28.00 ,11.0,,,,,,,,7.00,4.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800289,1,Y,21/08/2021,DEDE JUNAEDI,CU00211,PT IKAGRIYA DARMAPERSADA,DPIDA00255,KW1. RUKO COMMPARK BLOK H NO 1 KOTA WISATA,CIBUBUR    , ,22FI12A06XXX,50.00 ,7.0,,,,,,,,,,7.00,,,,,,,,,,,,,,,MANUAL,C3000C,,,
SO02-IDM210800258,1,Y,21/08/2021,FERDY WIDASMARA,CU04698,PT. TAMADO KONSTRUKSINDO SELARAS,DPTKS00005,PEKERJAAN PEMELIHARAAN JALAN OPERASIONAL TPST BANTARGEBANG,BEKASI    , ,LCPX12A06XXX,50.00 ,20.0,,,,,,,,,,,,,,,,,,,,7.00,7.00,6.00,,,MANUAL,C0000E,,,
SO03-IDM210800172,1,Y,21/08/2021,DEDE JUNAEDI,CU00153,PT BANGUN MENARA ABADI,DPBMA00070,KW29. KOTA WISATA CLUSTER MIAMI BLOK SL2/9,CIBUBUR    , ,22FI14A06XXX,22.00 ,14.0,,,,,,,,7.00,7.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM210800179,1,Y,21/08/2021,FERDY WIDASMARA,CU00827,PT DELTA BAJA MASA,DPDBM00023,MULIA RAYA PANGKALAN 6 BEKASI,BEKASI    , ,30PX12A06XXX,1000.00 ,50.0,,,,,,,,,21.00,21.00,8.00,,,,,,,,,,,,,,MANUAL,C3000D,,,
