S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO21-IDM230300015,1,Y,13/04/2023,FERDY WIDASMARA,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00051,DEPARTEMENT BRS BEKASI RAYA CS 2023,BEKASI    , ,VIPER08,1650.00 ,1455.60 ,36.00,,,,,,,,,,,,,,,,,,,,,,12.00,12.00,12.00,MANUAL,C3000D,,,
SO21-IDM230300016,1,Y,13/04/2023,FERDY WIDASMARA,CU00234,PT KARYA PALMALINDO ANUGERAH,DPKPA00051,DEPARTEMENT BRS BEKASI RAYA CS 2023,BEKASI    , ,VCTB,1300.00 ,1134.50 ,18.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,,,,MANUAL,C3000D,,,
SO03-IDM230400111,1,Y,13/04/2023,FERDY WIDASMARA,CU01745,PT PUSAKA SINAR INTAN,DPPSI00100,RUKO MADISON KOTA WISATA,CIBUBUR    , ,22FV12A06XXX,32.00 ,32.00 ,32.00,,,,,,,,14.00,14.00,4.00,,,,,,,,,,,,,,,CPS,C3000C,,,
SO03-IDM230400124,1,Y,13/04/2023,FERDY WIDASMARA,CU02387,PT KHASEA BERSAUDARA HA9NKOE,DRKBH00110,JALAN TAMAN CALATEA RW 022 KEL PEJUANG KEC MEDAN SATRIA,KOTA BEKASI    , ,30MX12A06XXX,90.00 ,90.00 ,49.00,,,,,,,,,,,,,,,,,,14.00,14.00,14.00,7.00,,,,MANUAL,C3000E,,,
SO03-IDM230400021,1,Y,13/04/2023,FERDY WIDASMARA,CU04437,PT KARYAPRIMA SUKSES MANDIRI,DPKSM00016,TRANSERA - HARAPAN INDAH JL HARAPAN INDAH BOULEVARD PUSAKA RAKYAT KEC TARUMAJAYA,KAB BEKASI 17510    , ,22PX12A06XXX,16.00 ,7.00 ,6.00,,,,,,,,,6.00,,,,,,,,,,,,,,,,MANUAL,C3000A,,,
SO03-IDM230400105,1,Y,13/04/2023,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00062,PERUMAHAN GOLDEN CITY BEKASI JL KALIABANG TENGAH CLUSTER GRENDWOOD,BEKASI    , ,22FV12A06XXX,23.00 ,23.00 ,23.00,,,,,,,,14.00,9.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM230300189,1,Y,13/04/2023,HERI KUSWANTO,CU03010,PT MAJU ANEKA SARANA,DPMAS00028,PT PULAUINTAN/AMBOJA. JL RAYA MABES HANKAM KEL BAMBU APUS,JAKARTA    , ,30FV12A06XXX,150.00 ,150.00 ,133.00,,,,,,,,,,,14.00,7.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,,,,,MANUAL,C3000D,,,
SO03-IDM230400051,1,Y,13/04/2023,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,30.00 ,20.00,,,,,,,,,7.00,7.00,6.00,,,,,,,,,,,,,,MANUAL,C4500D,,,
SO02-IDM230400081,1,Y,13/04/2023,HERI KUSWANTO,CU05456,PT. KINDO DWI PERSADA,DPKWA00002,JL PEMUDA NO 52 KRANJI,BEKASI    , ,30FV12A06XXX,159.30 ,119.80 ,20.00,,,,,,,,7.00,,7.00,6.00,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM230400208,1,Y,13/04/2023,HERI KUSWANTO,CU04485,PT. INDOPRECAST MITRA KARYA,DPIPM00026,ALI RIDHO. JL MADRASAH PONPES AZ ZIYADAH NO 1 TANAH 80 KLENDER,JAKARTA TIMUR    , ,30FV12A06XXX,60.00 ,60.00 ,60.00,,,,,,,,,,14.00,7.00,14.00,14.00,11.00,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM230400137,1,Y,13/04/2023,HERI KUSWANTO,CU05659,PT. TRIADI CASA RECTA,DPTCR00002,LODJI RESIDENCE - BEKASI. JL CARINGIN NO 02 RT 003 RW 005 KEL BOJONG RAWA,KEC RAWALUMBU BEKASI    , ,22PX12A06XXX,9.00 ,5.00 ,5.00,,,,,,,,,,,,5.00,,,,,,,,,,,,,MANUAL,C0000E,,,
SO03-IDM230300098,1,Y,13/04/2023,FERDY WIDASMARA,CU00211,PT IKAGRIYA DARMAPERSADA,DPIDA00283,MC4. CLUSTER DANISA JL TERADAMAI SRIAMUR TAMBUN UTARA,BEKASI    , ,22FI12A06XXX,100.00 ,37.00 ,7.00,,,,,,,,,,,,7.00,,,,,,,,,,,,,MANUAL,C6000C,,,
SO03-IDM230400101,1,Y,13/04/2023,DEDE JUNAEDI,CU01176,PT STAR NUSA PRIMA,DPSNP00009,KP BOJONG KEC KLAPANUNGGAL CILEUNGSI,CILEUNGSI    , ,35FI12A06XXX,40.00 ,20.00 ,14.00,,,,,,,,,,,,,,,,,,,,,,7.00,7.00,,MANUAL,C3000D,,,
SO03-IDM230400139,1,Y,13/04/2023,HERI KUSWANTO,CU02958,PT ALVINDO BANGUN SARANA MANDIRI,DPABS00188,CLUSTER ZLIVING PERUMAHAN GRAND WISATA TAMBUN,BEKASI    , ,22FI12A06XXX,100.00 ,100.00 ,14.00,,,,,,,,,,,,,,,7.00,7.00,,,,,,,,,MANUAL,C3000D,,,
