S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO08-IDM211200016,1,Y,13/12/2021,ANIK JOHARI,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00028,LRT / KAI BEKASI TIMUR,BEKASI    , ,29MX12A06GAP,4.00 ,4.00 ,2.00,,,,,,,,,,2.00,,,,,,,,,,,,,,,TRIAL MIX,C3000C,,
SO08-IDM211200017,1,Y,13/12/2021,ANIK JOHARI,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00028,LRT / KAI BEKASI TIMUR,BEKASI    , ,29MI12A06GAP,4.00 ,4.00 ,2.00,,,,,,,,,,,2.00,,,,,,,,,,,,,,TRIAL MIX,C3000C,,
SO08-IDM211200018,1,Y,13/12/2021,ANIK JOHARI,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00028,LRT / KAI BEKASI TIMUR,BEKASI    , ,29MX14A06GAP,4.00 ,4.00 ,2.00,,,,,,,,,,,,2.00,,,,,,,,,,,,,TRIAL MIX,C3000C,,
SO08-IDM211200019,1,Y,13/12/2021,ANIK JOHARI,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00028,LRT / KAI BEKASI TIMUR,BEKASI    , ,29MI14A06GAP,4.00 ,4.00 ,2.00,,,,,,,,,,,,,2.00,,,,,,,,,,,,TRIAL MIX,C3000C,,
SO08-IDM211200020,1,Y,13/12/2021,ANIK JOHARI,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00028,LRT / KAI BEKASI TIMUR,BEKASI    , ,29MX18A06GAP,4.00 ,4.00 ,2.00,,,,,,,,,,2.00,,,,,,,,,,,,,,,TRIAL MIX,C3000C,,
SO08-IDM211200021,1,Y,13/12/2021,ANIK JOHARI,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00028,LRT / KAI BEKASI TIMUR,BEKASI    , ,29MI18A06GAP,4.00 ,4.00 ,2.00,,,,,,,,,,,2.00,,,,,,,,,,,,,,TRIAL MIX,C3000C,,
SO08-IDM211200022,1,Y,13/12/2021,ANIK JOHARI,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00028,LRT / KAI BEKASI TIMUR,BEKASI    , ,41MX12A065AP,4.00 ,4.00 ,2.00,,,,,,,,,,,,2.00,,,,,,,,,,,,,TRIAL MIX,C3000C,,
SO08-IDM211200023,1,Y,13/12/2021,ANIK JOHARI,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00028,LRT / KAI BEKASI TIMUR,BEKASI    , ,41MI12A065AP,4.00 ,4.00 ,2.00,,,,,,,,,,,,,2.00,,,,,,,,,,,,TRIAL MIX,C3000C,,
