S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO21-IDM230700003,1,Y,05/09/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00011,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) & REKONSTRUKSI,PERKERASAN JALAN PADA RUAS JALAN TOL DALAM KOTA DAN SEDYATMO TAHUN 2023    , ,VIPER45-03,160.00 ,160.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C6000D,,
SO21-IDM230700007,1,Y,05/09/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00008,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR    , ,VIPER45-03,250.00 ,205.80 ,7.00,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,
SO11-IDM230700001,1,Y,05/09/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00446,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,200.00 ,86.30 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000C,,
SO11-IDM230800002,1,Y,05/09/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00449,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) DAN REKONSTRUKSI,PERKERASAN PADA RUAS JALAN TOLL DALAM KOTA DAN SEDYATMO 2023    , ,BC25XXA06JOR,160.00 ,160.00 ,7.00,,,,,,,,,,,,,,,,,,,,,7.00,,,,MANUAL,C3000C,,
SO11-IDM230800003,1,Y,05/09/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00434,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR (MARGA MAJU MAPAN)    , ,BC25XXA06JOR,160.00 ,149.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000C,,
SO21-IDM230800008,1,Y,05/09/2023,FERDY WIDASMARA,CU05837,PT. BUANA KONSTRUKSI UTAMA,DPBAU00008,TOL JORR S,JORR    , ,VIPER45-03,80.00 ,80.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C0000E,,
SO21-IDM230800009,1,Y,05/09/2023,FERDY WIDASMARA,CU05837,PT. BUANA KONSTRUKSI UTAMA,DPBAU00008,TOL JORR S,JORR    , ,VCTB,70.00 ,70.00 ,5.00,,,,,,,,,,,,,,,,,,,,,5.00,,,,MANUAL,C0000E,,
SO21-IDM230800010,1,Y,05/09/2023,FERDY WIDASMARA,CU05837,PT. BUANA KONSTRUKSI UTAMA,DPBAU00008,TOL JORR S,JORR    , ,AGG-G20,10.00 ,10.00 ,5.00,,,,,,,,,,,,,,,,,,,,5.00,,,,,MANUAL,C0000E,,
SO21-IDM230800006,1,Y,05/09/2023,FERDY WIDASMARA,CU01222,PT. MULTI KARYA CEMERLANG,DPMKC00005,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,VIPER45-3D,35.00 ,35.00 ,30.00,,,,,,,,,,,,,,,,,,,,,10.00,,10.00,10.00,MANUAL,C6000D,,
SO02-IDM230800682,1,Y,05/09/2023,FERDY WIDASMARA,CU00941,PT. SUBUR BROTHERS,DCSBB00002,PEKERJAAN PENGASPALAN CLUSTER CHERRY VILLE GRAND WISATA,BEKASI    , ,40PX12A06XXX,50.00 ,15.00 ,15.00,,,,,,,,,,,,,,,15.00,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230900009,1,Y,05/09/2023,FERDY WIDASMARA,CU00941,PT. SUBUR BROTHERS,DCSBB00003,PEK CLUSTER PERLUASAN CHERRY VILLE DISTRIK 3 GRAND WISATA,BEKASI    , ,40PX12A06XXX,50.00 ,22.00 ,22.00,,,,,,,,,,,,,,,7.00,15.00,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230800624,1,Y,05/09/2023,FERDY WIDASMARA,CU00941,PT. SUBUR BROTHERS,DCSBB00002,PEKERJAAN PENGASPALAN CLUSTER CHERRY VILLE GRAND WISATA,BEKASI    , ,40PX07C06XXX,30.00 ,30.00 ,5.00,,,,,,,,,5.00,,,,,,,,,,,,,,,,,C0000E,,
