S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220900131,1,Y,12/09/2022,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00049,PEMBANGUNAN 1 UNIT RUMAH CONTOH TIPE VERANDA (245/217) DI BLOK AA BOULEVARD NO 5,DI PERUMAHAN CITRAGRAN CIBUBUR    , ,22FN12A06XXX,11.00 ,11.00 ,11.00,,,,,,,,11.00,,,,,,,,,,,,,,,,,CPS,C3000D,,,
SO03-IDM220900053,1,Y,12/09/2022,HERI KUSWANTO,CU02666,PT JAYA TEKNIK PONDASI,DPJTP00003,WORKSHOP JAYA TEKNIK PONDASI. JL CARINGIN NO 149 KAMPUNG RAWA ROKO,BOJONG RAWA LUMBU BEKASI    , ,50PX12A06PTP,70.00 ,30.00 ,15.00,,,,,,,,,,,10.00,5.00, ,,,,,,,,,,,,MANUAL,C4500D,,,
SO02-IDM220900200,1,Y,12/09/2022,HERI KUSWANTO,CU00190,PT. DUA PUTRA PERKASA PRATAMA,DPDPP00025,PT DUA PUTRA PERKASA KWS INDUSTRI CIPENDAWA JL BARU CIPENDAWA NO 88,KEL BOJONG MENTENG KEC RAWA LUMBU KOTA BEKASI    , ,35PX12A06XXX,15.00 ,15.00 ,7.00,,,,,,,,,7.00, ,,,,,,,,,,,,,,,MANUAL,C0000A,,,
SO02-IDM220900192,1,Y,12/09/2022,FERDY WIDASMARA,CT05151,IR ANDAR M NAPITUPULU (NIK 3275050909670012),DRAMN00015,PEMELIHARAAN JL H SAMUR RT 02 RW 03 DAN H ALI RT 6 RW 3 JATIKRAMAT,BEKASI    , ,30MX12A06BKS,44.00 ,44.00 ,42.00,,,,,,,,,,,,,,,,,,,14.00,14.00,14.00,,,,MANUAL,C0000E,,,
SO03-IDM220400429,1,Y,12/09/2022,HERRU KUSTANTO,CU05016,PT. MEGA CITRA PRATAMA,DPMCP00004,BUKIT PODOMORO JL I GUSTI NGURAH RAI KLENDER,JAKARTA    , ,30PX10A06XXX,1000.00 ,540.00 ,21.00,,,,,,,,,,,,,,7.00,7.00,7.00,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220800370,1,Y,12/09/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00084,12001429. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC14XXC11XXX,49.00 ,49.00 ,14.00,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM220800433,1,Y,12/09/2022,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00086,12001430. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,100.00 ,72.00 ,14.00,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,,MANUAL,C3000D,,,
