S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
SO03-IDM180400513,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,10MI12A06XXX,79,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM180700106,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,55MI12A06RAJ,450,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM180900197,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,35MI16A06SP1,22,7,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM180900258,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI16A06FS1,139.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190100116,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,30MI12A06RAJ,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190100118,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI12A06RAJ,6,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190100119,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,M5FNXXS06XXX,142,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190200082,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,35MD08A06ARI,122,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190200083,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,35MD12A06ARP,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190200084,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,45MD12A06ARP,506,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190200212,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,LCFI12C06XXX,112,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190200079,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00003,ARANDRA RESIDENCE 2,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,45MD12A06ARP,536,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190200080,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,30MD12A06ARP,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190200161,1,Y,4/5/2019,GUSWILDAN GIOVANI,CU00218,PT JAGAT KONSTRUKSI ABDIPERSADA,DPJKI00025,SEKOLAH KRISTEN CALVIN SUNTER,JL DANAU SUNTER    , ,25MX12A06GAP,836,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000C,,
SO03-IDM190200316,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,30MD12A06ARP,509.5,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190300152,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,35MD12A06ARP,451,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190300153,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,LCFI12C06XXX,294.5,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190300154,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,LCFI12A06XXX,194,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190300335,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,30MI12A06RAJ,3,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190300336,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI12A06RAJ,156.5,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190300337,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,M5FNXXS06XXX,148,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO08-IDM190400015,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,30MD08A06ARP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO08-IDM190400016,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02655,PT CEMPAKA SINERGY REALTY,DPCSR00002,ARANDRA RESIDENCE APARTMENT,JL CEMPAKA PUTIH RAYA NO 1 RT 01 RW 06 CEMPAKA PUTIH JKAARTA PUSAT    , ,30MD12A06ARP,6,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO02-IDM190400054,1,Y,4/5/2019,GUSWILDAN GIOVANI,CU02741,PT MUARA PERKASA LESTARI,DPMPL00007,HOTEL JL DR SAHARJO NO194 RT 4/RW 5,MENTENG DALAM    , ,35FU12A06XXX,51,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO03-IDM190400097,1,Y,4/5/2019,SULAIMAN,CU01281,PT SIRTU ALAM MAKMUR,DPSAM00016,SEDAYU CITY PEGANGSAAN DUA KELAPA GADING,JAKARTA UTARA    , ,35PX05C06XXX,13,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO08-IDM190400023,1,Y,4/5/2019,NIPAN SUPRATNO,CU00134,PT ACSET INDONUSA TBK,DPAIN00016,INDONESIA 1. JL MH THAMRIN,JAKARTA    , ,40MI16A06AIN,6,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190400166,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,30MI12A06RAJ,566,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO03-IDM190400167,1,Y,4/5/2019,HERLEN DHARMA PUTRA,CU02194,PT POSCO E&C INDONESIA,DPPEI00002,RAJAWALI PLACE. SITE OFFICE GD ST REGIS,JL SETIABUDI SELATAN KAV 2 JAKARTA SELATAN    ,SAFAA: 08121912933,40MI12A06RAJ,629,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO02-IDM190400171,1,Y,4/5/2019,GUSWILDAN GIOVANI,CU02741,PT MUARA PERKASA LESTARI,DPMPL00007,HOTEL JL DR SAHARJO NO194 RT 4/RW 5,MENTENG DALAM    , ,35FU12A06XXX,9,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO03-IDM190400196,1,Y,4/5/2019,ARIF FIRDAUS,CU00975,PT PILARMAS PANTJA UTAMA,DPPPU00013,KANTOR OFFICE & MULTIFUNTION ROOM CITRALAND EAST JAKARTA,JL RADJIMAN WIDYADININGRAT NO 93    , ,25FU12A06XXX,6,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
SO02-IDM190400172,1,Y,4/5/2019,ANIK JOHARI,CU02779,PT VIRTUAL INTER KOMUNIKA,DPVIK00002,JL PAL PUTIH NO 193A RT 002 RW 003 KRAMAT SENEN, JAKARTA PUSAT DKI JAKARTA    , ,25FI12A06XXX,3,,,,,,,,,,,,,,,,,,,,,,,,,,,C0000E,,
SO03-IDM190400266,1,Y,4/5/2019,ANIK JOHARI,CU01346,PT SIRAJASA BENTALATAMA,DPSJB00030,PT CITRA ABADI MANDIRI. PARKIRAN FOOD PARK - SEDAYU CITY,KELAPA GADING    , ,22FI12A06XXX,15,,,,,,,,,,,,,,,,,,,,,,,,,,,C3000D,,
