S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO21-IDM230700003,1,Y,18/08/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00011,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) & REKONSTRUKSI,PERKERASAN JALAN PADA RUAS JALAN TOL DALAM KOTA DAN SEDYATMO TAHUN 2023    , ,VIPER45-03,160.00 ,160.00 ,5.00,,,,,,,,,,,,,,,,,,,,,,5.00,,,MANUAL,C6000D,,
SO21-IDM230700007,1,Y,18/08/2023,FERDY WIDASMARA,CU05252,PT. MARGA MAJU MAPAN,DPMMP00008,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR    , ,VIPER45-03,250.00 ,205.80 ,7.00,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000D,,
SO11-IDM230700001,1,Y,18/08/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00446,PEKERJAAN PEMELIHARAAN PERIODIK (SFO) DAN REKONSTRUKSI PERKERASAN PADA JALAN TOL,JORR RUAS E1 E2 E3 W2S JALUR A DAN ULUJAMI PONDOK AREN JALUR B - 2023    , ,BC25XXA06JOR,200.00 ,86.30 ,7.00,,,,,,,,,,,,,,,,,,,,,,,,7.00,MANUAL,C3000C,,
SO11-IDM230800002,1,Y,18/08/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00449,PEKERJAAN PEMELIHARAAN PERIODIK SCRAPPING FILLING OVERLAY (SFO) DAN REKONSTRUKSI,PERKERASAN PADA RUAS JALAN TOLL DALAM KOTA DAN SEDYATMO 2023    , ,BC25XXA06JOR,160.00 ,160.00 ,7.00,,,,,,,,,,,,,,,,,,,,,7.00,,,,MANUAL,C3000C,,
SO11-IDM230800003,1,Y,18/08/2023,FERDY WIDASMARA,CI00004,PT MOTIVE MULIA,CIMTM00434,RUAS JORR SEKSI E1 E2 E3 W2S JALUR B DAN ULUJAMI - PONDOK AREN JALUR A,JORR (MARGA MAJU MAPAN)    , ,BC25XXA06JOR,160.00 ,149.00 ,7.00,,,,,,,,,,,,,,,,,,,,,,7.00,,,MANUAL,C3000C,,
SO02-IDM230800344,1,Y,18/08/2023,DANU KURNIA,CU00396,PT. LENTERA PERMAI OETAMA,DPLPO00016,HIGHSCOPE ECO SOSIO TECH LEARNING CENTER. JL TB SIMATUPANG NO 8 RT 1 RW 2,CILANDAK BARAT JAKARTA SELATAN    , ,30MI15A06GAP,76.00 ,76.00 ,14.00,,,,,,,,,,,,,,,,,7.00,7.00,,,,,,,MANUAL,C0000E,,
SO02-IDM230800343,1,Y,18/08/2023,DANU KURNIA,CU00396,PT. LENTERA PERMAI OETAMA,DPLPO00016,HIGHSCOPE ECO SOSIO TECH LEARNING CENTER. JL TB SIMATUPANG NO 8 RT 1 RW 2,CILANDAK BARAT JAKARTA SELATAN    , ,30MI12A06GAP,113.00 ,113.00 ,12.00,,,,,,,,7.00,5.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM230800361,1,Y,18/08/2023,FERDY WIDASMARA,CU05819,PT. IDZHAR PERDANA CILEUNGSI,DPIDZ00002,"PERUMAHAN HARVEST CITY PROYEK PELEBARAN JALAN BOULEVARD FLORENTINA,",BOULEVARD OLEANDER BEKASI    , ,35PX12C06XXX,10.00 ,10.00 ,10.00,,,,,,,,,10.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM230800230,1,Y,18/08/2023,FERDY WIDASMARA,CU01264,CV MAHER ABADI,DPMHA00026,REKONSTRUKSI JALAN UJUNG HARAPAN - PULO TIMAHA,BEKASI    , ,LCFU12A06XXX,218.00 ,218.00 ,35.00,,,,,,,,,,,,,,7.00,7.00,7.00,7.00,7.00,,,,,,,MANUAL,C3000E,,
SO03-IDM230700321,1,Y,18/08/2023,DANU KURNIA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00034,MMP WAREHOUSE 13 PONDOK UNGU - B JL KAMPUNG PENGAIRAN MEDAN SATRIA,BEKASI    , ,30MI15A06WPU,200.00 ,174.00 ,14.00,,,,,,,,,,7.00,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230700325,1,Y,18/08/2023,DANU KURNIA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00034,MMP WAREHOUSE 13 PONDOK UNGU - B JL KAMPUNG PENGAIRAN MEDAN SATRIA,BEKASI    , ,LCFI12A06XXX,200.00 ,186.00 ,7.00,,,,,,,,,,,7.00,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM230700326,1,Y,18/08/2023,DANU KURNIA,CU00201,PT. GLITTER INDO PRATAMA,DPGIP00034,MMP WAREHOUSE 13 PONDOK UNGU - B JL KAMPUNG PENGAIRAN MEDAN SATRIA,BEKASI    , ,30MI12A06WPU,200.00 ,74.00 ,14.00,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM230800047,1,Y,18/08/2023,DANU KURNIA,CT06233,BP RASIMAN (NIK 3208241602870004),DRSIM00006,LANJUTAN PEMBANGUNAN PONDOK SOGA TANJUNG AIR,BABELAN    , ,35PX12A06BKR,306.00 ,74.00 ,42.00,,,,,,,,,,,,,,,,,,21.00,21.00,,,,,,MANUAL,C0000E,,
SO03-IDM230800199,1,Y,18/08/2023,FERDY WIDASMARA,CU01176,PT STAR NUSA PRIMA,DPSNP00011,PERUM NIRWANA BOJONG DESA BOJONG KEC KLAPANUNGGAL,CILEUNGSI    , ,35FI12A06XXX,100.00 ,65.00 ,56.00,,,,,,,,,21.00,21.00,14.00,,,,,,,,,,,,,,MANUAL,C3000D,,
