S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,,
PLANT: R01JAT - Jati Asih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM230100050,1,Y,09/01/2023,FERDY WIDASMARA,CU02347,PT ADDEL CIPTA GRAHA,DPACG00057,PEMBANGUNAN RUMAH TINGGAL 4 UNIT DI CLUSTER GARDENIA GOLDEN CITY,BEKASI    , ,22FV12A06XXX,7.00 ,7.00 ,7.00,,,,,,,,7.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM221200076,1,Y,09/01/2023,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00098,12001519. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC14XXC11XXX,140.00 ,28.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM221200077,1,Y,09/01/2023,FERDY WIDASMARA,CU04660,PT. PRIMA SOLUSI INTEGRA,DPPSI00099,12001518. PT PRIMA SOLUSI INTEGRA GUDANG JL CIPENDAWA BARU NO 288 KEC RAWALUMBU,KOTA BEKASI    , ,BC25XXA11XXX,140.00 ,42.00 ,14.00,,,,,,,,,,,,,,7.00,7.00,,,,,,,,,,MANUAL,C3000D,,,
SO03-IDM221200251,1,Y,09/01/2023,HERI KUSWANTO,CU02632,PT KIRANA KURNIA KREASI,DPKKI00022,PERUM GRAND WISATA CLUSTER Z-LIVING BLOK EF7 EF9 EF10,BEKASI    , ,22FI12C06XXX,68.00 ,9.00 ,9.00,,,,,,,,,9.00,,,,,,,,,,,,,,,,MANUAL,C4500D,,,
SO03-IDM230100053,1,Y,09/01/2023,FERDY WIDASMARA,CU04745,CV. CIBALAGUNG INDAH PERSADA,DPCIP00006,"PT RUSLI VINILON SAKTI JL RAYA NAROGONG KM 15,5",KAB BOGOR    , ,30FV12A06XXX,100.00 ,79.00 ,28.00,,,,,,,,,,,,,,,,,,,,14.00,14.00,,,,MANUAL,C3000A,,,
SO02-IDM221200639,1,Y,09/01/2023,HERI KUSWANTO,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00013,CLUSTER Z LIVING GRANDWISATA LAMBANGSARI TAMBUN,BEKASI    , ,22FI12A06XXX,30.00 ,2.00 ,2.00,,,,,,,,2.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM221200697,1,Y,09/01/2023,HERI KUSWANTO,CU04956,PT. MITRA BANGUN CIPTA,DPMBC00013,CLUSTER Z LIVING GRANDWISATA LAMBANGSARI TAMBUN,BEKASI    , ,22FI12A06XXX,53.00 ,5.00 ,5.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM221100130,1,Y,09/01/2023,FERDY WIDASMARA,CU05377,PT. KAPEZTA MULTI MANDIRI,DPKMM00011,PROYEK CLUSTER Z LIVING GRAND WISATA,BEKASI TIMUR    , ,40FI10A06XXX,56.00 ,2.00 ,2.00,,,,,,,,, ,,2.00,,,,,,,,,,,,,,MANUAL,C0000E,,,
SO02-IDM221200437,1,Y,09/01/2023,FERDY WIDASMARA,CU05377,PT. KAPEZTA MULTI MANDIRI,DPKMM00011,PROYEK CLUSTER Z LIVING GRAND WISATA,BEKASI TIMUR    , ,40FI10A06XXX,109.00 ,19.00 ,19.00,,,,,,,,,7.00,7.00,5.00,,,,,,,,,,,,,,MANUAL,C0000E,,,
