S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO08-IDM220500036,1,Y,25/05/2022,AHMAD FAUZI MARUP,CU00218,PT JAGAT KONSTRUKSI ABDIPERSADA,DPJKI00036,ANTASARI PLACE JL ANTASARI RAYA,JAKARTA SELATAN    , ,20MI12A06GAP,4.00 ,4.00 ,3.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,,C3000C,,
SO08-IDM220500037,1,Y,25/05/2022,AHMAD FAUZI MARUP,CU00218,PT JAGAT KONSTRUKSI ABDIPERSADA,DPJKI00036,ANTASARI PLACE JL ANTASARI RAYA,JAKARTA SELATAN    , ,30MI12A06GAP,4.00 ,4.00 ,3.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,,C3000C,,
SO08-IDM220500038,1,Y,25/05/2022,AHMAD FAUZI MARUP,CU00218,PT JAGAT KONSTRUKSI ABDIPERSADA,DPJKI00036,ANTASARI PLACE JL ANTASARI RAYA,JAKARTA SELATAN    , ,40MI12A06GAP,4.00 ,4.00 ,3.00,,,,,,,,,,,,3.00,,,,,,,,,,,,,,C3000C,,
SO03-IDM220500125,1,Y,25/05/2022,FERDY WIDASMARA,CU04492,PT. PEMBANGUNAN PERUMAHAN (PESERO) TBK,DPPPV00003,RENOVASI KAWASAN TMII JAKARTA,JAKARTA    , ,LCPX12A06XXX,121.00 ,121.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,,C3000D,,
SO03-IDM220500126,1,Y,25/05/2022,FERDY WIDASMARA,CU04492,PT. PEMBANGUNAN PERUMAHAN (PESERO) TBK,DPPPV00003,RENOVASI KAWASAN TMII JAKARTA,JAKARTA    , ,30PX12A06TMI,500.00 ,500.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,,C3000D,,
SO03-IDM220500127,1,Y,25/05/2022,FERDY WIDASMARA,CU04492,PT. PEMBANGUNAN PERUMAHAN (PESERO) TBK,DPPPV00003,RENOVASI KAWASAN TMII JAKARTA,JAKARTA    , ,36PX06A06TMI,130.00 ,130.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,,C3000D,,
SO03-IDM220500128,1,Y,25/05/2022,FERDY WIDASMARA,CU04492,PT. PEMBANGUNAN PERUMAHAN (PESERO) TBK,DPPPV00003,RENOVASI KAWASAN TMII JAKARTA,JAKARTA    , ,25PX12A06TMI,350.00 ,350.00 ,7.00,,,,,,,,,,,,,7.00,,,,,,,,,,,,,C3000D,,
