S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM211000213,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,35PX12A06R1X,43.00 ,43.00 ,7.0,,,,,,,,,,,,,,4.00,3.00,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211000223,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,17PX12A06R1X,50.00 ,50.00 ,10.0,,,,,,,,,,,,,6.00,4.00,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211000224,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU04589,PT. WIRA JASA PERSADA,DPWJP00002,PEMBANGUNAN JALUR GANDA KA KM 1+600 SD 4+200 DANPEMBANGUNAN BH 22,ANTARA PALEDANG - BATUTULIS LINTAS BOGOR - SUKABUMI - PADALARANG    , ,30PX12A06R1X,100.00 ,100.00 ,14.0,,,,,,,,,,,,,,,6.00,6.00,2.00,,,,,,,,MANUAL,C0000E,,
SO03-IDM211000355,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCFI12A06XXX,263.00 ,263.00 ,7.0,,,,,,,,,,,,,,,,,4.00,3.00,,,,,,,MANUAL,C3000D,,
SO03-IDM211000404,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,934.00 ,934.00 ,35.0,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,5.00,,,MANUAL,C3000D,,
SO03-IDM210900005,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,PEMBANGUNAN JALUR GANDA KA KM 6+800 S.D 8+500 ANTARA BATUTULIS - CIOMAS,LINTAS BOGOR - SUKABUMI JL KP ERETAN (DI JL UTAMA JL RAYA CIPAKU) KEC BOGOR SELATAN KOTA BOGOR    , ,12BX18A06RBC,300.00 ,30.00 ,6.0,,,,,,,,,,,,,6.00,,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM210900006,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,PEMBANGUNAN JALUR GANDA KA KM 6+800 S.D 8+500 ANTARA BATUTULIS - CIOMAS,LINTAS BOGOR - SUKABUMI JL KP ERETAN (DI JL UTAMA JL RAYA CIPAKU) KEC BOGOR SELATAN KOTA BOGOR    , ,30PX10A06RBC,500.00 ,358.00 ,6.0,,,,,,,,,,,,,,6.00,,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM211000307,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU00135,PT ADHI KARYA ( PERSERO )  TBK,DPAKP00027,PEMBANGUNAN JALUR GANDA KA KM 6+800 S.D 8+500 ANTARA BATUTULIS - CIOMAS,LINTAS BOGOR - SUKABUMI JL KP ERETAN (DI JL UTAMA JL RAYA CIPAKU) KEC BOGOR SELATAN KOTA BOGOR    , ,35BX18A06RBC,360.00 ,311.00 ,6.0,,,,,,,,,,,,,,,6.00,,,,,,,,,,MANUAL,C4500D,,
SO03-IDM210900314,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,15MI10A06BGR,1000.00 ,988.00 ,6.0,,,,,,,,,,,,,,6.00,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM210900315,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,10MI10A06BGR,1000.00 ,979.00 ,6.0,,,,,,,,,,,,,,,6.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM210900316,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,30MX10A06BGR,1000.00 ,794.50 ,6.0,,,,,,,,,,,,,,,,6.00,,,,,,,,,MANUAL,C3000D,,
SO02-IDM211000489,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU00971,CV GIEN MUDA PRATAMA,DPGMP00374,KP KOPENG RT 03 RW 05 KP CIPELANG RT 03 RW 06 DESA CIPELANG,KEC CIJERUK BOGOR    , ,22FI12A06R1X,35.00 ,35.00 ,35.0,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,5.00,,,,,MANUAL,C0000E,,
SO02-IDM211000493,1,Y,28/10/2021,ANDRY CHRISTIANTO,CU00971,CV GIEN MUDA PRATAMA,DPGMP00333,JL DESA KEDUNG WARINGIN KEC BOJONG GEDE,BOGOR    , ,25FI12A06XXX,35.00 ,35.00 ,35.0,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,5.00,,MANUAL,C0000E,,
SO02-IDM211000496,1,Y,28/10/2021,ANDRY CHRISTIANTO,CT01873,BP HERI KUSUMA (NIK 3271040704810022),DRHRK00228,LOCO. BP YUSUF COR LANTAI PT COMPOTEC INTERNASIONAL JL PANGERAN ASOGIRI NO 517,RT 02/01 PARUNG JAMBU BOGOR    , ,30FI12A06XXX,9.00 ,9.00 ,9.0,,,,,,,,,,,3.00,3.00,3.00,,,,,,,,,,,,MANUAL,C0000A,,
SO02-IDM211000501,1,Y,28/10/2021,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00136,PT SINAR GRAHA PARAMITA. COR DAK RUMAH HUNI SIERA MADRE JL ASTER NO 29,SENTUL CITY    , ,30PX12A06XXX,60.00 ,60.00 ,60.0,,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,,,,,,,CPS,C0000E,,
SO03-IDM211000370,1,Y,28/10/2021,LUDI PURNAMA,CU01928,PT SURYA INTI SENTOSA SEJAHTERA,DPSIS00023,JL KAUM SARI NO 1 CIBULUH,BOGOR UTARA    , ,22FU12A06XXX,60.00 ,32.00 ,8.0,,,,,,,,,6.00,2.00,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211000443,1,Y,28/10/2021,LUDI PURNAMA,CU04212,PT TRADA STETIKA,DPTRS00004,JL RAYA PARUNG BOGOR - KEMANG BOGOR,JAWA BARAT 16310    , ,35FI12A06XXX,70.00 ,70.00 ,60.0,,,,,,,,,,,,,,,,,,,,12.00,12.00,12.00,12.00,12.00,MANUAL,C3000A,,
SO02-IDM210900162,1,Y,28/10/2021,LUDI PURNAMA,CU04763,PT. BALA BIRAWA PERKASA,DPBBP00007,KAWASAN INDUSTRI OLYMPIC SENTUL BLOK H11,SENTUL    , ,30FD12A06XXX,125.00 ,43.00 ,30.0,,,,,,,,,6.00,6.00,6.00,6.00,6.00,,,,,,,,,,,,MANUAL,C0000E,,
