S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM211200470,1,Y,04/01/2022,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,1400.00 ,1400.00 ,6.00,,,,,,,,,,,,,,,,6.00,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200471,1,Y,04/01/2022,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,1050.00 ,1050.00 ,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM211100468,1,Y,04/01/2022,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCPX12A06XXX,152.00 ,77.00 ,6.00,,,,,,,,,,,,,,,,,,6.00,,,,,,,MANUAL,C3000D,,
SO03-IDM210900316,1,Y,04/01/2022,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,30MX10A06BGR,1000.00 ,622.50 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,6.00,MANUAL,C3000D,,
SO03-IDM211200533,1,Y,04/01/2022,ANDRY CHRISTIANTO,CU04966,PT. KURNIA MITRA SEJATI,DPKMS00008,VILLA TAURUS CISARUA BOGOR. JL RAYA PUNCAK KM 77 VILLA TAURUS NO 383 RT 01 RW 01,KEL LEUWIMALANG KEC CISARUA KAB BOGOR    , ,25MD16A06R1X,45.00 ,45.00 ,45.00,,,,,,,,,,18.00,12.00,15.00,,,,,,,,,,,,,CPS,C3000A,,
SO02-IDM211200687,1,Y,04/01/2022,ANDRY CHRISTIANTO,CT01873,BP HERI KUSUMA (NIK 3271040704810022),DRHRK00261,LOCO. COR PESANTREN BMPI BOGOR PONPES BINA MADANI CIAWI,BOGOR    , ,30FI12A06XXX,24.00 ,24.00 ,24.00,,,,,,,,12.00,12.00,,,,,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM211200359,1,Y,04/01/2022,LUDI PURNAMA,CU02897,CV CAHAYA CITRA CONSTRUCTION,DPCCC00050,BP ADE ENDANG SYARIFUDIN. SAMISADE DESA KELAPANUNGGAL KP BAGOGOG,KEC KELAPANUNGGAL    , ,30FI12A06XXX,450.00 ,191.00 ,80.00,,,,,,,,12.00,12.00,12.00,12.00,12.00,12.00,8.00,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220100010,1,Y,04/01/2022,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00161,PT SINAR GRAHA PARAMITA COR DAK RUMAH HUNI DEKAT JL JASMINE III RT 02/09,RANCAMAYA BOGOR    , ,25FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM211000082,1,Y,04/01/2022,ANDRY CHRISTIANTO,CU00426,PT SRIARTAMA SUKSES,DRSAS00032,PERUMAHAN RANCA MAYA CLUSTER AMADEUS 6,BOGOR    , ,14MX12A06XXX,80.00 ,28.00 ,4.50,,,,,,,,4.50,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
