S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM220700508,1,Y,27/07/2022,LUDI PURNAMA,CU04894,PT. TIANIS SURYA ABADI,DPTSA00070,PT VISITEL INTI NUSA MEDIA. DIREKTORAT POLISI SATWA JL KOMJEN POL M JASIN,KELAPA DUA    , ,30PX12A06XXX,91.00 ,91.00 ,91.00,,,,,,,,12.00,18.00,12.00,18.00,12.00,18.00,1.00,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220700340,1,Y,27/07/2022,LUDI PURNAMA,CU04894,PT. TIANIS SURYA ABADI,DPTSA00070,PT VISITEL INTI NUSA MEDIA. DIREKTORAT POLISI SATWA JL KOMJEN POL M JASIN,KELAPA DUA    , ,30PX12A06XXX,70.00 ,4.00 ,4.00,,,,,,,,,,,,,,4.00,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220700244,1,Y,27/07/2022,DEDE JUNAEDI,CU00213,PT INDONESIA PONDASI RAYA TBK,DPIPA00041,HOTEL LUMINOR BOGOR (B22009) JL CIDANGIANG BOGOR,BOGOR    , ,28MX18C06HL6,100.00 ,100.00 ,18.00,,,,,,,,6.00,6.00,6.00,,,,,,,,,,,,,,,MANUAL,C3000C,,
SO02-IDM220700462,1,Y,27/07/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,100.00 ,90.00 ,12.00,,,,,,,,,,,,6.00,6.00,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220700513,1,Y,27/07/2022,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00188,LPM NANGGEWER MEKAR SAMPORA RT 01 RW 01 KEL NANGGEWER MEKAR CIBINONG,BOGOR JAWA BARAT    , ,25FN12A06XXX,18.00 ,18.00 ,12.00,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220700272,1,Y,27/07/2022,LUDI PURNAMA,CU05278,PT. INTISUKSES MITRA SEJATI,DPIMS00004,SENTUL SANCTUARY DESA CIJAYANTI BABAKAN MADANG SENTUL,KAB BOGOR    , ,22FI12A06XXX,200.00 ,104.00 ,48.00,,,,,,,,,,12.00,12.00,12.00,12.00,,,,,,,,,,,,CPS,C0000E,,
SO03-IDM220700107,1,Y,27/07/2022,LUDI PURNAMA,CU01543,PT LEGNO TROPICALINDO,DPLTC00008,PROYEK THE SANCTUARY SENTUL. PERUMAHAN SANCTUARY SENTUL CITY CIJAYANTI,BABAKAN MADANG BOGOR    , ,22FI12A06XXX,400.00 ,324.00 ,64.00,,,,,,,,,,,,,,12.00,12.00,12.00,12.00,12.00,4.00,,,,,,MANUAL,C3000D,,
