S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220900417,1,Y,01/10/2022,DEDE JUNAEDI,CU04279,PT. CIPTAKARYA USAHA MAKMUR,DPCUR00011,CLUSTER THE NATURE SENTUL BLOK CD 1 DAN JB 5,BOGOR    , ,22FN12A06XXX,55.00 ,55.00 ,55.00,,,,,,,,12.00,18.00,12.00,13.00,,,,,,,,,,,,,,MANUAL,C4500A,,
SO03-IDM220900426,1,Y,01/10/2022,DEDE JUNAEDI,CU00324,PT SINAR ETERNA,DPSEA00029,JL LAMBAU LIO BARU RT 001 RW 003 CITEUREUP,BOGOR    , ,35PX12A06XXX,30.00 ,30.00 ,30.00,,,,,,,,6.00,6.00,6.00,6.00,6.00,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM220900028,1,Y,01/10/2022,LUDI PURNAMA,CU01928,PT SURYA INTI SENTOSA SEJAHTERA,DPSIS00023,JL KAUM SARI NO 1 CIBULUH,BOGOR UTARA    , ,22FU12A06XXX,86.00 ,54.00 ,4.50,,,,,,,,4.50,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220900665,1,Y,01/10/2022,DEDE JUNAEDI,CU05372,PT. BERKAH SEMANGAT SENTOSA,DPBSS00060,GRAND DEPOK CITY (SEBELAH GOR DEPOK),DEPOK    , ,30FN12A06XXX,48.00 ,48.00 ,48.00,,,,,,,,,,,,14.00,21.00,13.00,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220900626,1,Y,01/10/2022,LUDI PURNAMA,CU05361,PT. PRIANGAN BANGUN NUSANTARA,DPPBN00066,PEMBANGUNAN JEMBATAN SITU NANGGERENG (JALUR LAMBAT ARAH KEMANG) PADA JALAN,BOJONG GEDE - KEMANG KECAMATAN TAJUR HALANG KAB BOGOR    , ,30MX12A06GAP,40.00 ,40.00 ,40.00,,,,,,,,,12.00,12.00,12.00,4.00,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220900020,1,Y,01/10/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,25.00 ,1.00 ,1.00,,,,,,,,1.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220900241,1,Y,01/10/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,6.00 ,1.00 ,1.00,,,,,,,,1.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220900278,1,Y,01/10/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,6.00 ,1.00 ,1.00,,,,,,,,1.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220900400,1,Y,01/10/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,70.00 ,10.00 ,10.00,,,,,,,,,,,,10.00,,,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220900666,1,Y,01/10/2022,DEDE JUNAEDI,CU02435,CV. MENTARI AULIA PERSADA,DPMAP00073,PT SOMBA HASBO. GEDUNG POLRES BOGO JL TEGAR BERIMAN TENGAH BOGOR,BOGOR    , ,30MN12A06XXX,83.00 ,83.00 ,17.00,,,,,,,,,,,,,12.00,5.00,,,,,,,,,,,CPS,C0000E,,
SO02-IDM220900661,1,Y,01/10/2022,LUDI PURNAMA,CU05209,PT. PUTRA SUNDA MANDIRISEJAHTERA,DPPSA00008,PROYEK JEMBATAN SUNGAI CIJERE BLOK CUOL KP MALINGPING DESA SUKAHATI KEC CITEREUP,BOGOR    , ,25PX12A06XXX,18.00 ,18.00 ,18.00,,,,,,,,,,,,,,6.00,6.00,6.00,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220900606,1,Y,01/10/2022,LUDI PURNAMA,CU04894,PT. TIANIS SURYA ABADI,DPTSA00073,MESJID AL IKHWAN GDC DEPOK,DEPOK    , ,30FN12A06XXX,9.00 ,9.00 ,9.00,,,,,,,,,,,,,,9.00,,,,,,,,,,,CPS,C0000E,,
SO03-IDM220900229,1,Y,01/10/2022,LUDI PURNAMA,CU05278,PT. INTISUKSES MITRA SEJATI,DPIMS00004,SENTUL SANCTUARY DESA CIJAYANTI BABAKAN MADANG SENTUL,KAB BOGOR    , ,22FI12A06XXX,200.00 ,80.00 ,24.00,,,,,,,,,,,,,,,,,12.00,12.00,,,,,,,CPS,C3000A,,
SO03-IDM220900330,1,Y,01/10/2022,LUDI PURNAMA,CU05278,PT. INTISUKSES MITRA SEJATI,DPIMS00004,SENTUL SANCTUARY DESA CIJAYANTI BABAKAN MADANG SENTUL,KAB BOGOR    , ,22FI12A06XXX,120.00 ,120.00 ,26.00,,,,,,,,,,,,,,,14.00,12.00,,,,,,,,,CPS,C3000A,,
SO02-IDM220900657,1,Y,01/10/2022,DEDE JUNAEDI,CU04432,PT ALHADI BERKAH SUKSES,DPABS00160,BP PAIMO. RUMAH BP RAMLI DAN IBU YULI THE GRAND SENTUL CLUSTER MAKARA BLOK C9,NO 5&6 BOGOR    , ,30FI12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
