S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
PLANT: R41CTP - Plant Citeureup Bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM221000109,1,Y,18/10/2022,LUDI PURNAMA,CU05285,CV. HASMIYATA GRAHA,DPHYG00002,PENINGKATAN JALAN CIPAYUNG - MEGAMENDUNG,KAB BOGOR    , ,10MX10A06BGR,5.00 ,5.00 ,5.00,,,,,,,,,,,,,,,,,5.00,,,,,,,,MANUAL,C0000E,,
SO02-IDM221000346,1,Y,18/10/2022,LUDI PURNAMA,CU05285,CV. HASMIYATA GRAHA,DPHYG00002,PENINGKATAN JALAN CIPAYUNG - MEGAMENDUNG,KAB BOGOR    , ,10MX10A06BGR,24.00 ,24.00 ,24.00,,,,,,,,,,,,,,,,,6.00,12.00,6.00,,,,,,MANUAL,C0000E,,
SO03-IDM221000095,1,Y,18/10/2022,LUDI PURNAMA,CU01321,CV VANGGITA EKA JAYA,DPVEJ00176,CV MAJU BERKAH MANDIRI. JL LINGKUNGAN RT 2 RW 10 KEL CURUG BOJONGSARI,KOTA DEPOK    , ,30PX12A06XXX,36.00 ,36.00 ,18.00,,,,,,,,,,,,,,,,,,,12.00,6.00,,,,,MANUAL,C3000D,,
SO03-IDM221000122,1,Y,18/10/2022,DEDE JUNAEDI,CU00281,PT OSCARINDO UTAMA GEMILANG,DPOUG00018,RUKAN DIKLAT RESERSE MEGAMENDUNG,BOGOR    , ,30PX12A06XXX,31.00 ,31.00 ,30.00,,,,,,,,18.00,12.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM221000124,1,Y,18/10/2022,DEDE JUNAEDI,CU00281,PT OSCARINDO UTAMA GEMILANG,DPOUG00018,RUKAN DIKLAT RESERSE MEGAMENDUNG,BOGOR    , ,30PX12A06R3R,52.00 ,52.00 ,48.00,,,,,,,,,6.00,18.00,18.00,6.00,,,,,,,,,,,,,CPS,C3000D,,
SO03-IDM221000125,1,Y,18/10/2022,DEDE JUNAEDI,CU00281,PT OSCARINDO UTAMA GEMILANG,DPOUG00018,RUKAN DIKLAT RESERSE MEGAMENDUNG,BOGOR    , ,30PX12A06XXX,27.00 ,27.00 ,24.00,,,,,,,,,,,,12.00,12.00, ,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM221000126,1,Y,18/10/2022,DEDE JUNAEDI,CU00281,PT OSCARINDO UTAMA GEMILANG,DPOUG00018,RUKAN DIKLAT RESERSE MEGAMENDUNG,BOGOR    , ,17PX12A06XXX,10.00 ,10.00 ,10.00,,,,,,,,,,,,,6.00,4.00,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM221000210,1,Y,18/10/2022,LUDI PURNAMA,CU04740,PT. INTIGRAHA SELARAS,DPIGS00019,U/ SUWARDANA PARK,BOGOR    , ,LCFD12A06XXX,13.00 ,13.00 ,13.00,,,,,,,,,,6.00,6.00,1.00,,,,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM221000106,1,Y,18/10/2022,LUDI PURNAMA,CU05278,PT. INTISUKSES MITRA SEJATI,DPIMS00004,SENTUL SANCTUARY DESA CIJAYANTI BABAKAN MADANG SENTUL,KAB BOGOR    , ,22FI12C06XXX,18.00 ,18.00 ,16.00,,,,,,,,,6.00,6.00,4.00,,,,,,,,,,,,,,MANUAL,C3000A,,
SO02-IDM221000332,1,Y,18/10/2022,DEDE JUNAEDI,CU01824,PT TRI ARTA ADIKARA,DPTAA00013,PROYEK PEMBANGUNAN GEDUNG DPMPTSP KEC CIBINING KAB BOGOR,BOGOR    , ,35FN12A06XXX,130.00 ,130.00 ,130.00,,,,,,,,,,,,12.00,18.00,12.00,18.00,12.00,18.00,12.00,18.00,10.00,,,,,CPS,C0000E,,
SO02-IDM221000322,1,Y,18/10/2022,LUDI PURNAMA,CU02967,CV FAMILY JAYA MANDIRI KONTRAKTOR,DPFJM00008,PEMBANGUNAN PUSAT OLAHRAGA DAN UMKM WILAYAH 1. JL H MAAT BLOK HAJI SURATMAN,NO 55 DUREN SERIBU KEC BOJONGSARI KOTA DEPOK JAWA BARAT 16518    , ,22PX12A06XXX,50.00 ,44.00 ,12.00,,,,,,,,,,,,,,,,,,,6.00,6.00,,,,,MANUAL,C0000E,,
SO02-IDM220900393,1,Y,18/10/2022,DEDE JUNAEDI,CU05372,PT. BERKAH SEMANGAT SENTOSA,DPBSS00060,GRAND DEPOK CITY (SEBELAH GOR DEPOK),DEPOK    , ,30FN12A06XXX,50.00 ,28.00 ,10.00,,,,,,,,,,6.00,4.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM221000203,1,Y,18/10/2022,DEDE JUNAEDI,CU05372,PT. BERKAH SEMANGAT SENTOSA,DPBSS00060,GRAND DEPOK CITY (SEBELAH GOR DEPOK),DEPOK    , ,25FN12A06XXX,100.00 ,16.00 ,16.00,,,,,,,,12.00,4.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
