S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM211200174,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,408.00 ,329.50 ,24.00,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,MANUAL,C3000D,,
SO03-IDM211100437,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,30PX12A06GAP,97.00 ,97.00 ,6.00,,,,,,,,,,,,,,,6.00,,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200256,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,430.00 ,430.00 ,6.00,,,,,,,,,,,,,,,,6.00,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211100468,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,LCPX12A06XXX,152.00 ,146.00 ,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM210900314,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,15MI10A06BGR,1000.00 ,716.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,6.00,,,MANUAL,C3000D,,
SO03-IDM210900315,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,10MI10A06BGR,1000.00 ,963.00 ,6.00,,,,,,,,,,,,,,,,,,,,,,,6.00,,MANUAL,C3000D,,
SO02-IDM211200411,1,Y,26/12/2021,LUDI PURNAMA,CU02897,CV CAHAYA CITRA CONSTRUCTION,DPCCC00051,BP DEDI. PEMBANGUNAN JEMBATAN RANGKAPAN JAYA,KOTA DEPOK JAWA BARAT    , ,LCFU12A06XXX,5.00 ,5.00 ,5.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200412,1,Y,26/12/2021,LUDI PURNAMA,CU02897,CV CAHAYA CITRA CONSTRUCTION,DPCCC00051,BP DEDI. PEMBANGUNAN JEMBATAN RANGKAPAN JAYA,KOTA DEPOK JAWA BARAT    , ,45RX10A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,12.00,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM210900316,1,Y,26/12/2021,ANDRY CHRISTIANTO,CU04781,PT. HUTOMO MANDALA PERKASA,DPHMP00013,PEKERJAAN PEDESTRIAN PENINGKATAN JALAN TEGAR BERIMAN,PEMDA KAB BOGOR    , ,30MX10A06BGR,1000.00 ,622.50 ,6.00,,,,,,,,,,,,,,,,,,,,,,,,6.00,MANUAL,C3000D,,
SO02-IDM211200524,1,Y,26/12/2021,ANDRY CHRISTIANTO,CT05201,IBU ANASTASIA KUSUMADEWI (NIK 3201014409920012),DRAKD00002,PROYEK BP SUWARNO NURUL FIKRI CIAPUS,BOGOR    , ,25FI12A06XXX,6.00 ,6.00 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM211200359,1,Y,26/12/2021,LUDI PURNAMA,CU02897,CV CAHAYA CITRA CONSTRUCTION,DPCCC00050,BP ADE ENDANG SYARIFUDIN. SAMISADE DESA KELAPANUNGGAL KP BAGOGOG,KEC KELAPANUNGGAL    , ,30FI12A06XXX,450.00 ,403.00 ,28.00,,,,,,,,,,,,,7.00,7.00,7.00,7.00,,,,,,,,,MANUAL,C0000E,,
SO02-IDM211200536,1,Y,26/12/2021,LUDI PURNAMA,CU02816,CV INDOBARU MANDIRI,DPIBM00159,JALAN LINGKUNGAN DESA KEDUNG WARINGIN KP KEDUNG WARINGIN RT 04 RW 14 BOJONG GEDE,BOGOR    , ,25FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,12.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
