S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM221100067,1,Y,05/11/2022,DEDE JUNAEDI,CU05372,PT. BERKAH SEMANGAT SENTOSA,DPBSS00060,GRAND DEPOK CITY (SEBELAH GOR DEPOK),DEPOK    , ,25FN12A06XXX,140.00 ,140.00 ,140.00,,,,,,,,12.00,18.00,12.00,18.00,12.00,18.00,12.00,18.00,12.00,8.00,,,,,,,,CPS,C0000E,,
SO02-IDM221100050,1,Y,05/11/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00039,JL RAYA SUKAHATI PEMDA CIBINONG,BOGOR    , ,25FN12A06XXX,70.00 ,70.00 ,70.00,,,,,,,,,,18.00,12.00,18.00,12.00,10.00,,,,,,,,,,,CPS,C0000E,,
SO03-IDM221000316,1,Y,05/11/2022,DEDE JUNAEDI,CU04497,CV. SURYA PRATAMA INDONESIA,DPSPT00013,OCBD CLUSTER VIRGINIA PINE JL KAUM SARI 33 RT 05 RW 01 CIBULUH KEC BOGOR UTARA,KOTA BOGOR JAWA BARAT 16151    , ,22PX12A06XXX,44.00 ,18.50 ,6.00,,,,,,,,6.00,,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM221100077,1,Y,05/11/2022,DEDE JUNAEDI,CU05380,CV. NANDA PRATAMA KARYA,DPNPK00002,JALAN KRETEG - PETIR KEC CIOMAS,BOGOR    , ,30MX10A06A7D,150.00 ,150.00 ,24.00,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,,,,,,,MANUAL,C0000E,,
SO02-IDM221100071,1,Y,05/11/2022,DEDE JUNAEDI,CT05782,BP GARCA ATMAJA (NIK 3202131208590001),DRGRA00002,SAMISADE DESA CIBADAK,JAWA BARAT    , ,25FN12A06XXX,5.00 ,5.00 ,5.00,,,,,,,,5.00,,,,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM221100084,1,Y,05/11/2022,DEDE JUNAEDI,CU05240,PT. BAKTI MANDIRI GEMILANG,CUBMG00013,DESA BOJONGGEDE PROYEK BETONISASI JALAN DUSUN 3A RT 008/014 DAN RT 005/013,KAB BOGOR    , ,25FN12A06XXX,52.00 ,52.00 ,52.00,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,4.00,,MANUAL,C3000D,,
SO03-IDM221000097,1,Y,05/11/2022,DEDE JUNAEDI,CU04497,CV. SURYA PRATAMA INDONESIA,DPSPT00013,OCBD CLUSTER VIRGINIA PINE JL KAUM SARI 33 RT 05 RW 01 CIBULUH KEC BOGOR UTARA,KOTA BOGOR JAWA BARAT 16151    , ,LCFU12A06XXX,23.00 ,14.50 ,12.00,,,,,,,,6.00,6.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM221100048,1,Y,05/11/2022,LUDI PURNAMA,CU05361,PT. PRIANGAN BANGUN NUSANTARA,DPPBN00066,PEMBANGUNAN JEMBATAN SITU NANGGERENG (JALUR LAMBAT ARAH KEMANG) PADA JALAN,BOJONG GEDE - KEMANG KECAMATAN TAJUR HALANG KAB BOGOR    , ,30MX12A06XXX,29.00 ,29.00 ,24.00,,,,,,,,,,,,,,6.00,,6.00,6.00,6.00,,,,,,,MANUAL,C0000E,,
SO03-IDM221000378,1,Y,05/11/2022,LUDI PURNAMA,CU01824,PT TRI ARTA ADIKARA,DPTAA00016,BP BAMBANG RHIYO. CV KARYA WARGA BOGOR CIJAYANTI - BOJONG KONENG,KEC BABAKAN MADANG BOGOR    , ,30MX10A06A3D,120.00 ,120.00 ,60.00,,,,,,,,,,,,,,,,,,,10.00,10.00,10.00,10.00,10.00,10.00,MANUAL,C3000E,,
