S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO03-IDM220100303,1,Y,03/02/2022,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX12A06P3R,906.00 ,785.50 ,6.00,,,,,,,,,,,,,,,,6.00,,,,,,,,,MANUAL,C3000D,,
SO03-IDM211200471,1,Y,03/02/2022,ANDRY CHRISTIANTO,CU00302,PT PULAUINTAN BAJAPERKASA KONSTRUKSI,DPPBA00074,JL RAYA BOGOR NO 3 CIMANDALA SUKARAJA,BOGOR    , ,40PX18A06P3R,1050.00 ,425.50 ,6.00,,,,,,,,,,,,,,,,,6.00,,,,,,,,MANUAL,C3000D,,
SO03-IDM220100206,1,Y,03/02/2022,LUDI PURNAMA,CU04520,PT. SINERGITAS BANGUN GRAHA,DPSBA00017,CIMANGGIS GOLF ESTATE TAPOS,DEPOK    , ,25FD12A06XXX,150.00 ,107.00 ,80.00,,,,,,,,12.00,12.00,12.00,12.00,12.00,12.00,8.00,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220100165,1,Y,03/02/2022,LUDI PURNAMA,CU04927,PT. MIRTADA SEJAHTERA,DPMTS00002,HOTEL SAYAGA WISATA BOGOR JL TEGAR BERIMAN KEL TENGAH,KEC CIBINONG    , ,35PX12A06GAP,500.00 ,321.00 ,84.00,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,,,,MANUAL,C0000E,,
SO08-IDM211200062,1,Y,03/02/2022,LUDI PURNAMA,CU01936,PT JAYA KUSUMA SARANA,DPJKS00025,JEEP STATION INDONESIA RESORT. JL CIKOPO SELATAN RW 05 KEC MEGAMENDUNG,BOGOR    , ,25MX12A06R1X,4.00 ,4.00 ,3.00,,,,,,,,,,3.00,,,,,,,,,,,,,,,MANUAL,C3000C,,
SO08-IDM211200063,1,Y,03/02/2022,LUDI PURNAMA,CU01936,PT JAYA KUSUMA SARANA,DPJKS00025,JEEP STATION INDONESIA RESORT. JL CIKOPO SELATAN RW 05 KEC MEGAMENDUNG,BOGOR    , ,25MI12A06R1X,4.00 ,4.00 ,3.00,,,,,,,,,,,3.00,,,,,,,,,,,,,,MANUAL,C3000C,,
SO08-IDM211200064,1,Y,03/02/2022,LUDI PURNAMA,CU01936,PT JAYA KUSUMA SARANA,DPJKS00025,JEEP STATION INDONESIA RESORT. JL CIKOPO SELATAN RW 05 KEC MEGAMENDUNG,BOGOR    , ,30MX12A06R1X,4.00 ,4.00 ,3.00,,,,,,,,,,3.00,,,,,,,,,,,,,,,MANUAL,C3000C,,
SO08-IDM211200065,1,Y,03/02/2022,LUDI PURNAMA,CU01936,PT JAYA KUSUMA SARANA,DPJKS00025,JEEP STATION INDONESIA RESORT. JL CIKOPO SELATAN RW 05 KEC MEGAMENDUNG,BOGOR    , ,30MI12A06R1X,4.00 ,4.00 ,3.00,,,,,,,,,,,3.00,,,,,,,,,,,,,,MANUAL,C3000C,,
SO03-IDM220100346,1,Y,03/02/2022,LUDI PURNAMA,CU01928,PT SURYA INTI SENTOSA SEJAHTERA,DPSIS00023,JL KAUM SARI NO 1 CIBULUH,BOGOR UTARA    , ,22FU12A06XXX,100.00 ,93.00 ,7.00,,,,,,,,5.00,2.00,,,,,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220100507,1,Y,03/02/2022,LUDI PURNAMA,CU02370,PT WASTUDIPTA ADHI GRAHA,DPWAG00005,"PERUMAHAN BUKIT SAKINAH. JL RAYA KARACAK KM 2,5",DS BARENGKOK LEUWILIANG    , ,22FI12A06XXX,66.00 ,66.00 ,66.00,,,,,,,,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,,,,,,,MANUAL,C0000E,,
SO03-IDM211200368,1,Y,03/02/2022,LUDI PURNAMA,CU04616,PT. STRADA CAHYA GEMILANG,DPSCG00061,PT TRIBANGUN PILAR PERSADA. PT GIVAUDAN INDONESIA JL RAYA JAKARTA BOGOR KM 35,CIMANGGIS DEPOK JAWA BARAT    , ,35FI12A06XXX,175.00 ,118.50 ,4.50,,,,,,,,,,,,,4.50,,,,,,,,,,,,MANUAL,C3000D,,
SO02-IDM220200019,1,Y,03/02/2022,ANDRY CHRISTIANTO,CT05220,BP SUDARJO NARIMO (NIK 3271021804770001),DRSUN00012,PERUM BALI RESORT CLUSTER ULUWATU JL KOL ATANG SANJAYA NO 75A,BOGOR    , ,22FI12A06XXX,12.00 ,12.00 ,12.00,,,,,,,,,,,,,,6.00,6.00,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220100177,1,Y,03/02/2022,LUDI PURNAMA,CU04427,PT. KARYA ESKA SEJAHTERA,DPKES00002,GERBANG CLUSTER MARGATA CIMANGGIS GOLF ESTATE,CIMANGGIS DEPOK    , ,25FI12A06XXX,300.00 ,29.00 ,26.00,,,,,,,,,,,,,,,,13.00,13.00,,,,,,,,CPS,C3000D,,
SO03-IDM211000002,1,Y,03/02/2022,ANDRY CHRISTIANTO,CU04743,PT. RIZ GIGA UTAMA,DPRGU00002,PEKERJAAN PENUNJANG PENINGKATAN JALAN SP JL TOLE ISKANDAR - PD RAJEG,BTS DEPOK/BOGOR    , ,20MX12A06JSP,600.00 ,43.00 ,18.00,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,,,,MANUAL,C4500D,,
SO03-IDM211000003,1,Y,03/02/2022,ANDRY CHRISTIANTO,CU04743,PT. RIZ GIGA UTAMA,DPRGU00002,PEKERJAAN PENUNJANG PENINGKATAN JALAN SP JL TOLE ISKANDAR - PD RAJEG,BTS DEPOK/BOGOR    , ,10MX12A06JSP,200.00 ,64.00 ,10.00,,,,,,,,,,,,,,,,,,,5.00,5.00,,,,,MANUAL,C4500D,,
SO02-IDM211200509,1,Y,03/02/2022,LUDI PURNAMA,CU03182,PT ELINDRA PRIMA PERKASA,DPEPP00008,"ROW 20, 15, 11 SUMMARECON BOGOR",BOGOR    , ,25PX12A06XXX,17.00 ,5.00 ,5.00,,,,,,,,,,,,5.00,,,,,,,,,,,,,MANUAL,C0000E,,
