S/O No.,S/O Line,Main Batch Plant,Schedule Date,Sales Name,Customer ID,Customer Name,Project ID,Project Location,Project Adress,Project Tel,Product Code,Order Qty.,Delivered / Order Volume (M3),1-24Hr,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,UnLoading Method,Term,Remark,Reason
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Of,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Payment,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SO02-IDM220800692,1,Y,30/08/2022,DEDE JUNAEDI,CU05240,PT. BAKTI MANDIRI GEMILANG,CUBMG00007,BP SUNARDI. PROYEK RUMAH TINGGAL JL DANAU SENTANI KAV 11/15 SENTUL CITY,BOGOR    , ,25FN12A06XXX,6.50 ,6.50 ,6.50,,,,,,,,,6.50,,,,,,,,,,,,,,,,MANUAL,C3000A,,
SO03-IDM220800302,1,Y,30/08/2022,LUDI PURNAMA,CU05125,PT. HASTASAKTI SEJATI,DPHSS00003,RUCON CLUSTER NAHARA,CIMANGGIS GOLF ESTATE    , ,25FN12A06XXX,62.00 ,62.00 ,35.00,,,,,,,,,12.00,12.00,11.00,,,,,,,,,,,,,,CPS,C3000D,,
SO02-IDM220800689,1,Y,30/08/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00029,CV ALFA OMEGA JL R3 KATULAMPA (DEPAN GRIYA BOGOR RAYA),BOGOR    , ,30FN12A06XXX,8.00 ,8.00 ,8.00,,,,,,,,,,,8.00,,,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220800693,1,Y,30/08/2022,LUDI PURNAMA,CU05059,CV. ABDI MAHYRA KARYA,DPAMK00031,BP IKI. GRIYA ALAM SENTUL BABAKAN MADANG (DEPAN PABRIK ROTI),BOGOR    , ,30FN12A06XXX,15.00 ,15.00 ,15.00,,,,,,,,,,,,12.00,3.00,,,,,,,,,,,,MANUAL,C0000E,,
SO03-IDM220800307,1,Y,30/08/2022,LUDI PURNAMA,CU02937,PT. ADHI COMMUTER PROPERTI,DPACP00008,MARKETING GALLERY ADHI CITY SENTUL EXIT TOLL JAGORAWI KM 33 JL ANGGREK,DESA KADUMANGU KEC BABAKAN MADANG BOGOR JAWA BARAT 16810    , ,45RX07A06XXX,350.00 ,350.00 ,75.00,,,,,,,,,,,,,6.00,12.00,12.00,12.00,12.00,12.00,9.00,,,,,,MANUAL,C3000D,,
SO02-IDM220800704,1,Y,30/08/2022,DEDE JUNAEDI,CU03193,PT SHOFAL MUTTOR,DPSFM00067,LOCO. GREENMIX JL KH SAMSURI PAKANSARI CIBINONG,BOGOR    , ,25FN12A06XXX,3.00 ,3.00 ,3.00,,,,,,,,,3.00,,,,,,,,,,,,,,,,MINIMIX,C0000E,,
SO02-IDM220800709,1,Y,30/08/2022,DEDE JUNAEDI,CU05281,CV. KARYA WARGA BOGOR,DPKWB00006,REHABILITASI JALAN BANJARWARU - TAPOS,KEC CIAWI KAB BOGOR    , ,30MX10A06A3D,89.00 ,89.00 ,35.00,,,,,,,,,,,,,,,,,,,,6.00,6.00,6.00,6.00,11.00,MANUAL,C0000E,,
SO02-IDM220800712,1,Y,30/08/2022,LUDI PURNAMA,CU05338,PT. JAVA NAYLA KONTRAKTOR,DPJNK00002,DATA CENTER CITEUREUP JL PAHLAWAN NO 239 SANJA KEC CITEUREUP,KAB BOGOR    , ,22FN12A06XXX,50.00 ,50.00 ,48.00,,,,,,,,,,12.00,12.00,12.00,12.00,,,,,,,,,,,,MANUAL,C0000E,,
SO02-IDM220800718,1,Y,30/08/2022,LUDI PURNAMA,CU01824,PT TRI ARTA ADIKARA,DPTAA00012,BP SAMSUL. CV PRIMA KARYA - PENINGKATAN JALAN BUNGUR TAJUR HALANG,KEC CIJERUK    , ,20MX10A06GAP,240.00 ,240.00 ,92.00,,,,,,,,,,,,8.00,12.00,12.00,12.00,12.00,12.00,12.00,12.00,,,,,,MANUAL,C0000E,,
